Spectrum Analyzer Data File		
2015/4/29 15:30		
		
Frequency (Hz)	Average Amplitude	Max Amplitude
909.777832	405.69452	1133.8469
912.4694824	283.06827	490.04617
915.1611328	273.7534	480.09753
917.8527832	358.89804	538.24396
920.5444336	453.72858	757.7464
923.236084	417.31784	731.47034
925.9277344	406.03473	739.06824
928.6193848	367.64725	886.0702
931.3110352	645.8714	1390.1154
934.0026855	232.10435	338.2805
936.6943359	424.3944	858.6859
939.3859863	348.7744	504.51492
942.0776367	317.549	619.0595
944.7692871	288.66437	458.22064
947.4609375	426.91556	1028.4084
950.1525879	230.65575	423.5269
952.8442383	375.13376	612.5691
955.5358887	291.22894	496.39767
958.2275391	410.53104	874.89734
960.9191895	490.16043	975.2449
963.6108398	496.2263	1116.1593
966.3024902	363.18518	637.77905
968.9941406	314.12366	476.67114
971.685791	412.70346	922.8402
974.3774414	649.5501	742.9843
977.0690918	317.10593	840.634
979.7607422	463.1119	690.5052
982.4523926	269.39536	521.3543
985.144043	310.048	659.51276
987.8356934	248.14246	309.64313
990.5273438	530.46075	918.4581
993.2189941	322.84283	504.2647
995.9106445	534.609	627.4783
998.6022949	408.68222	635.52466
1001.293945	315.18872	740.84644
1003.985596	558.176	898.7588
1006.677246	523.4984	985.2409
1009.368897	292.3101	536.25104
1012.060547	408.8612	525.61993
1014.752197	418.59372	635.8083
1017.443848	491.25275	791.06036
1020.135498	456.40216	703.8976
1022.827148	430.95514	619.4472
1025.518799	568.5406	926.5167
1028.210449	423.40784	933.0525
1030.9021	557.0201	1023.56146
1033.59375	368.02637	1127.2057
1036.2854	220.81667	485.62918
1038.977051	379.7736	650.07983
1041.668701	435.89777	707.83215
1044.360352	467.11096	642.7087
1047.052002	370.5757	463.13617
1049.743652	361.47018	873.3324
1052.435303	361.72266	835.8332
1055.126953	289.5722	475.79095
1057.818604	327.3867	589.9994
1060.510254	380.51816	835.8743
1063.201904	336.5587	460.07565
1065.893555	388.98767	663.7899
1068.585205	467.50296	649.8138
1071.276856	455.563	1129.2051
1073.968506	446.4358	715.0178
1076.660156	435.15283	1016.01
1079.351807	417.3162	651.27277
1082.043457	559.5748	1225.3473
1084.735107	717.3811	1227.2563
1087.426758	527.4752	1153.3627
1090.118408	355.87692	676.3192
1092.810059	543.6521	897.5479
1095.501709	497.93518	939.1706
1098.193359	705.2381	1263.8019
1100.88501	403.23227	855.7636
1103.57666	555.42596	1166.3934
1106.268311	500.05914	855.57117
1108.959961	547.3564	1280.516
1111.651611	415.96408	919.5072
1114.343262	408.66623	850.0779
1117.034912	510.80325	784.47626
1119.726563	243.81532	450.284
1122.418213	424.41446	728.33453
1125.109863	249.20052	361.19604
1127.801514	360.07468	669.19885
1130.493164	432.01382	577.83325
1133.184815	347.75693	520.5686
1135.876465	502.06708	824.5078
1138.568115	317.023	665.40186
1141.259766	523.5229	1249.9329
1143.951416	334.63904	596.81866
1146.643066	213.04279	449.2651
1149.334717	366.91327	497.1222
1152.026367	237.20564	521.7371
1154.718018	633.25336	937.12854
1157.409668	417.31064	702.4935
1160.101318	275.65665	559.6256
1162.792969	458.4617	947.4498
1165.484619	385.8781	928.53534
1168.17627	374.91257	1005.86414
1170.86792	286.07306	543.8699
1173.55957	362.09454	526.9684
1176.251221	289.48563	484.3536
1178.942871	434.39545	757.78973
1181.634522	334.07028	1081.6079
1184.326172	359.66885	664.353
1187.017822	459.2179	1051.7455
1189.709473	366.58078	638.6733
1192.401123	434.0905	786.47644
1195.092773	304.38284	503.34344
1197.784424	339.563	652.74347
1200.476074	179.82832	250.76578
1203.167725	500.67383	1018.3163
1205.859375	383.4324	636.2271
1208.551025	273.69064	441.01923
1211.242676	360.69833	941.0796
1213.934326	500.07697	921.1533
1216.625977	516.27435	904.0623
1219.317627	314.56885	961.7792
1222.009277	372.62296	949.9051
1224.700928	503.1768	967.47894
1227.392578	530.5294	786.79474
1230.084229	305.54175	533.27136
1232.775879	495.61572	917.9914
1235.467529	272.13654	706.89545
1238.15918	369.9337	531.0255
1240.85083	248.85469	379.0294
1243.542481	549.9697	820.073
1246.234131	169.16414	263.76038
1248.925781	357.74622	723.752
1251.617432	362.43243	550.2933
1254.309082	474.4051	1366.274
1257.000732	347.38245	720.8633
1259.692383	321.53745	539.8386
1262.384033	394.83145	697.3831
1265.075684	295.3303	846.13403
1267.767334	531.7468	1281.0415
1270.458984	213.82669	516.1741
1273.150635	475.53726	1115.2571
1275.842285	279.11108	871.2512
1278.533936	370.81982	631.1898
1281.225586	419.2832	803.2706
1283.917236	433.8465	1108.8838
1286.608887	530.9549	1556.2975
1289.300537	490.92673	1225.9082
1291.992188	324.37	651.14935
1294.683838	235.13768	424.004
1297.375488	274.39307	702.33417
1300.067139	383.94037	758.6503
1302.758789	424.66272	517.3138
1305.45044	382.77856	818.1805
1308.14209	493.97943	652.6778
1310.83374	473.89456	1088.08
1313.525391	451.08276	1144.2822
1316.217041	305.81158	807.4173
1318.908691	216.57126	537.1064
1321.600342	369.03558	797.90314
1324.291992	412.40128	1061.2716
1326.983643	222.98666	453.88837
1329.675293	418.32687	964.62006
1332.366943	350.79483	1040.7458
1335.058594	245.27145	361.98862
1337.750244	367.36493	863.81824
1340.441895	263.8003	550.6432
1343.133545	184.99458	316.03333
1345.825195	332.34406	508.08722
1348.516846	516.1314	1349.4146
1351.208496	324.78485	825.555
1353.900147	244.48671	540.1524
1356.591797	277.30573	485.78018
1359.283447	234.0196	466.92316
1361.975098	457.57028	667.78064
1364.666748	499.86383	1036.1301
1367.358398	346.1342	648.0241
1370.050049	305.68085	569.0943
1372.741699	621.9187	1163.1462
1375.43335	436.47385	646.0916
1378.125	383.33368	762.79456
1380.81665	250.92413	490.0099
1383.508301	335.67938	851.0105
1386.199951	289.87128	461.38464
1388.891602	511.4164	1135.4065
1391.583252	427.8654	985.1392
1394.274902	443.23297	765.011
1396.966553	426.3437	884.6398
1399.658203	620.73413	1053.0038
1402.349854	352.45682	506.29828
1405.041504	304.9952	539.39636
1407.733154	452.7514	1392.4225
1410.424805	665.5838	1878.4856
1413.116455	315.22873	424.22678
1415.808106	234.18423	417.8629
1418.499756	301.9152	685.4051
1421.191406	396.37952	681.69763
1423.883057	307.21075	931.39496
1426.574707	316.60236	856.7321
1429.266357	469.8832	890.21484
1431.958008	447.27618	1159.9996
1434.649658	409.49728	954.1958
1437.341309	428.5603	870.60535
1440.032959	639.9426	1314.8817
1442.724609	279.08582	426.97278
1445.41626	429.27704	946.3232
1448.10791	428.32648	612.3374
1450.799561	344.43536	780.0621
1453.491211	410.96548	1036.9918
1456.182861	334.7475	826.62225
1458.874512	359.01883	737.07196
1461.566162	166.52843	285.04227
1464.257813	332.17184	663.88885
1466.949463	476.16153	984.2684
1469.641113	528.4781	1246.3103
1472.332764	276.6539	682.70685
1475.024414	490.91006	724.85974
1477.716065	711.6969	1227.2411
1480.407715	347.86627	653.0745
1483.099365	394.42664	703.8009
1485.791016	231.10808	529.60785
1488.482666	435.13364	973.9347
1491.174316	335.33173	524.58527
1493.865967	360.1781	651.0671
1496.557617	400.8556	805.74133
1499.249268	623.5517	1252.7759
1501.940918	304.64792	654.5712
1504.632568	277.79764	483.62015
1507.324219	614.36505	1219.8604
1510.015869	379.21945	909.32056
1512.70752	288.54675	585.40814
1515.39917	467.14297	1008.7295
1518.09082	307.621	457.54797
1520.782471	430.592	824.39197
1523.474121	398.54166	721.0221
1526.165772	217.18713	288.3606
1528.857422	352.6382	779.08594
1531.549072	434.10983	946.6934
1534.240723	446.27496	802.1714
1536.932373	481.03482	1309.8308
1539.624023	324.06882	818.651
1542.315674	225.95311	339.59116
1545.007324	287.26904	407.74484
1547.698975	236.79582	476.88446
1550.390625	321.3437	568.3596
1553.082275	321.31174	751.15216
1555.773926	255.89795	529.6906
1558.465576	360.65295	779.3108
1561.157227	417.04575	873.4486
1563.848877	328.4629	595.02637
1566.540527	246.90552	532.5235
1569.232178	300.94623	623.6208
1571.923828	424.58383	701.47565
1574.615479	273.56668	594.1401
1577.307129	457.76328	1055.0171
1579.998779	224.4075	633.9604
1582.69043	372.92538	1226.5283
1585.38208	382.31784	847.68634
1588.073731	297.4281	806.0489
1590.765381	361.40744	751.8007
1593.457031	372.62192	707.11224
1596.148682	290.99048	909.55774
1598.840332	422.55618	1238.6288
1601.531982	371.01047	609.9056
1604.223633	327.03705	691.04083
1606.915283	291.8835	475.26224
1609.606934	244.91145	674.90906
1612.298584	443.71646	853.8888
1614.990234	358.6163	665.5275
1617.681885	434.1147	781.1351
1620.373535	341.58777	832.9982
1623.065186	353.68268	830.50806
1625.756836	475.88235	1045.513
1628.448486	227.49522	275.11182
1631.140137	423.153	1322.1774
1633.831787	354.12415	653.7135
1636.523438	367.14856	738.3887
1639.215088	379.22925	661.0264
1641.906738	409.9345	625.9882
1644.598389	217.64127	329.0933
1647.290039	286.1671	504.42703
1649.98169	280.45538	598.66656
1652.67334	201.56772	390.3713
1655.36499	386.53763	833.3703
1658.056641	430.03726	885.26416
1660.748291	428.0041	987.9105
1663.439941	256.04553	687.0068
1666.131592	374.21146	701.18567
1668.823242	215.6384	392.1745
1671.514893	299.38965	582.8675
1674.206543	200.97444	307.92255
1676.898193	307.1143	626.6345
1679.589844	324.08688	932.92554
1682.281494	237.77235	502.58926
1684.973145	271.10983	478.60483
1687.664795	393.4503	1082.6882
1690.356445	249.53539	466.25226
1693.048096	197.1874	313.16498
1695.739746	346.49707	928.8682
1698.431397	217.82372	358.5055
1701.123047	332.51083	893.0166
1703.814697	388.0994	940.19977
1706.506348	273.5722	500.48038
1709.197998	326.38324	877.2035
1711.889648	453.91226	1356.7272
1714.581299	239.77998	622.59314
1717.272949	298.23953	839.1741
1719.9646	288.4703	408.72464
1722.65625	310.47003	525.9937
1725.3479	222.42918	605.15216
1728.039551	347.42355	677.0181
1730.731201	214.33247	362.29022
1733.422852	325.5028	1243.6853
1736.114502	317.01468	801.9132
1738.806152	208.22546	355.5347
1741.497803	253.72441	434.60712
1744.189453	327.2485	569.9069
1746.881104	224.36995	440.7913
1749.572754	316.63525	917.90155
1752.264404	356.12485	945.76654
1754.956055	348.36154	741.35474
1757.647705	295.8367	937.68494
1760.339356	274.91196	504.61716
1763.031006	169.09482	401.92816
1765.722656	169.93916	303.1491
1768.414307	347.0004	522.98724
1771.105957	311.5784	799.8009
1773.797607	198.68935	367.2245
1776.489258	161.1807	325.87918
1779.180908	403.23224	764.6946
1781.872559	433.21268	1062.7865
1784.564209	350.03342	843.5233
1787.255859	393.2306	878.33905
1789.94751	353.11298	726.5496
1792.63916	340.1364	891.17535
1795.330811	283.24054	619.83594
1798.022461	286.05875	518.5008
1800.714111	270.7424	505.9535
1803.405762	196.00491	311.9631
1806.097412	218.50609	340.001
1808.789063	405.40265	962.1078
1811.480713	450.8182	895.98376
1814.172363	317.83795	915.9009
1816.864014	287.02148	745.1784
1819.555664	338.26138	564.3327
1822.247315	360.31137	822.35657
1824.938965	279.04187	739.7485
1827.630615	281.41336	728.5212
1830.322266	319.5595	661.92944
1833.013916	229.7575	604.0408
1835.705566	344.1982	691.5483
1838.397217	151.28395	241.70062
1841.088867	222.79588	509.67645
1843.780518	134.20076	319.8224
1846.472168	364.4584	1212.5924
1849.163818	305.736	1000.8358
1851.855469	265.5004	647.78424
1854.547119	349.5254	838.67267
1857.23877	257.8016	673.04663
1859.93042	290.92984	806.6105
1862.62207	180.49648	311.7402
1865.313721	378.49084	1132.7855
1868.005371	234.18462	441.83447
1870.697022	273.1021	544.2799
1873.388672	174.23671	385.87903
1876.080322	182.95103	459.25394
1878.771973	263.47797	486.08783
1881.463623	306.5299	1137.2456
1884.155273	121.32527	225.28287
1886.846924	360.01733	790.855
1889.538574	221.63979	502.0444
1892.230225	335.85324	1035.5186
1894.921875	176.4753	212.69159
1897.613525	203.18704	307.12402
1900.305176	260.66464	906.0266
1902.996826	235.89996	490.87204
1905.688477	138.37279	221.44441
1908.380127	193.7964	583.1638
1911.071777	167.46278	392.7346
1913.763428	281.88312	767.70374
1916.455078	178.93483	525.38007
1919.146729	220.83255	342.10815
1921.838379	199.18857	533.76
1924.530029	182.7841	352.54834
1927.22168	213.94656	544.1833
1929.91333	211.17676	574.2234
1932.604981	245.63814	592.34644
1935.296631	175.49883	332.66724
1937.988281	212.72813	542.76355
1940.679932	236.37044	528.3994
1943.371582	354.24887	1194.7148
1946.063232	177.09586	284.54684
1948.754883	235.36548	458.6693
1951.446533	160.52101	426.28583
1954.138184	244.3382	408.83624
1956.829834	204.65544	416.4591
1959.521484	130.36649	271.56738
1962.213135	158.63063	308.53308
1964.904785	280.8485	449.598
1967.596436	185.5518	376.8528
1970.288086	221.96628	481.33063
1972.979736	172.94861	248.09192
1975.671387	201.06558	492.8743
1978.363037	200.84877	307.5096
1981.054688	159.05377	210.36972
1983.746338	266.86334	907.7303
1986.437988	189.81575	402.2882
1989.129639	212.02686	629.75964
1991.821289	229.85669	681.3939
1994.51294	186.88455	334.38812
1997.20459	262.99655	712.69824
1999.89624	244.72356	664.41254
2002.587891	185.15051	282.41107
2005.279541	107.01073	296.581
2007.971191	156.06064	326.8027
2010.662842	220.8592	575.0669
2013.354492	151.28671	344.52222
2016.046143	143.38617	251.48773
2018.737793	270.00058	595.455
2021.429443	282.86496	775.4862
2024.121094	172.52469	398.94763
2026.812744	203.94504	393.21872
2029.504395	116.02316	232.66232
2032.196045	177.57976	322.98865
2034.887695	168.15823	371.7342
2037.579346	128.10944	170.3856
2040.270996	137.20337	254.59418
2042.962647	266.6064	401.3133
2045.654297	228.88408	442.353
2048.345947	133.2593	297.73828
2051.037598	144.14381	338.3334
2053.729248	86.46669	131.22371
2056.420898	110.09366	219.3459
2059.112549	149.98853	301.03076
2061.804199	207.47414	527.6671
2064.49585	159.19705	484.12286
2067.1875	211.98315	690.19257
2069.87915	160.5831	436.00943
2072.570801	204.35402	503.0511
2075.262451	124.69909	412.74643
2077.954102	185.33528	702.8232
2080.645752	181.36446	361.96933
2083.337402	173.49359	286.41116
2086.029053	197.05168	329.8133
2088.720703	228.54082	438.98874
2091.412354	261.30182	806.764
2094.104004	219.98148	718.0616
2096.795654	203.73714	508.9957
2099.487305	206.28163	579.72125
2102.178955	179.32143	271.15936
2104.870606	141.82869	264.0454
2107.562256	106.83502	202.02077
2110.253906	131.83017	420.1303
2112.945557	176.08287	433.96164
2115.637207	225.2397	598.34766
2118.328857	175.09836	559.652
2121.020508	210.13951	615.69745
2123.712158	155.5376	424.313
2126.403809	139.31723	519.0879
2129.095459	163.66324	349.31958
2131.787109	228.28033	761.5703
2134.47876	146.59297	436.32483
2137.17041	196.36862	433.95886
2139.862061	282.27676	681.05365
2142.553711	224.45848	621.7991
2145.245361	213.69576	548.458
2147.937012	185.97192	409.87723
2150.628662	190.43633	267.7394
2153.320313	180.64749	401.88916
2156.011963	286.9733	761.032
2158.703613	271.89252	756.0107
2161.395264	302.66046	946.6901
2164.086914	281.0227	696.12555
2166.778565	216.22784	793.99207
2169.470215	235.82658	720.9026
2172.161865	175.32224	342.97482
2174.853516	199.41765	445.38657
2177.545166	185.82065	514.4805
2180.236816	96.39462	233.79736
2182.928467	175.85977	367.88644
2185.620117	128.65117	259.4574
2188.311768	154.74382	420.8134
2191.003418	208.96805	464.47635
2193.695068	172.05551	361.09192
2196.386719	147.17674	278.1173
2199.078369	149.18361	357.58392
2201.77002	168.7075	502.72446
2204.46167	127.047775	240.90196
2207.15332	207.03682	485.74258
2209.844971	160.26633	305.4876
2212.536621	137.83917	166.67297
2215.228272	142.77888	201.30365
2217.919922	140.35655	251.80229
2220.611572	223.83261	555.4436
2223.303223	133.319	336.67935
2225.994873	144.05344	338.73856
2228.686523	218.43666	519.7469
2231.378174	180.21225	398.24222
2234.069824	293.91055	831.222
2236.761475	258.31833	845.5096
2239.453125	262.04526	653.08685
2242.144775	131.24509	344.1642
2244.836426	195.33488	594.48364
2247.528076	185.1789	407.97687
2250.219727	211.9708	469.89752
2252.911377	75.627396	171.86159
2255.603027	199.35924	544.356
2258.294678	237.6585	656.74854
2260.986328	218.73123	535.6966
2263.677979	208.83385	439.95093
2266.369629	121.316605	316.31607
2269.061279	99.80175	246.78717
2271.75293	207.16972	450.0152
2274.44458	113.28245	228.22272
2277.136231	178.07845	340.13785
2279.827881	129.21732	291.5897
2282.519531	130.68413	260.8042
2285.211182	140.5882	346.9746
2287.902832	146.16316	260.31744
2290.594482	188.04733	438.27365
2293.286133	171.60684	380.41412
2295.977783	211.05981	499.08124
2298.669434	201.22275	452.09708
2301.361084	226.40852	772.447
2304.052734	256.46402	609.837
2306.744385	80.49851	135.94351
2309.436035	258.69974	534.5165
2312.127686	209.28345	589.22345
2314.819336	204.06273	684.6248
2317.510986	225.36281	777.5733
