Spectrum Analyzer Data File
2015-04-29 15:33:29

Frequency (Hz), Amplitude,Average Amplitude,Max Amplitude
296.0815430,260.28003,209.82176,395.68576
298.7731934,267.14215,250.22586,539.4588
301.4648438,137.13475,280.85086,608.6662
304.1564941,182.18091,165.85884,262.49747
306.8481445,63.012352,194.92033,430.5019
309.5397949,230.87764,324.78232,882.28326
312.2314453,69.9967,253.5951,364.65292
314.9230957,475.3318,472.8235,1334.4136
317.6147461,274.20007,485.988,1454.8998
320.3063965,483.18918,451.87955,1190.2136
322.9980469,115.91743,271.43094,757.98975
325.6896973,425.7237,288.12448,440.6841
328.3813477,415.63632,241.32831,415.63632
331.0729980,174.5658,414.58047,1031.2723
333.7646484,255.42343,417.93762,1050.6366
336.4562988,398.12106,460.6507,1161.3063
339.1479492,267.92944,563.4185,1694.5323
341.8395996,144.39136,457.20154,1129.5319
344.5312500,87.43405,362.5674,1135.8767
347.2229004,188.36046,604.3901,1745.9514
349.9145508,305.2515,486.7638,908.42834
352.6062012,173.30737,391.98358,818.57605
355.2978516,432.8268,413.2501,849.4004
357.9895020,191.39876,225.96806,376.6899
360.6811523,184.21873,340.0125,581.6373
363.3728027,329.6022,313.426,541.06494
366.0644531,87.61653,449.0269,1171.3999
368.7561035,143.65028,244.45258,409.94296
371.4477539,328.18585,391.23132,709.6892
374.1394043,71.52428,233.2077,626.44104
376.8310547,398.17972,525.41766,1049.2813
379.5227051,238.94232,699.9354,1882.6979
382.2143555,162.38033,475.8293,1432.5342
384.9060059,464.99026,625.5355,2005.4423
387.5976562,311.05963,781.26447,2631.6594
390.2893066,123.25884,672.86896,2310.5806
392.9809570,233.75893,922.58765,2899.3933
395.6726074,333.2963,949.0327,3461.8057
398.3642578,414.10828,1030.0313,3527.9421
401.0559082,222.48561,871.3406,3060.502
403.7475586,213.56648,945.75354,3062.3772
406.4392090,513.75494,605.1641,2020.3427
409.1308594,282.3507,248.65506,417.88025
411.8225098,226.59978,334.9775,837.0097
414.5141602,281.216,533.1181,1071.6736
417.2058105,190.07205,801.6531,1918.0184
419.8974609,127.57978,750.44666,2185.0671
422.5891113,326.67105,426.594,1188.4089
425.2807617,169.86421,408.3904,1091.0131
427.9724121,227.05472,689.941,1606.402
