Spectrum Analyzer Data File
2015-04-29 15:35:39

Frequency (Hz), Amplitude,Average Amplitude,Max Amplitude
0.0000000,0.0,0.0,0.0
2.6916504,2.9286134E-4,1.5280205E-4,2.9286134E-4
5.3833008,0.0052181375,0.0024765069,0.0052181375
8.0749512,0.028440678,0.01270537,0.028440678
10.7666016,0.10770426,0.040698525,0.10770426
13.4582520,0.2538604,0.09601635,0.2538604
16.1499023,0.45718038,0.16616431,0.45718038
18.8415527,0.7893078,0.2977166,0.7893078
21.5332031,1.0958747,0.42489198,1.0958747
24.2248535,1.1790534,0.50446945,1.1790534
26.9165039,1.3421375,0.64685416,1.3421375
29.6081543,1.2868525,0.7837989,1.4150944
32.2998047,1.2416185,0.8789421,1.7152326
34.9914551,2.3810248,1.2837245,2.3810248
37.6831055,3.1554222,1.5667759,3.1554222
40.3747559,4.668656,2.03977,4.668656
43.0664062,7.21496,2.8266304,7.21496
45.7580566,8.288163,3.3397007,8.288163
48.4497070,9.071245,3.6921241,9.071245
51.1413574,10.078949,4.3686924,10.078949
53.8330078,9.46456,4.797319,9.46456
56.5246582,8.155934,5.9266486,13.563797
59.2163086,11.949093,5.85553,11.949093
61.9079590,19.579662,10.253068,22.788177
64.5996094,32.837494,15.550042,39.082806
67.2912598,15.341548,18.337269,64.636024
69.9829102,49.26864,16.201578,49.26864
72.6745605,43.564148,31.882626,86.078896
75.3662109,56.956463,39.63485,101.14096
78.0578613,58.374542,70.935356,164.7205
80.7495117,50.894234,46.66123,137.73679
83.4411621,116.7707,44.118946,116.7707
86.1328125,89.55115,43.26605,89.55115
88.8244629,198.80305,67.09807,198.80305
91.5161133,154.79465,63.293167,154.79465
94.2077637,170.3736,106.67353,321.29263
96.8994141,146.98038,74.36007,150.21
99.5910645,229.74875,108.67057,276.98035
102.2827148,133.9651,58.593597,133.9651
104.9743652,78.06481,64.01402,168.0868
107.6660156,210.49966,105.023705,268.9225
110.3576660,258.19064,104.449615,258.19064
113.0493164,46.683376,91.706764,331.89786
115.7409668,284.05927,170.90482,284.6514
118.4326172,302.85767,286.84927,486.9131
121.1242676,444.63086,182.76929,444.63086
123.8159180,217.22891,205.51543,725.65234
126.5075684,591.2296,289.38086,760.2477
129.1992188,215.37025,183.95097,534.80426
131.8908691,479.06042,175.7146,479.06042
134.5825195,452.521,149.30002,452.521
137.2741699,290.35226,127.85339,290.35226
139.9658203,291.25525,256.22858,889.79926
142.6574707,994.81885,278.23227,994.81885
145.3491211,357.01608,165.84839,357.01608
148.0407715,516.80707,218.1381,516.80707
