Spectrum Analyzer Data File
2015-04-29 15:32:44

Frequency (Hz), Amplitude,Average Amplitude,Max Amplitude
0.0000000,0.0,0.0,0.0
2.6916504,5.975726E-5,1.4043142E-4,2.7429085E-4
5.3833008,8.894898E-4,0.00197155,0.0035137709
8.0749512,0.004188875,0.008856466,0.014897899
10.7666016,0.0119466465,0.02153926,0.041793242
13.4582520,0.026185164,0.05486287,0.09215342
16.1499023,0.04755851,0.11593716,0.23262122
18.8415527,0.07836002,0.17322047,0.31427547
21.5332031,0.11516281,0.28715816,0.58320975
24.2248535,0.16347301,0.3420075,0.57793725
26.9165039,0.20528126,0.45138866,0.7699242
29.6081543,0.26638126,0.57830256,0.9772825
32.2998047,0.3836588,0.79770875,1.4948778
34.9914551,0.38366032,1.3615317,3.370933
37.6831055,0.45036626,0.89583856,1.7810051
40.3747559,0.5758255,1.379174,2.6926837
43.0664062,0.686697,1.166292,2.3688927
45.7580566,0.76770383,1.8290126,3.5401983
48.4497070,0.8437341,3.366098,9.188389
51.1413574,0.9015466,2.0581753,3.438511
53.8330078,0.72020113,2.7660983,5.9666266
56.5246582,0.94748956,2.471791,4.7566347
59.2163086,1.8858176,3.5679808,7.64289
61.9079590,1.6291342,5.643252,13.002183
64.5996094,4.854775,6.3765173,13.101654
67.2912598,26.63268,12.937099,26.63268
69.9829102,18.19062,10.008352,18.19062
72.6745605,19.711748,13.528948,28.435211
75.3662109,10.799565,17.258053,25.816065
78.0578613,27.03221,23.121319,30.975344
80.7495117,28.29382,40.94851,69.88789
83.4411621,8.924818,28.738249,72.660774
86.1328125,33.958633,48.795494,131.09314
88.8244629,30.20774,69.95193,224.05432
91.5161133,23.018085,63.18295,207.02391
94.2077637,51.50439,39.355534,67.885735
96.8994141,64.3855,35.936985,64.3855
99.5910645,201.4314,72.71007,201.4314
102.2827148,189.77313,64.31682,189.77313
104.9743652,124.148735,49.815712,124.148735
107.6660156,73.08314,31.238163,73.08314
110.3576660,80.049446,37.251736,80.049446
113.0493164,113.53386,58.881916,113.53386
115.7409668,102.42362,62.21842,102.42362
118.4326172,49.307644,35.237892,63.237297
121.1242676,30.97072,46.9511,101.50649
123.8159180,77.452095,49.935448,77.452095
126.5075684,133.0013,68.27317,133.0013
129.1992188,315.7927,123.237976,315.7927
131.8908691,475.22314,168.5157,475.22314
134.5825195,461.06064,379.8415,996.2729
137.2741699,726.7433,265.05765,726.7433
139.9658203,697.01874,217.89496,697.01874
142.6574707,83.04661,100.22142,149.0805
145.3491211,295.52292,161.53198,295.52292
148.0407715,370.0319,195.23299,370.0319
150.7324219,167.0125,148.46385,269.44254
153.4240723,261.90857,215.7697,352.3634
156.1157227,305.97598,241.66092,305.97598
158.8073730,166.72784,247.86101,660.1965
161.4990234,129.16673,227.64098,678.53326
164.1906738,279.5361,164.81876,279.5361
166.8823242,528.432,238.15666,528.432
169.5739746,116.21131,191.63768,482.1824
172.2656250,331.07745,222.83362,429.7195
174.9572754,221.96294,322.9671,975.5444
177.6489258,146.95876,647.58734,2325.2925
180.3405762,49.132652,760.1898,2923.5288
183.0322266,148.5532,356.8445,1173.9655
185.7238770,144.24496,102.820946,202.5829
188.4155273,72.06665,98.25911,169.6665
191.1071777,83.232376,185.34338,397.0576
193.7988281,82.37573,235.89078,407.92618
196.4904785,132.41354,102.1538,164.76062
199.1821289,174.59218,216.921,361.4332
201.8737793,207.60321,181.19637,250.77498
204.5654297,127.76756,186.92897,279.45367
207.2570801,140.27872,171.85721,308.1237
209.9487305,40.906826,91.94555,174.13524
212.6403809,93.343155,161.95158,398.2091
215.3320312,55.34374,58.614017,141.57874
218.0236816,123.82077,199.48958,414.5299
220.7153320,109.12559,166.9531,383.4663
223.4069824,93.635056,219.74709,585.3146
226.0986328,132.20195,361.376,871.072
228.7902832,265.119,185.03679,322.7288
231.4819336,232.54152,148.08588,232.54152
234.1735840,227.4542,186.36313,227.4542
236.8652344,329.75885,289.79617,573.6526
239.5568848,186.31754,273.3746,454.63916
242.2485352,186.8011,195.92679,385.26315
244.9401855,71.07027,70.2678,113.8033
247.6318359,89.89591,154.46107,366.81885
250.3234863,156.1598,123.56288,160.71352
253.0151367,71.20887,105.23213,167.78697
255.7067871,156.79369,135.72185,156.79369
258.3984375,178.33115,310.70547,840.8176
261.0900879,132.06725,267.54892,782.76605
263.7817383,86.300995,402.25278,1304.5685
266.4733887,115.49158,856.4291,3000.3738
269.1650391,221.43867,237.0015,531.2421
271.8566895,84.34572,319.41913,757.80133
274.5483398,393.84677,450.0985,1088.2744
277.2399902,258.8012,338.07394,797.4733
279.9316406,212.60513,246.49707,497.34323
282.6232910,212.40375,164.0399,315.34747
285.3149414,229.6848,186.7833,365.8806
288.0065918,104.42919,288.42645,717.7107
290.6982422,113.5478,174.07224,490.2014
293.3898926,400.94818,210.96152,400.94818
296.0815430,231.51024,195.11977,313.0895
298.7731934,186.33237,254.29611,588.3435
301.4648438,40.035328,253.05734,423.98413
304.1564941,117.33657,387.07697,982.4195
306.8481445,88.52288,339.20276,1112.9905
309.5397949,44.114655,777.3669,2458.8257
312.2314453,273.85864,1188.1244,3965.03
314.9230957,76.48065,891.2984,2990.7412
317.6147461,296.44022,279.51746,447.00275
320.3063965,314.5268,542.72284,1452.1832
322.9980469,266.2907,280.29233,597.0157
325.6896973,209.9716,429.61685,1112.471
328.3813477,477.41458,271.3955,477.41458
331.0729980,369.12006,301.61432,466.17004
333.7646484,417.66907,459.05634,684.79913
336.4562988,352.47968,377.04904,690.0909
339.1479492,342.82303,273.56644,342.82303
341.8395996,78.233284,410.16705,1269.946
344.5312500,382.3344,438.58252,960.6251
347.2229004,341.6955,464.8525,885.0315
349.9145508,189.68143,481.74762,1399.7983
352.6062012,540.8993,677.7133,1721.8861
355.2978516,287.20496,796.5528,2496.3354
357.9895020,149.28853,1190.2899,4034.1077
360.6811523,569.0599,930.77277,2343.1123
363.3728027,303.47876,533.931,1130.2046
366.0644531,213.91733,430.2195,733.67615
368.7561035,112.81486,458.33093,1375.7197
371.4477539,295.25153,446.87668,944.957
374.1394043,484.55478,343.9474,507.85675
376.8310547,462.90912,501.49188,673.8761
379.5227051,380.0148,354.8164,517.90704
382.2143555,921.8981,539.8581,921.8981
384.9060059,488.9906,402.39465,488.9906
387.5976562,1320.8192,987.44244,1391.8053
390.2893066,286.95966,591.1178,983.18396
392.9809570,279.482,672.9779,1907.2926
395.6726074,806.8692,851.01324,2018.6664
398.3642578,1030.1703,1108.7631,2561.0361
401.0559082,852.6556,1567.8578,3594.442
403.7475586,516.954,596.4053,1308.0189
406.4392090,742.6263,701.7454,1492.9109
409.1308594,169.83688,466.30386,1171.6582
411.8225098,184.20479,448.0408,1031.609
414.5141602,320.32706,414.0501,722.289
417.2058105,112.94831,527.0588,1479.4192
419.8974609,568.3748,368.43045,568.3748
422.5891113,482.31653,368.23148,576.7469
425.2807617,763.7957,343.41315,763.7957
427.9724121,432.89105,381.62015,564.97174
430.6640625,409.14218,426.10117,561.28564
433.3557129,501.88635,543.1195,1054.2784
436.0473633,263.7477,410.28064,647.7038
438.7390137,729.7278,715.2151,1257.6554
441.4306641,192.66112,864.5956,2591.5159
444.1223145,295.09964,689.1951,1572.3494
446.8139648,83.391495,680.94745,2222.6826
449.5056152,387.13333,1116.3982,3836.928
452.1972656,958.6586,957.82776,2710.3918
454.8889160,269.02536,307.37833,482.85602
457.5805664,28.990946,461.53647,1336.4071
460.2722168,326.38504,376.93344,905.042
462.9638672,400.41174,360.48743,741.38605
465.6555176,859.4522,470.24295,859.4522
468.3471680,1282.829,957.9058,1567.8846
471.0388184,674.3338,670.88763,1027.8724
473.7304688,556.0524,675.5083,1301.8955
476.4221191,302.67755,363.11398,587.7542
479.1137695,858.7201,379.02188,858.7201
481.8054199,198.07373,706.20435,1595.3114
484.4970703,440.55853,689.7469,1722.6318
487.1887207,1180.6698,873.1844,1951.5273
489.8803711,827.0441,987.6755,2366.4524
492.5720215,378.08694,366.8404,605.57806
495.2636719,275.34784,553.77466,1061.9159
497.9553223,251.91913,770.18976,2373.1887
500.6469727,225.07008,344.71957,855.8675
503.3386230,144.00124,329.25284,426.90787
506.0302734,23.377892,223.97667,701.91724
508.7219238,436.0645,369.6924,478.57578
511.4135742,327.9308,355.9015,602.81586
514.1052246,351.1832,608.0292,1327.1962
516.7968750,434.28214,774.54156,2259.676
519.4885254,493.59244,949.02875,1653.508
522.1801758,380.58313,682.2699,1563.8088
524.8718262,394.48477,751.91455,1690.5302
527.5634766,786.31714,1326.9521,3612.756
530.2551270,405.9657,1009.80273,3136.2988
532.9467773,452.0546,993.6207,2667.917
535.6384277,269.39645,576.63544,1886.9207
538.3300781,577.80286,567.3637,1044.0009
541.0217285,985.8947,541.3137,985.8947
543.7133789,88.430534,286.89804,486.9227
546.4050293,489.84616,527.23425,689.6337
549.0966797,504.24747,462.57684,953.58026
551.7883301,601.50635,374.16663,626.1297
554.4799805,1564.4862,692.4598,1564.4862
557.1716309,847.3649,495.8601,847.3649
559.8632812,1081.1115,620.3038,1081.1115
562.5549316,717.28076,658.9508,1136.8895
565.2465820,771.2958,304.5082,771.2958
567.9382324,1170.5406,543.3213,1170.5406
570.6298828,571.2923,597.2081,1181.8643
573.3215332,481.92358,498.6827,1020.1915
576.0131836,439.75778,599.16864,1457.0682
578.7048340,264.5856,392.551,719.8818
581.3964844,586.81165,712.9543,1756.0614
584.0881348,442.20703,278.0603,442.20703
586.7797852,605.90186,367.66226,605.90186
589.4714355,296.45554,305.97318,471.4533
592.1630859,991.2052,464.9249,991.2052
594.8547363,607.29987,365.03482,607.29987
597.5463867,530.4432,356.92645,530.4432
600.2380371,497.98218,387.69336,645.4725
602.9296875,425.4538,344.87253,425.4538
605.6213379,282.8882,484.45114,1031.0309
608.3129883,78.03518,259.44827,343.77917
611.0046387,381.9403,404.11716,738.0067
613.6962891,554.7045,604.23444,1278.0096
616.3879395,544.45654,486.67264,936.7043
619.0795898,430.82697,655.6642,1495.7758
621.7712402,285.50885,473.8446,910.8645
624.4628906,166.22116,634.2392,1679.5876
627.1545410,244.10873,327.45126,817.9093
629.8461914,542.33826,1348.9775,4537.2153
632.5378418,228.1398,1215.2443,4057.8933
635.2294922,368.003,794.96106,2335.4827
637.9211426,143.01733,481.83224,1004.4403
640.6127930,120.8866,642.98016,1483.6036
643.3044434,167.10692,381.68585,722.01306
645.9960938,643.1586,447.9785,701.09265
648.6877441,210.8437,473.2266,1322.8033
651.3793945,325.225,420.33755,753.10974
654.0710449,404.02664,734.78864,1820.4105
656.7626953,328.09607,677.1217,1677.379
659.4543457,502.68268,297.84482,502.68268
662.1459961,386.13223,903.604,2353.6409
664.8376465,336.44727,660.6674,1341.5514
667.5292969,309.26666,535.91705,1063.0869
670.2209473,286.72678,419.7439,813.0097
672.9125977,294.48407,632.6796,1684.6385
675.6042480,414.3913,1222.5033,4099.9087
678.2958984,344.10483,748.15125,2331.1138
680.9875488,86.66381,955.7352,1859.272
683.6791992,769.5257,717.30115,863.12836
