Spectrum Analyzer Data File
2015-04-29 15:36:26

Frequency (Hz), Amplitude,Average Amplitude,Max Amplitude
0.0000000,0.0,0.0,0.0
2.6916504,1.2682517E-4,5.6956414E-5,1.2682517E-4
5.3833008,0.0019182367,8.484242E-4,0.0019182367
8.0749512,0.008930883,0.003913142,0.008930883
10.7666016,0.02581726,0.011137385,0.02581726
13.4582520,0.056592327,0.024238836,0.056592327
16.1499023,0.10459305,0.04474226,0.10459305
18.8415527,0.17018826,0.07314098,0.17018826
21.5332031,0.25671312,0.11228115,0.25671312
24.2248535,0.36609143,0.1600803,0.36609143
26.9165039,0.5020191,0.21807776,0.5020191
29.6081543,0.6540083,0.28078765,0.6540083
32.2998047,0.8428491,0.36023048,0.8428491
34.9914551,0.9690662,0.44730788,0.9690662
37.6831055,1.1757656,0.55513513,1.1757656
40.3747559,1.4218485,0.6086945,1.4218485
43.0664062,1.7427338,0.7270581,1.7427338
45.7580566,2.0788834,0.84232783,2.0788834
48.4497070,2.417759,0.99827117,2.417759
51.1413574,2.8347726,1.1568009,2.8347726
53.8330078,3.3725433,1.438339,3.3725433
56.5246582,1.765607,1.5122242,3.837576
59.2163086,5.4142566,2.5147572,5.4142566
61.9079590,3.8899486,3.6188293,10.939079
64.5996094,7.4364753,10.437162,42.69159
67.2912598,15.407855,9.456636,22.447445
69.9829102,12.976462,10.795635,12.976462
72.6745605,23.521587,10.427521,23.521587
75.3662109,21.930199,25.057854,92.366455
78.0578613,20.149025,28.34624,121.5063
80.7495117,36.207993,22.245079,73.5427
83.4411621,39.902306,17.807684,39.902306
86.1328125,5.385623,14.306154,25.987743
88.8244629,17.810505,22.299583,44.846767
91.5161133,35.475697,26.470533,70.89267
94.2077637,27.046013,39.20973,160.71494
96.8994141,20.357573,43.096844,188.0033
99.5910645,99.54738,51.382343,149.98413
102.2827148,108.19439,65.32654,223.27274
104.9743652,113.19087,65.21843,171.32692
107.6660156,434.0393,113.708336,434.0393
110.3576660,342.22894,79.85601,342.22894
113.0493164,115.983696,47.963707,115.983696
115.7409668,34.511936,63.17748,170.0182
118.4326172,55.37247,39.605415,76.99693
121.1242676,65.634705,56.10805,166.8473
123.8159180,48.509506,94.68708,463.51025
126.5075684,43.96314,188.21526,938.79443
129.1992188,81.618904,174.00905,817.50165
131.8908691,73.69502,198.36275,979.61536
134.5825195,420.69336,290.77182,1192.6431
137.2741699,61.794228,185.67734,829.40375
139.9658203,58.527992,169.45866,540.81244
142.6574707,64.45163,121.21386,359.37183
145.3491211,45.94509,101.08993,228.39822
148.0407715,45.419712,207.08624,604.54724
150.7324219,15.258062,82.30783,178.11035
153.4240723,47.852325,432.34705,1559.1038
156.1157227,66.90512,215.61111,580.1953
158.8073730,49.974525,193.60875,619.926
161.4990234,193.60349,127.29869,283.59314
164.1906738,88.775536,135.22763,416.86624
166.8823242,33.52896,89.8306,293.83273
169.5739746,7.1213856,72.67757,256.64316
172.2656250,109.37595,88.43213,211.82733
174.9572754,22.997782,68.46576,108.69744
177.6489258,39.692116,65.34615,162.675
180.3405762,61.04622,80.28259,153.78177
183.0322266,30.543251,71.932205,201.38542
185.7238770,90.35668,95.13773,232.16357
188.4155273,50.85443,144.72066,362.76758
191.1071777,36.51262,189.4314,469.16464
193.7988281,62.171,227.17389,1005.21844
196.4904785,24.729803,112.48739,424.53745
199.1821289,77.800125,85.08334,147.41478
201.8737793,32.855793,104.85782,290.1022
204.5654297,23.88767,37.822647,91.634605
207.2570801,56.368233,90.111176,124.735466
209.9487305,205.72536,168.25117,241.46695
212.6403809,51.15518,124.04165,361.00803
215.3320312,136.8959,110.13856,231.00945
218.0236816,54.491554,97.99072,199.819
220.7153320,35.12499,79.2324,123.25503
223.4069824,109.20344,80.21729,185.03589
226.0986328,94.64572,127.73462,220.0052
228.7902832,24.578806,80.15466,261.9769
231.4819336,107.02815,280.1248,1174.309
