Spectrum Analyzer Data File
2015-04-29 15:29:19

Frequency (Hz), Amplitude,Average Amplitude,Max Amplitude
0.0000000,0.0,0.0,0.0
2.6916504,1.8221067E-4,1.352298E-4,3.0855357E-4
5.3833008,0.002777005,0.0020425078,0.004624899
8.0749512,0.013032378,0.009618489,0.021796154
10.7666016,0.03740278,0.027786495,0.063186415
13.4582520,0.0817671,0.060535036,0.13709669
16.1499023,0.15058617,0.11154885,0.25209376
18.8415527,0.24606575,0.18411916,0.42044458
21.5332031,0.36959803,0.2811172,0.6465529
24.2248535,0.5219607,0.39674062,0.912525
26.9165039,0.70899636,0.53386223,1.2147557
29.6081543,0.91483337,0.6940816,1.5866567
32.2998047,1.1366881,0.8840453,2.0251336
34.9914551,1.618572,1.1344446,2.296429
37.6831055,1.7633108,1.3397778,2.9970415
40.3747559,2.111548,1.5891532,3.5876367
43.0664062,2.4957054,1.902147,4.325297
45.7580566,2.9220762,2.2253418,5.040401
48.4497070,3.4091845,2.5679536,5.762536
51.1413574,3.9281123,2.9588857,6.621871
53.8330078,4.5971684,3.4306042,7.6991043
56.5246582,5.4949126,4.119106,9.008707
59.2163086,5.5883174,4.415039,9.885576
61.9079590,5.037232,4.448029,10.840159
64.5996094,6.405281,6.665282,15.621382
67.2912598,7.3815293,8.546101,20.225113
69.9829102,16.71148,19.194637,50.899242
72.6745605,14.0022955,33.294388,94.44286
75.3662109,14.883011,13.946428,15.977773
78.0578613,16.549002,14.550111,16.560844
80.7495117,18.225494,12.42576,22.391441
83.4411621,20.220516,13.039404,20.220516
86.1328125,36.255173,18.15483,36.255173
88.8244629,100.87032,37.482376,100.87032
91.5161133,17.07672,19.991817,41.128075
94.2077637,16.65019,18.016024,37.284184
96.8994141,13.252807,18.424046,45.72994
99.5910645,23.771133,24.920694,57.213665
102.2827148,46.590538,41.790176,71.627106
104.9743652,66.38566,64.08022,154.03635
107.6660156,59.5144,51.998814,92.86114
110.3576660,115.8099,91.490005,141.82396
113.0493164,177.79256,75.53704,177.79256
115.7409668,227.89165,89.20005,227.89165
118.4326172,393.52243,127.45146,393.52243
121.1242676,410.69638,138.84639,410.69638
123.8159180,389.42203,124.23884,389.42203
126.5075684,160.85349,85.357506,160.85349
129.1992188,79.34925,57.566097,88.54624
131.8908691,65.02696,45.963722,65.02696
