Spectrum Analyzer Data File
2015-04-29 15:39:59

Frequency (Hz), Amplitude,Average Amplitude,Max Amplitude
0.0000000,0.0,0.0,0.0
2.6916504,3.6145328E-5,9.270819E-5,1.2885878E-4
5.3833008,5.532816E-4,0.0013707078,0.0019611148
8.0749512,0.002555118,0.0065035545,0.009228358
10.7666016,0.007534093,0.019396598,0.026418155
13.4582520,0.016553205,0.042267174,0.058034856
16.1499023,0.030663865,0.08100345,0.10641577
18.8415527,0.050807167,0.13519824,0.17419556
21.5332031,0.077534616,0.2081477,0.26341352
24.2248535,0.10988982,0.27945632,0.3748497
26.9165039,0.14691722,0.35475016,0.5072895
29.6081543,0.19945106,0.4893299,0.6651113
32.2998047,0.26449364,0.6351275,0.859345
34.9914551,0.30501068,0.8334768,1.0720952
37.6831055,0.41021004,1.097832,1.373758
40.3747559,0.45883253,1.3224025,1.6961433
43.0664062,0.61511004,1.485213,1.8889664
45.7580566,0.7258759,1.7801384,2.227986
48.4497070,0.85616064,2.2923727,3.1545918
51.1413574,1.0724909,2.7997625,4.048081
53.8330078,0.9334277,3.333477,5.1558723
56.5246582,1.7584904,3.9233649,5.8153005
59.2163086,1.9049222,4.230625,6.1143956
61.9079590,1.1453358,8.237106,17.834246
64.5996094,1.6880277,6.856925,9.841938
67.2912598,1.3464917,9.840893,17.585142
69.9829102,2.81727,9.374584,13.170066
72.6745605,8.140149,17.964485,45.637093
75.3662109,5.0333624,22.33508,53.842583
78.0578613,5.6682286,59.114372,157.73344
80.7495117,11.405779,41.57895,98.76819
83.4411621,8.161425,19.213118,38.68944
86.1328125,13.326602,17.867899,35.162365
88.8244629,27.641773,34.206764,44.316216
91.5161133,7.3894835,62.134987,170.79762
94.2077637,8.972458,47.349007,82.19434
96.8994141,20.386684,29.625685,50.467438
99.5910645,16.36079,16.448814,27.344955
102.2827148,26.456093,28.144274,45.449028
104.9743652,49.39925,28.609669,49.39925
107.6660156,140.03896,67.51878,140.03896
110.3576660,185.23958,76.55625,185.23958
113.0493164,70.71758,51.153557,86.88014
115.7409668,47.531857,61.180126,91.944084
118.4326172,25.653225,230.99245,430.50653
121.1242676,61.744835,233.00122,648.6221
123.8159180,75.964874,67.9738,141.05898
126.5075684,58.476505,137.38727,391.31842
129.1992188,53.514866,94.3985,226.7332
131.8908691,140.05359,65.45803,140.05359
134.5825195,361.91202,125.87272,361.91202
137.2741699,152.79182,83.53374,152.79182
139.9658203,95.99323,69.275215,95.99323
142.6574707,47.006573,63.06491,97.200485
145.3491211,15.174448,75.31267,147.84224
148.0407715,57.113094,134.1882,238.13867
150.7324219,22.912027,117.43065,301.44806
