Spectrum Analyzer Data File
2015-04-29 15:37:10

Frequency (Hz), Amplitude,Average Amplitude,Max Amplitude
0.0000000,0.0,0.0,0.0
2.6916504,3.7183115E-6,6.850642E-5,1.6583882E-4
5.3833008,5.8356032E-5,0.0010139203,0.0024056889
8.0749512,2.129973E-4,0.004641435,0.010750837
10.7666016,9.4404863E-4,0.013548172,0.031257328
13.4582520,0.00148492,0.029590817,0.06844719
16.1499023,0.0023926888,0.053865768,0.12254259
18.8415527,0.0045392457,0.091389425,0.21009755
21.5332031,0.008719531,0.14541015,0.341602
24.2248535,0.013071493,0.20480825,0.47169268
26.9165039,0.020878455,0.26264825,0.56243265
29.6081543,0.038409404,0.35034108,0.73798174
32.2998047,0.012389728,0.42819265,0.922652
34.9914551,0.060843885,0.56993574,1.1967185
37.6831055,0.0657893,0.6629322,1.3498777
40.3747559,0.18833794,0.8586312,1.7692196
43.0664062,0.21784742,1.0567867,2.1457117
45.7580566,0.2782916,1.2003163,2.3109252
48.4497070,0.37648156,1.405515,2.5934813
51.1413574,0.5451727,1.6627665,2.913012
53.8330078,0.66887355,2.0510387,2.8890946
56.5246582,1.3090137,2.8650563,3.736451
59.2163086,3.12549,2.0977702,3.47569
61.9079590,2.7686393,3.95201,7.419313
64.5996094,5.176981,3.6828191,5.249934
67.2912598,4.494604,8.555148,16.131077
69.9829102,5.855449,19.05123,57.54811
72.6745605,6.4325414,19.66703,56.07396
75.3662109,15.96675,19.635595,49.019558
78.0578613,8.352559,17.991344,43.807465
80.7495117,14.66713,21.2487,25.812672
83.4411621,9.109813,68.65264,177.66579
86.1328125,11.921004,57.769897,111.03814
88.8244629,51.463963,56.177204,131.34177
91.5161133,55.74563,39.182262,67.10555
94.2077637,32.064613,18.066977,32.064613
96.8994141,23.44465,22.292534,42.36315
99.5910645,26.489834,56.335617,149.75626
102.2827148,35.169353,80.09654,242.15332
104.9743652,12.37333,103.9829,372.989
107.6660156,45.276276,123.48351,407.47748
110.3576660,30.43206,87.634766,258.00134
113.0493164,61.14646,142.19115,444.3656
115.7409668,156.83522,118.48442,251.06407
118.4326172,458.17957,157.45169,458.17957
121.1242676,32.35234,72.24441,180.68391
123.8159180,72.42774,94.35235,184.75066
126.5075684,36.94022,56.700596,129.7108
129.1992188,48.8318,152.87666,321.8779
131.8908691,18.789206,133.23679,392.13464
134.5825195,37.191483,130.69104,381.27048
137.2741699,16.181551,253.70181,969.37885
139.9658203,47.430824,467.34503,1749.5977
142.6574707,108.023,453.0412,1631.6693
145.3491211,226.94165,220.48276,535.26764
148.0407715,375.71243,281.2778,592.3565
150.7324219,289.40494,216.22961,381.53058
153.4240723,98.042915,101.94956,126.36806
156.1157227,13.163449,97.902985,211.96149
158.8073730,11.408552,127.82372,312.52615
161.4990234,29.454197,91.76568,139.34662
164.1906738,32.209133,145.8771,291.98886
166.8823242,15.355915,268.7248,620.60516
169.5739746,37.015984,828.0259,2004.0825
172.2656250,39.43172,542.0823,861.8426
174.9572754,42.636772,265.6507,395.94485
177.6489258,129.23985,266.62775,590.7016
180.3405762,75.06267,271.05573,586.802
183.0322266,17.89811,213.65662,633.76404
185.7238770,35.223557,204.36241,453.71994
188.4155273,42.058804,129.47998,194.98775
191.1071777,28.78641,136.20941,293.95746
193.7988281,39.592205,157.45277,410.56714
196.4904785,10.738012,145.3113,329.04785
199.1821289,41.4552,200.59322,405.32382
201.8737793,36.45718,256.14374,803.90875
204.5654297,27.521849,120.88708,240.655
207.2570801,96.49089,276.71286,483.34885
209.9487305,144.26468,254.4321,397.54697
212.6403809,101.19685,459.75708,1133.076
215.3320312,47.309868,124.3864,243.16833
218.0236816,90.10538,199.93741,502.78473
220.7153320,56.793438,207.5764,487.20865
223.4069824,94.1915,185.01797,318.69382
226.0986328,54.775253,146.95374,428.12564
228.7902832,99.51176,131.13391,353.53607
231.4819336,211.49797,148.84406,257.81406
234.1735840,118.829575,216.46562,352.73715
236.8652344,249.63579,253.39145,446.4375
239.5568848,200.4594,218.40663,299.9988
242.2485352,223.21912,151.23148,223.21912
244.9401855,127.49055,269.0721,569.4314
247.6318359,63.756844,150.84192,238.54248
250.3234863,68.24004,266.16745,610.9645
253.0151367,41.101917,458.34085,984.40137
255.7067871,114.0413,285.09354,691.9508
258.3984375,108.03797,191.83429,236.42877
261.0900879,68.26816,226.0415,463.8625
263.7817383,122.600624,241.88219,482.0345
266.4733887,227.7052,339.48383,784.3443
269.1650391,88.80697,181.92308,344.80148
271.8566895,260.35608,340.90042,943.29193
274.5483398,127.89602,240.69417,374.24463
