Spectrum Analyzer Data File		
2015/4/29 15:31		
		
Frequency (Hz)	Average Amplitude	Max Amplitude
616.3879395	541.61395	894.7018
619.0795898	774.983	1306.5215
621.7712402	688.0193	1753.5787
624.4628906	300.11694	445.1649
627.154541	260.95438	510.53314
629.8461914	229.60269	480.46985
632.5378418	413.07056	851.2651
635.2294922	566.1497	1157.707
637.9211426	347.22925	475.85617
640.612793	422.3439	728.7285
643.3044434	392.6836	726.9998
645.9960938	399.37692	1027.9727
648.6877441	1164.1731	2708.567
651.3793945	705.7901	1854.6573
654.0710449	625.4774	987.47
656.7626953	519.33484	902.1122
659.4543457	480.638	1259.9191
662.1459961	364.00467	443.99722
664.8376465	416.24478	759.64575
667.5292969	357.9584	593.8896
670.2209473	488.96997	1059.5775
672.9125977	338.86826	532.97046
675.604248	188.10031	205.52289
678.2958984	651.09454	1369.2992
680.9875488	875.08105	2264.369
683.6791992	600.35266	1516.643
686.3708496	669.69617	1718.5092
689.0625	502.17993	1141.1393
691.7541504	551.6052	945.2489
694.4458008	569.14026	986.52625
697.1374512	539.8684	719.9455
699.8291016	291.88232	428.5982
702.520752	692.6807	1428.8933
705.2124023	474.9846	1165.5829
707.9040527	502.54678	1152.4988
710.5957031	418.43118	626.59534
713.2873535	737.65814	1362.6819
715.9790039	968.0881	1434.868
718.6706543	590.76215	1316.3876
721.3623047	572.5264	956.0426
724.0539551	484.40134	838.20966
726.7456055	630.718	1320.9905
729.4372559	677.37384	1059.4117
732.1289062	889.46747	1608.8776
734.8205566	563.4048	773.67316
737.512207	772.9023	988.2936
740.2038574	737.5044	1286.353
742.8955078	535.8273	1415.0383
745.5871582	1047.3745	2006.6051
748.2788086	645.9747	1311.8928
750.970459	643.83813	2125.5488
753.6621094	794.9478	1666.5614
756.3537598	315.6836	525.62256
759.0454102	684.6439	1208.5139
761.7370605	666.5541	1481.0931
764.4287109	571.1655	836.121
767.1203613	664.80975	1190.2578
769.8120117	650.62573	837.06305
772.5036621	484.59216	866.94586
775.1953125	1221.9673	1988.9855
777.8869629	959.4065	2139.068
780.5786133	674.37366	1818.3298
783.2702637	595.99603	1151.4211
785.9619141	625.4205	1018.552
788.6535645	432.11646	922.7685
791.3452148	340.49326	630.83405
794.0368652	663.2714	1424.5073
796.7285156	662.2293	1364.0988
799.420166	378.4438	595.8025
802.1118164	442.69727	1004.35046
804.8034668	448.9905	698.2332
807.4951172	346.15726	604.2646
810.1867676	430.43552	560.68024
812.878418	302.93185	521.1084
815.5700684	459.80533	1025.2307
818.2617188	685.2328	1244.3966
820.9533691	569.8438	850.341
823.6450195	510.94528	797.8408
826.3366699	546.57715	929.348
829.0283203	259.09344	659.85406
831.7199707	679.4005	1147.3068
834.4116211	205.72029	524.1211
837.1032715	373.81592	511.15012
839.7949219	360.27234	542.384
842.4865723	458.25522	1078.1969
845.1782227	196.21432	378.83893
847.869873	459.10934	566.96533
850.5615234	318.816	575.87335
853.2531738	616.09955	1078.9409
855.9448242	331.78082	539.32776
858.6364746	371.665	518.4139
861.328125	382.6617	729.82117
864.0197754	416.11807	654.2508
866.7114258	198.0876	288.26593
869.4030762	195.01628	259.45108
872.0947266	435.8974	797.3025
874.786377	323.0742	487.5664
877.4780273	433.0146	806.06726
880.1696777	379.64932	629.48
882.8613281	634.1382	1208.0964
885.5529785	757.2082	1666.9773
888.2446289	440.73044	615.0194
890.9362793	661.486	1761.3528
893.6279297	479.20078	910.08014
896.3195801	416.50195	787.089
899.0112305	546.8399	726.32526
901.7028809	335.55746	522.29877
904.3945312	403.89148	644.66815
907.0861816	376.57382	583.3586
909.777832	425.4797	1090.7598
912.4694824	345.6897	554.4227
915.1611328	158.07129	253.31476
917.8527832	551.0299	1093.4775
920.5444336	754.7314	1863.308
923.236084	446.7798	868.4881
925.9277344	485.8334	646.1313
928.6193848	627.1042	917.75476
931.3110352	521.44147	997.6491
934.0026855	441.96603	543.3543
936.6943359	487.60236	847.0943
939.3859863	327.06665	556.2695
942.0776367	525.1733	1517.5266
944.7692871	220.61035	471.53967
947.4609375	360.89853	588.92505
950.1525879	633.9684	1661.007
952.8442383	543.6651	878.6418
955.5358887	636.2058	1703.2206
958.2275391	477.07172	1061.4872
960.9191895	633.6785	826.5348
963.6108398	476.48938	812.23364
966.3024902	678.8493	969.63074
968.9941406	752.18555	1265.0256
971.685791	716.7443	1078.7148
974.3774414	477.6798	855.8265
977.0690918	642.6895	820.378
979.7607422	350.17883	618.53406
982.4523926	416.75043	826.19727
985.144043	597.028	1441.9999
987.8356934	398.1418	726.27203
990.5273438	806.9407	1313.5546
993.2189941	487.93466	818.79486
995.9106445	457.39502	929.00684
998.6022949	663.4012	1069.3959
1001.293945	765.82153	1796.021
1003.985596	687.47833	1438.4321
1006.677246	660.81226	1280.847
1009.368897	333.2257	600.5713
1012.060547	510.3023	1117.0614
1014.752197	504.37668	942.3102
1017.443848	666.908	1594.2261
1020.135498	397.69125	719.71814
1022.827148	388.90607	721.1993
1025.518799	261.65833	451.49265
1028.210449	306.74466	477.5276
1030.9021	369.14978	514.26965
1033.59375	366.8021	760.2976
1036.2854	735.8673	2103.5308
1038.977051	583.992	988.2435
1041.668701	752.57947	1286.348
1044.360352	572.3829	1143.2825
1047.052002	903.5079	1289.623
1049.743652	448.55746	732.5916
1052.435303	575.0221	1520.875
1055.126953	505.3337	748.64954
1057.818604	687.742	1106.4435
1060.510254	363.70746	600.25336
1063.201904	231.826	346.85608
1065.893555	368.24557	844.15485
1068.585205	490.18634	1010.39124
1071.276856	533.4345	911.8684
1073.968506	653.8247	1422.7983
1076.660156	563.57263	1190.7924
1079.351807	452.84885	685.425
1082.043457	725.25806	1422.9264
1084.735107	608.0125	1158.171
1087.426758	534.6847	903.2017
1090.118408	606.3891	1277.0088
1092.810059	519.7124	999.8059
1095.501709	610.10004	906.71967
1098.193359	542.74194	645.6812
1100.88501	199.36598	474.19128
1103.57666	437.93375	900.48486
1106.268311	539.95355	1072.409
1108.959961	657.74005	1074.5819
1111.651611	465.98303	739.6536
1114.343262	343.58035	827.00116
1117.034912	468.82553	857.0742
1119.726563	793.652	1741.5033
1122.418213	871.0132	1944.5758
1125.109863	781.23615	1699.908
1127.801514	558.75775	1148.3508
1130.493164	811.5818	1368.1506
1133.184815	760.37317	1393.3297
1135.876465	487.1224	820.0047
1138.568115	442.98196	710.99805
1141.259766	391.1522	773.5868
1143.951416	453.16443	1342.532
1146.643066	595.8899	1286.8217
1149.334717	421.94733	1043.5592
1152.026367	423.7479	561.1961
1154.718018	744.93085	1203.0277
1157.409668	493.02765	800.545
1160.101318	349.92084	618.1779
1162.792969	491.6514	767.38055
1165.484619	280.064	456.03116
1168.17627	548.28625	1560.8943
1170.86792	447.5505	1011.24146
1173.55957	250.46027	282.14703
1176.251221	140.29054	191.98325
1178.942871	503.29102	1111.8196
1181.634522	269.955	619.6948
1184.326172	463.76102	798.089
1187.017822	691.9231	1005.717
1189.709473	468.89127	1241.6217
1192.401123	664.06555	1849.3191
1195.092773	935.57104	1933.0546
1197.784424	697.99713	1980.8896
1200.476074	349.22998	804.33417
1203.167725	315.3941	728.0769
1205.859375	759.98553	1683.5729
1208.551025	314.178	507.6357
1211.242676	396.86957	686.81036
1213.934326	534.15656	914.5135
1216.625977	361.65808	721.5559
1219.317627	557.4115	1253.7314
1222.009277	609.2204	1694.8425
1224.700928	571.2852	956.727
1227.392578	668.93445	1354.111
1230.084229	358.3703	1014.64777
1232.775879	733.78754	1612.4683
1235.467529	654.92	1835.2279
1238.15918	978.6871	3308.3123
1240.85083	736.47235	2191.7043
1243.542481	933.68964	3036.2878
1246.234131	623.2749	1566.559
1248.925781	356.59094	916.21765
1251.617432	278.707	516.38367
1254.309082	306.4852	457.98102
1257.000732	343.3484	700.73016
1259.692383	604.61835	1160.3936
1262.384033	562.9392	1551.9639
1265.075684	480.66528	1052.5331
1267.767334	468.7937	958.3358
1270.458984	394.56848	670.2063
1273.150635	449.12003	603.8488
1275.842285	407.9222	827.5708
1278.533936	323.40097	584.1486
1281.225586	766.31415	2688.8733
1283.917236	620.56165	1198.1847
1286.608887	232.42915	342.08408
1289.300537	263.48502	418.1507
1291.992188	705.9254	1756.6816
1294.683838	498.24863	1028.317
1297.375488	441.59387	945.5017
1300.067139	523.2456	1084.0938
1302.758789	512.7253	1537.63
1305.45044	326.3266	850.3308
1308.14209	384.28232	552.8791
1310.83374	469.65082	827.99005
1313.525391	502.98264	935.5843
1316.217041	769.0293	2058.8018
1318.908691	509.7876	1711.9275
1321.600342	460.3451	1054.3889
1324.291992	745.9877	2218.39
1326.983643	425.3137	732.4097
1329.675293	463.2732	932.6827
1332.366943	217.92545	462.751
1335.058594	412.82584	659.5842
1337.750244	400.59528	882.15717
1340.441895	380.7296	717.277
1343.133545	338.08093	652.3149
1345.825195	430.5859	859.1099
1348.516846	487.16608	836.07764
1351.208496	465.02048	1258.1183
1353.900147	562.4992	1610.1681
1356.591797	419.657	967.0825
1359.283447	670.00653	1972.1642
1361.975098	683.2669	1968.1658
1364.666748	667.1163	1840.912
1367.358398	566.2092	1019.7683
1370.050049	236.33153	440.05295
1372.741699	353.79214	603.98956
1375.43335	218.28651	337.41568
1378.125	395.71005	867.98694
1380.81665	398.98346	686.94025
1383.508301	404.58936	1274.9775
1386.199951	820.0703	1622.9597
1388.891602	476.60452	957.25946
1391.583252	444.642	934.96423
1394.274902	430.17554	707.95844
1396.966553	1092.2106	2821.1372
1399.658203	726.8691	2279.692
1402.349854	526.49634	1239.4471
1405.041504	590.2363	1377.1052
1407.733154	517.46173	930.3164
1410.424805	280.213	421.0191
1413.116455	510.85278	930.81604
1415.808106	333.87408	543.29565
1418.499756	229.28925	401.7651
1421.191406	358.03998	528.75665
1423.883057	406.6909	811.32275
1426.574707	535.9269	883.27155
1429.266357	597.3924	1296.6064
1431.958008	713.4576	1978.5297
1434.649658	624.892	1146.6414
1437.341309	939.6307	2827.9622
1440.032959	610.77423	934.06384
1442.724609	771.2	1619.1659
1445.41626	473.40958	756.8793
1448.10791	308.55655	618.2232
1450.799561	625.309	1657.3019
1453.491211	360.71933	610.4599
1456.182861	647.87213	1215.0337
1458.874512	450.52722	757.3799
1461.566162	568.13116	1722.097
1464.257813	799.10693	1365.6321
1466.949463	508.26273	870.5813
1469.641113	816.2444	1161.0876
1472.332764	762.11395	1894.9177
1475.024414	900.85583	2493.4534
1477.716065	470.11664	747.9925
1480.407715	244.94217	361.35565
1483.099365	487.33624	1243.8643
1485.791016	218.0047	468.886
1488.482666	481.5041	870.9808
1491.174316	553.71326	1014.5712
1493.865967	625.9619	1188.0138
1496.557617	367.0917	703.8618
1499.249268	290.3284	556.5122
1501.940918	376.433	1138.4094
1504.632568	645.513	1215.8668
1507.324219	672.676	1911.0818
1510.015869	420.43738	1171.2778
1512.70752	466.5784	1356.0614
1515.39917	615.5824	2010.4213
1518.09082	860.38916	1983.377
1520.782471	299.79404	346.62946
1523.474121	478.63577	769.2702
1526.165772	362.62772	956.41705
1528.857422	402.47253	640.5017
1531.549072	374.4714	718.2472
1534.240723	729.7792	1538.8364
1536.932373	494.7582	862.28937
1539.624023	540.0863	1305.3169
1542.315674	354.60452	788.4451
1545.007324	633.6	1331.1263
1547.698975	382.63742	1091.077
1550.390625	331.36313	740.1273
1553.082275	487.49756	952.66815
1555.773926	273.4714	482.91702
1558.465576	421.6142	657.21564
1561.157227	263.8628	506.75217
1563.848877	263.27313	431.38068
1566.540527	312.20645	530.9159
1569.232178	321.27765	488.57397
1571.923828	252.30963	290.20767
1574.615479	244.21913	490.9614
1577.307129	358.44196	618.04346
1579.998779	383.22995	813.8483
1582.69043	437.12195	1167.7595
1585.38208	694.4014	1179.7362
1588.073731	567.00275	766.5898
1590.765381	372.84134	714.52936
1593.457031	427.86115	863.21344
1596.148682	233.51335	421.72058
1598.840332	372.22278	963.34906
1601.531982	288.38306	484.8422
1604.223633	562.1365	948.1079
1606.915283	293.86234	589.18176
1609.606934	333.25598	515.22266
1612.298584	363.1112	643.35474
1614.990234	286.99677	579.5107
1617.681885	479.54977	696.1248
1620.373535	373.6748	804.3362
1623.065186	253.17937	470.1512
1625.756836	462.80545	660.2154
1628.448486	347.45996	695.0111
1631.140137	222.08781	396.68292
1633.831787	388.8605	843.75885
1636.523438	381.8259	990.8784
1639.215088	506.82166	953.96484
1641.906738	374.51697	632.5185
1644.598389	265.73947	545.3662
1647.290039	270.32025	454.2862
1649.98169	300.07016	476.22992
1652.67334	397.74997	943.9477
1655.36499	406.45602	911.5283
1658.056641	267.79742	471.93112
1660.748291	381.8531	861.66766
1663.439941	503.7079	1276.6047
1666.131592	391.44934	777.70575
1668.823242	315.8917	473.4629
1671.514893	331.25266	693.0106
1674.206543	354.79062	646.8927
1676.898193	305.4382	596.9051
1679.589844	401.60815	756.34064
1682.281494	207.95883	571.8888
1684.973145	311.4034	765.18335
1687.664795	87.76919	167.47238
1690.356445	330.58307	676.2469
1693.048096	237.13089	415.5018
1695.739746	550.31665	1312.3267
1698.431397	185.07607	237.01099
1701.123047	289.16846	439.86038
1703.814697	610.9858	1512.1755
1706.506348	307.19894	586.59924
1709.197998	324.37012	860.75916
1711.889648	277.12033	624.0936
1714.581299	226.06633	591.26984
1717.272949	242.3851	335.95947
1719.9646	316.93008	582.44904
1722.65625	273.93845	533.8908
1725.3479	350.8675	675.02527
1728.039551	578.62854	1408.9594
1730.731201	550.9196	1457.073
1733.422852	218.60474	506.79443
1736.114502	243.06311	415.54144
1738.806152	389.60587	881.8303
1741.497803	267.56427	494.6132
1744.189453	250.22906	567.77844
1746.881104	230.94373	332.69626
1749.572754	360.2647	662.39014
1752.264404	395.01663	763.3669
1754.956055	200.60243	401.9115
1757.647705	357.475	604.01917
1760.339356	299.94806	487.92444
1763.031006	189.03888	399.1625
1765.722656	352.66467	683.0145
1768.414307	232.85397	633.64667
1771.105957	480.71512	890.6732
1773.797607	266.24866	356.71072
1776.489258	271.24	403.85754
1779.180908	363.2112	832.2033
1781.872559	213.68716	421.64267
1784.564209	539.58673	1024.4944
1787.255859	355.14917	926.2451
1789.94751	319.69775	670.81885
1792.63916	347.2121	636.52203
1795.330811	274.91565	731.9681
1798.022461	159.38379	267.46124
1800.714111	235.7156	465.00153
1803.405762	242.40892	366.4574
1806.097412	192.92044	602.0984
1808.789063	352.32007	647.7136
1811.480713	279.9924	545.17694
1814.172363	356.86014	913.0194
1816.864014	602.9128	1366.294
1819.555664	395.40216	1006.7834
1822.247315	358.1401	596.5675
1824.938965	206.30586	352.07828
1827.630615	614.351	1226.4474
1830.322266	482.0672	971.8528
1833.013916	245.08286	424.64716
1835.705566	341.2683	560.80505
1838.397217	116.710396	149.23164
1841.088867	251.88762	593.21594
1843.780518	231.78175	380.61267
1846.472168	227.42003	506.6976
1849.163818	240.97931	403.2201
1851.855469	193.25046	403.45724
1854.547119	465.71503	892.4789
1857.23877	323.0512	741.8841
1859.93042	308.0979	467.70667
1862.62207	378.97067	1192.2633
1865.313721	307.4187	552.2558
1868.005371	414.23956	839.9876
1870.697022	307.68045	727.14435
1873.388672	393.45197	787.1928
1876.080322	287.8919	676.35944
1878.771973	238.3271	725.4307
1881.463623	325.89072	653.44324
1884.155273	262.527	485.49173
1886.846924	448.00662	892.3917
1889.538574	396.64676	898.43585
1892.230225	345.9949	582.9247
1894.921875	270.8255	434.4501
1897.613525	339.84897	567.5583
1900.305176	427.66772	854.0406
1902.996826	187.18242	518.9178
1905.688477	421.70084	804.5718
1908.380127	422.45166	1310.4778
1911.071777	408.92596	857.4725
1913.763428	285.8321	695.80963
1916.455078	193.75058	326.45926
1919.146729	282.4419	546.942
1921.838379	413.28616	1083.3489
1924.530029	255.01624	429.80173
1927.22168	302.4821	805.2411
1929.91333	376.55573	870.13684
1932.604981	299.22556	536.2785
1935.296631	305.00046	504.69376
1937.988281	329.359	561.3133
1940.679932	370.47827	612.9927
1943.371582	414.78198	609.32196
1946.063232	436.889	695.52246
1948.754883	311.65335	614.8959
1951.446533	309.07507	638.16705
1954.138184	266.0103	498.10794
1956.829834	252.98183	321.28033
1959.521484	313.04932	634.0645
1962.213135	225.76529	444.92093
1964.904785	246.87476	436.528
1967.596436	343.9865	587.5512
1970.288086	412.3779	754.4816
1972.979736	407.2496	648.94073
1975.671387	528.29803	884.33215
1978.363037	134.1883	234.29193
1981.054688	219.68018	358.26685
1983.746338	342.74292	807.7099
1986.437988	515.05927	813.6568
1989.129639	374.32584	786.02606
1991.821289	465.65457	1004.38965
1994.51294	183.07547	303.86575
1997.20459	261.58197	547.04156
1999.89624	412.8847	979.0389
2002.587891	222.61005	361.8221
2005.279541	263.43106	364.91922
2007.971191	202.57915	329.6427
2010.662842	398.54388	794.3762
2013.354492	174.91927	306.69736
2016.046143	385.2637	646.03314
2018.737793	260.77573	470.24753
2021.429443	276.57178	624.2297
2024.121094	207.11377	546.8904
2026.812744	375.64752	1213.3849
2029.504395	270.74414	435.8206
2032.196045	461.92215	1265.5664
2034.887695	294.85687	566.0117
2037.579346	480.97122	814.8317
2040.270996	164.33641	425.74265
2042.962647	354.5393	459.8032
2045.654297	509.38547	797.6975
2048.345947	288.13986	486.77487
2051.037598	244.14757	316.97247
2053.729248	265.9367	568.65894
2056.420898	485.08133	1106.1796
2059.112549	364.41415	615.66583
2061.804199	180.83301	268.97665
2064.49585	606.9763	1367.2124
2067.1875	298.0569	694.50964
2069.87915	402.3512	638.88226
2072.570801	364.1597	739.33154
2075.262451	221.47935	380.47998
2077.954102	297.1398	453.28864
2080.645752	281.23627	563.8294
2083.337402	174.30203	287.76135
2086.029053	396.41092	970.15454
2088.720703	351.45352	917.8062
2091.412354	209.72969	586.656
2094.104004	186.18564	379.38934
2096.795654	250.14859	402.39435
2099.487305	284.36432	679.9431
2102.178955	386.34424	928.5897
2104.870606	161.45673	373.10156
2107.562256	240.04474	421.24582
2110.253906	212.23645	360.5946
2112.945557	365.15683	625.6818
2115.637207	272.23782	553.57666
2118.328857	229.3591	601.5764
2121.020508	512.3519	988.28644
2123.712158	351.31464	531.964
2126.403809	330.277	447.5111
2129.095459	277.70343	613.3363
2131.787109	456.53503	877.7188
2134.47876	145.48259	196.0098
2137.17041	439.2964	708.4117
2139.862061	277.64917	387.36554
2142.553711	264.1139	399.3951
2145.245361	130.84483	331.6568
2147.937012	318.15997	484.67252
2150.628662	249.00197	338.51642
2153.320313	154.16252	280.47638
2156.011963	246.59364	560.00745
2158.703613	354.54352	584.8195
2161.395264	315.2795	746.11664
2164.086914	431.61835	857.9923
2166.778565	247.92656	485.7862
2169.470215	334.35092	550.9367
2172.161865	424.97943	766.7051
2174.853516	276.2908	530.71936
2177.545166	373.48453	853.16705
2180.236816	138.10216	295.76456
2182.928467	242.86035	449.86456
2185.620117	298.29102	547.8739
2188.311768	232.35966	431.35062
2191.003418	266.2627	443.5004
2193.695068	148.60165	212.34729
2196.386719	227.60152	538.166
2199.078369	217.61649	471.25256
2201.77002	211.17055	366.99426
2204.46167	367.20288	726.8116
2207.15332	429.4137	722.7776
2209.844971	304.52542	494.27252
2212.536621	249.4275	545.82385
2215.228272	373.42136	658.0212
2217.919922	327.90222	638.9773
2220.611572	242.14345	420.6945
2223.303223	294.14642	417.0566
2225.994873	183.08023	405.25656
2228.686523	245.52089	391.62875
2231.378174	174.74435	239.73273
2234.069824	246.87227	562.2037
2236.761475	203.61473	288.69406
2239.453125	362.59894	464.96368
2242.144775	440.4767	1082.217
2244.836426	315.96088	606.9344
2247.528076	215.85004	432.5964
2250.219727	297.4511	526.9191
2252.911377	206.35826	415.138
2255.603027	161.0322	398.38318
2258.294678	322.4654	565.1949
2260.986328	214.39389	399.0869
2263.677979	274.66556	512.91235
2266.369629	263.60666	564.4076
2269.061279	306.38083	532.09985
2271.75293	242.28476	454.1475
2274.44458	325.83408	512.01337
2277.136231	187.17915	426.48273
2279.827881	160.86429	407.2265
2282.519531	226.21371	317.10168
2285.211182	196.634	378.25592
2287.902832	261.5055	425.4748
2290.594482	243.87608	564.02795
2293.286133	202.23055	419.39478
2295.977783	227.74721	395.09366
2298.669434	268.84827	604.63544
2301.361084	318.7267	724.2536
2304.052734	222.83232	459.6144
2306.744385	315.15094	581.5577
2309.436035	234.7604	428.76974
