Spectrum Analyzer Data File
2015-04-29 15:33:51

Frequency (Hz), Amplitude,Average Amplitude,Max Amplitude
0.0000000,0.0,0.0,0.0
2.6916504,2.667519E-4,1.662316E-4,2.667519E-4
5.3833008,0.004063054,0.0026668312,0.004063054
8.0749512,0.019024242,0.011255639,0.019024242
10.7666016,0.05450108,0.029796783,0.05450108
13.4582520,0.11870881,0.061376832,0.11870881
16.1499023,0.21778297,0.12067964,0.21778297
18.8415527,0.3536716,0.23095863,0.3536716
21.5332031,0.52991647,0.35758346,0.52991647
24.2248535,0.747918,0.53039265,0.747918
26.9165039,1.0027121,0.68872446,1.0027121
29.6081543,1.3052812,0.8146237,1.3052812
32.2998047,1.6139429,0.89608914,1.6139429
34.9914551,1.895081,1.1722893,1.895081
37.6831055,2.4350426,1.4463241,2.4350426
40.3747559,3.104433,1.964501,3.104433
43.0664062,3.436335,2.3929288,3.436335
45.7580566,3.9184809,2.8657532,4.271702
48.4497070,4.485082,3.3517404,5.068633
51.1413574,5.1405325,3.314674,5.1405325
53.8330078,5.2619257,3.9078,5.2619257
56.5246582,5.8866997,4.8188086,5.929814
59.2163086,5.8890753,4.3761253,5.8890753
61.9079590,8.703513,10.142372,21.58599
64.5996094,7.1226907,6.6320825,11.10143
67.2912598,14.168279,9.549469,14.168279
69.9829102,19.998453,14.237894,19.998453
72.6745605,23.835133,18.849018,36.553185
75.3662109,6.234151,11.5634365,32.318882
78.0578613,38.96414,27.470348,42.408184
80.7495117,87.21769,39.916565,87.21769
83.4411621,36.695114,63.88285,103.848526
86.1328125,75.4894,96.666275,215.86021
88.8244629,36.489967,44.91012,93.42666
91.5161133,26.06101,61.783123,187.49686
94.2077637,57.897503,79.56206,222.20113
96.8994141,106.76723,99.754074,152.9589
99.5910645,20.996817,77.26076,161.93095
102.2827148,75.97504,53.49612,75.97504
104.9743652,108.69698,86.98052,136.35287
107.6660156,115.81387,73.10546,115.81387
110.3576660,128.94055,91.94124,128.94055
113.0493164,33.960682,60.290447,105.615
115.7409668,183.56482,135.87018,183.56482
118.4326172,54.875645,92.66571,260.4331
121.1242676,348.97546,128.83578,348.97546
123.8159180,315.58557,147.63672,315.58557
126.5075684,211.70726,168.12073,251.51564
129.1992188,115.46837,196.16994,476.257
131.8908691,34.269714,111.879875,274.8775
134.5825195,78.42169,111.36566,215.53738
137.2741699,191.29645,199.10542,341.46378
139.9658203,194.51328,130.4387,194.51328
142.6574707,66.352806,125.63671,251.16702
145.3491211,78.71569,145.30028,330.69077
148.0407715,143.44951,137.90152,251.86562
150.7324219,201.3151,162.38475,201.3151
