Spectrum Analyzer Data File
2015-04-29 15:37:37

Frequency (Hz), Amplitude,Average Amplitude,Max Amplitude
0.0000000,0.0,0.0,0.0
2.6916504,2.0610214E-5,9.38547E-5,2.2796617E-4
5.3833008,3.2057875E-4,0.0014165497,0.003421696
8.0749512,0.001509178,0.0066409768,0.016156508
10.7666016,0.0047381935,0.019292196,0.04628344
13.4582520,0.009942185,0.04137993,0.09922931
16.1499023,0.01867232,0.07702153,0.18583134
18.8415527,0.034605548,0.12482631,0.2956213
21.5332031,0.04973134,0.18762846,0.44753474
24.2248535,0.074984014,0.26354468,0.6183473
26.9165039,0.103158735,0.3542789,0.8272989
29.6081543,0.15261412,0.46659884,1.0803154
32.2998047,0.22048484,0.5763901,1.3070297
34.9914551,0.2860772,0.7212495,1.618864
37.6831055,0.41278633,0.8540774,1.8359452
40.3747559,0.23509656,0.98839676,2.3304095
43.0664062,0.34221357,1.1642268,2.6329484
45.7580566,0.40151235,1.3349782,2.9546099
48.4497070,0.5258872,1.54775,3.34058
51.1413574,0.5298412,1.7247229,3.6078472
53.8330078,0.50374717,1.9691647,3.919186
56.5246582,0.6428328,2.512229,3.7923071
59.2163086,3.5689704,3.1476042,6.485099
61.9079590,2.078645,3.0405526,6.0706406
64.5996094,3.4328861,3.090196,5.1135917
67.2912598,2.7657986,3.263359,5.510525
69.9829102,5.0451636,4.9086018,6.3074856
72.6745605,7.1882396,6.5301557,8.91514
75.3662109,32.803825,18.899391,32.803825
78.0578613,129.77501,73.92602,129.77501
80.7495117,16.186813,21.313757,53.88663
83.4411621,13.725022,13.697079,29.300554
86.1328125,9.41035,12.698747,30.835684
88.8244629,9.215556,11.051122,24.529076
91.5161133,19.204569,12.795031,20.179438
94.2077637,20.629414,15.404608,20.629414
96.8994141,20.059372,13.999594,20.059372
99.5910645,16.444487,18.560812,38.874653
102.2827148,24.98342,16.128536,30.801432
104.9743652,29.989262,21.15964,34.750366
107.6660156,29.912176,20.453726,36.20999
110.3576660,45.23383,32.118034,45.23383
113.0493164,57.357365,39.41314,60.83746
115.7409668,327.23874,124.96697,327.23874
118.4326172,45.173756,75.52418,225.55992
121.1242676,31.343868,24.224712,33.504368
123.8159180,67.92238,34.15876,67.92238
126.5075684,24.38439,33.34315,79.54856
129.1992188,87.99101,50.901707,87.99101
131.8908691,91.74348,43.1826,91.74348
134.5825195,25.479193,40.57611,76.49744
137.2741699,98.78568,57.562775,98.78568
139.9658203,80.6348,43.175674,80.6348
142.6574707,89.83336,51.801994,89.83336
145.3491211,82.12681,82.39051,128.43414
148.0407715,104.583496,81.8111,106.92058
150.7324219,347.57388,162.746,347.57388
153.4240723,1059.426,759.79315,1059.426
156.1157227,1299.8203,743.70264,1445.6338
158.8073730,439.33673,431.31116,1080.3784
161.4990234,230.88217,181.65457,394.31302
164.1906738,152.16435,114.78791,173.82231
166.8823242,147.61324,117.645706,258.8966
169.5739746,216.15694,109.75738,216.15694
172.2656250,166.43683,105.64529,166.43683
174.9572754,156.45108,83.621254,156.45108
177.6489258,171.3352,112.47143,171.3352
180.3405762,150.86797,120.24649,236.68661
183.0322266,87.26014,79.64796,87.26014
185.7238770,306.583,166.171,306.583
188.4155273,411.89676,211.26913,411.89676
191.1071777,460.59665,368.2086,460.59665
193.7988281,1529.0897,667.51666,1529.0897
196.4904785,230.27518,463.38687,1373.8104
199.1821289,306.04285,243.93755,560.84534
201.8737793,119.36959,130.62756,291.3516
204.5654297,74.28194,145.69873,321.32986
207.2570801,341.13684,192.95476,341.13684
209.9487305,128.68983,156.19331,218.1133
212.6403809,136.15065,102.95935,204.51387
215.3320312,109.57681,227.91902,471.79688
218.0236816,300.45007,201.95462,390.21637
220.7153320,125.160774,114.11514,191.56528
223.4069824,89.11133,166.68748,459.3109
226.0986328,113.72882,196.52948,475.58856
228.7902832,135.79243,259.1312,396.25403
231.4819336,709.67267,494.7133,709.67267
234.1735840,654.68915,539.8254,1235.0605
236.8652344,163.29346,411.9049,1429.6704
239.5568848,235.38774,121.975815,235.38774
242.2485352,201.18002,140.65215,203.226
244.9401855,309.18375,160.67613,309.18375
247.6318359,331.88297,157.92906,331.88297
250.3234863,277.96228,133.88608,277.96228
253.0151367,270.72488,271.99124,686.4364
255.7067871,385.7047,255.21144,397.97043
258.3984375,420.5099,206.56381,420.5099
261.0900879,373.08615,221.46597,373.08615
263.7817383,25.427193,207.9839,478.71725
266.4733887,374.85068,229.50648,374.85068
269.1650391,500.64764,380.27878,500.64764
271.8566895,1094.4575,613.9057,1094.4575
274.5483398,608.58057,613.19653,1489.0052
277.2399902,335.17355,471.4419,1296.7479
279.9316406,202.51564,92.16196,202.51564
282.6232910,356.64966,230.53891,356.64966
285.3149414,201.99274,175.51773,307.8436
288.0065918,235.54982,220.60315,413.31366
290.6982422,708.3959,321.9045,708.3959
293.3898926,348.72412,237.57895,363.55682
296.0815430,273.97202,209.42052,317.01538
298.7731934,387.3981,298.39136,387.3981
301.4648438,637.1483,532.45544,785.4159
304.1564941,401.2755,337.5654,752.2203
306.8481445,706.65704,492.81412,706.65704
309.5397949,3311.2444,1213.6348,3311.2444
312.2314453,1243.2732,663.0093,1243.2732
314.9230957,432.62494,765.9661,2182.9998
317.6147461,261.19894,337.63065,671.4217
320.3063965,239.58194,207.90242,277.66364
322.9980469,239.81837,414.24814,909.3122
325.6896973,172.71037,176.8596,381.99582
328.3813477,450.6194,315.37283,450.6194
331.0729980,158.56216,310.48306,622.9343
333.7646484,594.17114,420.4961,803.9393
336.4562988,318.20267,251.05486,512.4998
339.1479492,237.3885,289.85318,657.0797
341.8395996,214.24716,316.16705,768.8523
344.5312500,743.3579,361.93365,743.3579
347.2229004,924.7754,793.8364,924.7754
349.9145508,1356.678,700.9499,1356.678
352.6062012,265.53622,446.77667,1297.3468
355.2978516,332.06586,688.1719,1967.478
357.9895020,420.89575,523.44275,1162.471
360.6811523,477.7783,408.6347,762.99835
363.3728027,384.59518,357.7457,594.8489
366.0644531,764.2641,597.3395,1266.7784
368.7561035,408.92987,302.03653,459.9195
371.4477539,1079.549,472.6782,1079.549
374.1394043,1355.5194,525.0559,1355.5194
376.8310547,147.96959,445.34818,1281.1632
379.5227051,1014.2764,548.3658,1014.2764
382.2143555,646.7342,736.59674,1384.6284
