Spectrum Analyzer Data File		
2015/4/29 15:30		
		
Frequency (Hz)	Average Amplitude	Max Amplitude
191.1071777	120.70585	414.41357
193.7988281	96.522095	251.46407
196.4904785	95.86469	208.42667
199.1821289	119.09932	382.81177
201.8737793	167.56006	292.42465
204.5654297	127.90442	452.34024
207.2570801	125.587296	246.75299
209.9487305	93.95847	187.84117
212.6403809	128.28384	419.75388
215.3320312	152.08786	514.92505
218.0236816	124.02983	474.8014
220.715332	203.58922	877.926
223.4069824	382.75272	1445.4692
226.0986328	224.63551	672.1949
228.7902832	159.00119	387.1306
231.4819336	113.20225	346.35895
234.173584	142.90216	333.45142
236.8652344	210.91022	665.9127
239.5568848	160.88275	581.6552
242.2485352	168.42491	474.4046
244.9401855	171.16505	641.4067
247.6318359	177.64616	710.62836
250.3234863	169.54826	486.6889
253.0151367	154.8972	467.8093
255.7067871	81.70907	151.3627
258.3984375	205.32423	480.34726
261.0900879	396.38208	1926.241
263.7817383	281.8226	739.56396
266.4733887	196.79288	567.3359
269.1650391	210.18488	549.07214
271.8566895	149.1824	634.9396
274.5483398	165.12573	470.76733
277.2399902	248.71194	1143.638
279.9316406	165.25996	501.93292
282.623291	171.62904	392.66406
285.3149414	198.65761	526.48627
288.0065918	190.04396	636.0568
290.6982422	184.12064	439.37396
293.3898926	330.4075	1213.8616
296.081543	352.75018	1061.4434
298.7731934	215.8311	551.12354
301.4648438	208.76117	517.1272
304.1564941	168.98064	455.79803
306.8481445	141.98354	273.0666
309.5397949	201.7279	573.5589
312.2314453	273.28403	546.2437
314.9230957	254.87508	571.0936
317.6147461	78.342224	137.94804
320.3063965	182.78517	366.71222
322.9980469	256.7311	585.0213
325.6896973	313.19812	692.55804
328.3813477	205.87544	485.06494
331.072998	238.10786	611.54285
333.7646484	400.3274	1390.2601
336.4562988	308.65747	1312.1104
339.1479492	236.96797	617.7468
341.8395996	232.22813	651.577
344.53125	345.40387	922.7788
347.2229004	229.07045	675.3815
349.9145508	303.98547	907.0813
352.6062012	174.83995	372.69083
355.2978516	253.87137	559.1444
357.989502	317.20367	651.6611
360.6811523	230.60434	781.8404
363.3728027	341.8577	827.3455
366.0644531	350.62927	598.5102
368.7561035	276.47845	713.06396
371.4477539	403.07474	1231.5632
374.1394043	516.3467	1595.1786
376.8310547	244.35217	768.13617
379.5227051	307.30426	693.2818
382.2143555	248.35175	627.2721
384.9060059	294.2512	1002.95807
387.5976562	456.2872	1457.8877
390.2893066	273.20868	783.4133
392.980957	348.7712	937.0589
395.6726074	261.17566	589.5255
398.3642578	334.60858	1222.2946
401.0559082	353.8012	1261.7051
403.7475586	349.3788	877.9034
406.439209	298.11975	625.01465
409.1308594	479.13867	1324.4146
411.8225098	387.76373	959.2567
414.5141602	520.27783	1359.3462
417.2058105	354.97952	935.8265
419.8974609	340.11365	1189.5902
422.5891113	444.13477	1145.1906
425.2807617	221.97266	372.59268
427.9724121	328.94928	722.07526
430.6640625	368.5264	934.4375
433.3557129	251.16873	465.52747
436.0473633	330.52524	901.2117
438.7390137	474.97382	1718.4724
441.4306641	318.185	577.6692
444.1223145	294.3434	1020.5994
446.8139648	311.69116	983.0398
449.5056152	298.41986	598.0617
452.1972656	335.62686	1012.72284
454.888916	255.2406	642.028
457.5805664	423.5886	1306.0171
460.2722168	370.8223	827.6335
462.9638672	382.57883	803.8269
465.6555176	443.06845	742.35645
468.347168	538.09174	1623.3939
471.0388184	312.1938	814.14935
473.7304688	507.707	1720.6785
476.4221191	363.04218	1209.9834
479.1137695	261.34882	722.4091
481.8054199	571.1676	2127.655
484.4970703	766.06744	4189.66
487.1887207	217.72166	408.56772
489.8803711	304.01657	478.85382
492.5720215	217.86931	443.05136
495.2636719	440.63147	1585.8623
497.9553223	270.19232	1119.2118
500.6469727	285.3914	577.3783
503.338623	233.54486	652.76746
506.0302734	231.99846	508.14703
508.7219238	351.01526	740.55396
511.4135742	266.66452	708.40546
514.1052246	362.61548	1197.0763
516.796875	280.81406	626.09906
519.4885254	511.51752	1401.5586
522.1801758	539.83856	1996.5248
524.8718262	562.72656	1414.2052
527.5634766	434.15564	1892.7892
530.255127	308.37042	657.4395
532.9467773	348.73013	788.0614
535.6384277	270.69144	457.6793
538.3300781	478.11807	1412.6238
541.0217285	354.95374	1132.7253
543.7133789	291.969	530.727
546.4050293	308.4328	768.15796
549.0966797	372.8436	588.80383
551.7883301	338.4828	805.0871
554.4799805	189.78252	309.86673
557.1716309	283.11548	629.77686
559.8632812	468.75583	1314.4874
562.5549316	336.19058	998.9064
565.246582	343.27188	698.18964
567.9382324	318.51804	650.4827
570.6298828	198.46294	332.80478
573.3215332	363.2902	670.47864
576.0131836	392.24	1055.3616
578.704834	333.5919	763.894
581.3964844	276.63083	581.17255
584.0881348	260.97186	371.13318
586.7797852	186.00534	287.18665
589.4714355	443.39645	1348.3608
592.1630859	382.6968	717.922
594.8547363	354.26984	848.96466
597.5463867	313.0685	1113.1364
600.2380371	250.06334	540.5066
602.9296875	305.74908	742.8737
605.6213379	249.74243	665.2925
608.3129883	325.39505	1180.7864
611.0046387	267.99716	433.53278
613.6962891	298.56134	661.9061
616.3879395	298.92578	937.12775
619.0795898	294.09286	675.48566
621.7712402	151.48967	351.06235
624.4628906	375.62543	658.78314
627.154541	298.06815	598.4778
629.8461914	254.17404	380.20743
632.5378418	487.6014	1709.3302
635.2294922	410.98196	1006.9298
637.9211426	331.41272	632.4841
640.612793	260.59082	496.8345
643.3044434	280.28958	684.35846
645.9960938	232.1215	438.56763
648.6877441	276.2414	506.5405
651.3793945	208.83582	393.45062
654.0710449	191.91231	488.01135
656.7626953	343.27695	732.29553
659.4543457	331.94315	724.6071
662.1459961	306.72946	526.2141
664.8376465	205.96533	474.04828
667.5292969	287.94095	537.2756
670.2209473	477.34747	1712.0662
672.9125977	252.87962	825.09906
675.604248	235.28214	807.1398
678.2958984	198.36137	527.0274
680.9875488	282.48972	889.7528
683.6791992	355.882	748.24304
686.3708496	441.94363	1151.1229
689.0625	220.81287	449.69687
691.7541504	373.0762	1331.7076
694.4458008	357.1384	926.56995
697.1374512	216.21405	527.721
699.8291016	218.33359	376.5047
702.520752	275.12308	908.8564
705.2124023	259.7152	622.2784
707.9040527	300.3319	814.6883
710.5957031	387.52957	837.08466
713.2873535	387.68335	941.7066
715.9790039	433.89587	1091.8835
718.6706543	213.72212	311.3917
721.3623047	346.29834	612.6392
724.0539551	367.43027	972.30194
726.7456055	338.04562	546.2463
729.4372559	320.32645	857.74316
732.1289062	363.62033	651.7369
734.8205566	245.77945	583.4118
737.512207	304.89603	575.66864
740.2038574	207.02235	356.11206
742.8955078	355.79385	965.4083
745.5871582	322.07028	962.69055
748.2788086	379.87296	1150.5231
750.970459	368.21512	960.5954
753.6621094	207.87102	284.18585
756.3537598	371.89426	600.65283
759.0454102	340.2568	750.7144
761.7370605	235.16473	457.04123
764.4287109	228.48854	589.3206
767.1203613	398.63257	1270.3295
769.8120117	287.11304	818.59955
772.5036621	312.3824	686.7727
775.1953125	293.79858	826.4517
777.8869629	313.19745	939.62213
780.5786133	234.37515	701.1823
783.2702637	286.11398	550.8025
785.9619141	305.58588	690.5914
788.6535645	262.9486	671.515
791.3452148	395.4655	835.7435
794.0368652	339.50464	713.6466
796.7285156	212.15376	551.20044
799.420166	302.09744	615.1807
802.1118164	326.1617	567.9732
804.8034668	320.27725	985.834
807.4951172	373.4583	900.1985
810.1867676	309.9249	609.60394
812.878418	296.02246	529.1493
815.5700684	399.9021	922.7938
818.2617188	378.94897	904.60864
820.9533691	389.6794	684.6418
823.6450195	357.41504	826.69727
826.3366699	248.12143	497.88623
829.0283203	328.50613	719.974
831.7199707	157.1288	378.30457
834.4116211	213.71754	672.5896
837.1032715	265.1789	896.43634
839.7949219	275.57578	540.4556
842.4865723	285.48553	879.21436
845.1782227	248.6072	562.4365
847.869873	354.63937	541.3463
850.5615234	226.76752	427.56824
853.2531738	303.46994	686.9374
855.9448242	400.89148	862.4055
858.6364746	342.3719	775.6661
861.328125	235.41072	533.47174
864.0197754	387.1903	772.86584
866.7114258	274.79523	553.1672
869.4030762	185.27214	338.48297
872.0947266	349.00418	753.9784
874.786377	264.8552	538.27277
877.4780273	270.68253	753.22076
880.1696777	298.01135	647.36053
882.8613281	239.40396	771.69946
885.5529785	295.9052	591.3093
888.2446289	396.70966	796.5707
890.9362793	266.15582	757.1908
893.6279297	443.69208	837.1636
896.3195801	369.6658	975.13226
899.0112305	220.86584	451.8457
901.7028809	324.25928	525.4568
904.3945312	259.17764	411.1877
907.0861816	331.72607	572.0344
909.777832	246.58147	431.5725
912.4694824	345.1614	641.2092
915.1611328	268.69382	481.34836
917.8527832	321.6409	895.58636
920.5444336	291.38202	650.5341
923.236084	417.20825	751.6556
925.9277344	271.03226	719.85004
928.6193848	296.79144	510.98703
931.3110352	299.67996	558.41907
934.0026855	339.51904	802.9148
936.6943359	387.13416	1098.8566
939.3859863	290.7079	993.594
942.0776367	212.86942	372.8446
944.7692871	381.3407	668.89417
947.4609375	440.06494	840.0426
950.1525879	311.449	616.7453
952.8442383	257.60458	613.74286
955.5358887	334.4157	714.12756
958.2275391	374.4465	973.8648
960.9191895	420.73843	971.15125
963.6108398	387.2962	1029.8236
966.3024902	433.93384	787.4273
968.9941406	484.66324	1237.69
971.685791	315.0807	552.66406
974.3774414	268.6967	613.5227
977.0690918	311.17874	912.48047
979.7607422	308.5494	744.9224
982.4523926	412.4559	833.88605
985.144043	372.06143	891.8753
987.8356934	408.6125	804.85895
990.5273438	437.32742	938.3216
993.2189941	456.15814	870.2111
995.9106445	411.2406	859.70984
998.6022949	356.6036	814.14514
1001.293945	497.22803	1082.8302
1003.985596	524.7659	988.63007
1006.677246	417.14215	877.4235
1009.368897	355.54108	786.5088
1012.060547	377.8779	570.07025
1014.752197	616.2909	1235.8668
1017.443848	306.5277	741.35626
1020.135498	334.88034	606.47534
1022.827148	343.59592	699.50354
1025.518799	373.28775	774.0916
1028.210449	413.9739	918.991
1030.9021	358.79352	925.31464
1033.59375	315.60736	621.04987
1036.2854	359.2561	601.2308
1038.977051	530.1641	987.4323
1041.668701	594.6414	1987.5967
1044.360352	387.77448	1444.8162
1047.052002	733.482	2123.096
1049.743652	472.02454	1530.3734
1052.435303	486.84946	1098.7377
1055.126953	287.84955	697.6565
1057.818604	409.5246	758.3664
1060.510254	441.98315	1066.2886
1063.201904	547.2646	1239.3959
1065.893555	627.0955	2218.9224
1068.585205	480.09256	995.2041
1071.276856	448.5671	987.36383
1073.968506	448.62506	1301.0795
1076.660156	607.5527	2063.0315
1079.351807	227.46529	356.9305
1082.043457	314.73108	640.2726
1084.735107	493.63766	2393.4602
1087.426758	293.5459	816.742
1090.118408	368.93527	588.49805
1092.810059	350.47147	807.2088
1095.501709	299.858	862.0046
1098.193359	360.32193	872.57715
1100.88501	327.26306	592.61224
1103.57666	230.01952	447.63583
1106.268311	387.4774	1118.8453
1108.959961	372.74014	869.3196
1111.651611	424.3611	1141.4305
1114.343262	481.27475	1333.865
1117.034912	629.52966	2280.251
1119.726563	379.09372	1400.5758
1122.418213	283.49756	629.02795
1125.109863	445.361	1825.1418
1127.801514	329.01727	1151.6537
1130.493164	572.9155	2032.7604
1133.184815	326.61255	853.4053
1135.876465	470.46588	1546.829
1138.568115	409.49295	1309.0028
1141.259766	332.9271	890.981
1143.951416	500.11868	1387.1234
1146.643066	444.03333	1246.4224
1149.334717	359.25552	923.7173
1152.026367	613.21423	2551.018
1154.718018	562.7735	2355.012
1157.409668	398.3006	1400.9257
1160.101318	287.70688	550.213
1162.792969	401.77115	1094.427
1165.484619	398.6412	790.3675
1168.17627	478.89185	1348.6034
1170.86792	296.554	529.4569
1173.55957	315.13437	974.85156
1176.251221	317.23996	609.73035
1178.942871	484.4407	1215.9462
1181.634522	553.13257	1934.7976
1184.326172	391.1519	1701.2678
1187.017822	456.9352	1129.8042
1189.709473	721.1869	2907.8608
1192.401123	791.5733	3828.552
1195.092773	424.30276	1193.6952
1197.784424	520.4451	1705.4617
1200.476074	337.6558	761.1032
1203.167725	443.46765	1065.6885
1205.859375	359.98212	864.15247
1208.551025	344.8239	1050.6488
1211.242676	329.25125	1063.5013
1213.934326	686.79736	2773.6624
1216.625977	467.83032	1072.4644
1219.317627	321.52063	732.80225
1222.009277	367.90482	999.9199
1224.700928	653.9546	1530.0553
1227.392578	527.12476	1307.6045
1230.084229	407.04208	1509.6095
1232.775879	473.72708	1435.4812
1235.467529	403.915	1749.5879
1238.15918	370.36917	1089.0032
1240.85083	271.19016	1017.45154
1243.542481	271.9012	432.90668
1246.234131	249.60089	694.2499
1248.925781	472.19495	1238.6674
1251.617432	298.33548	823.0361
1254.309082	486.5686	1847.5237
1257.000732	330.0277	813.451
1259.692383	372.25092	1333.1716
1262.384033	525.86957	2130.1729
1265.075684	407.1744	1220.1345
1267.767334	627.9578	2735.9172
1270.458984	269.54388	855.1095
1273.150635	363.31476	1140.5256
1275.842285	324.92795	1180.1724
1278.533936	197.69841	415.2584
1281.225586	214.39394	528.7434
1283.917236	185.08223	360.05792
1286.608887	430.7599	1320.8456
1289.300537	254.17026	884.6452
1291.992188	385.02893	1521.2133
1294.683838	319.89673	802.31366
1297.375488	220.60698	728.47833
1300.067139	537.7328	1706.1678
1302.758789	321.70883	1335.3915
1305.45044	283.32782	730.539
1308.14209	268.44186	936.4596
1310.83374	295.66046	736.1058
1313.525391	176.18544	489.16553
1316.217041	255.1057	1038.9532
1318.908691	207.4009	499.48853
1321.600342	152.81148	378.55704
1324.291992	221.00307	525.8068
1326.983643	179.32817	310.99908
1329.675293	263.388	549.60925
1332.366943	256.72937	1071.6622
1335.058594	314.83963	1266.2313
1337.750244	261.8007	1086.9641
1340.441895	307.56512	695.66785
1343.133545	213.35251	856.1588
1345.825195	272.16916	993.4646
1348.516846	189.91476	426.2777
1351.208496	252.35329	734.885
1353.900147	199.7483	376.46976
1356.591797	218.76282	852.9807
1359.283447	190.44038	439.38162
1361.975098	250.53275	641.7743
1364.666748	231.9091	523.667
1367.358398	291.09723	737.19836
1370.050049	396.11588	1612.8187
1372.741699	241.84991	592.5909
1375.43335	322.47546	1056.2975
1378.125	260.96503	500.92026
1380.81665	363.95572	1364.2919
1383.508301	282.3676	739.13495
1386.199951	168.83931	428.51746
1388.891602	147.48605	283.13037
1391.583252	301.45868	893.8539
1394.274902	224.58136	523.62933
1396.966553	246.50127	661.0054
1399.658203	297.90195	870.9989
1402.349854	401.28433	1052.5792
1405.041504	325.52408	1260.2598
1407.733154	295.92404	1038.2264
1410.424805	520.6028	2255.7576
1413.116455	660.25836	3236.5667
1415.808106	417.41425	1409.4827
1418.499756	227.00685	513.9786
1421.191406	470.6132	1369.6704
1423.883057	309.83063	1093.1666
1426.574707	284.51752	566.2661
1429.266357	398.15955	1233.4324
1431.958008	257.15833	440.3658
1434.649658	276.35376	849.6387
1437.341309	178.61185	518.0899
1440.032959	412.64862	1542.9714
1442.724609	261.91025	610.7023
1445.41626	277.97867	885.507
1448.10791	489.47086	1873.8036
1450.799561	448.8624	1919.5989
1453.491211	420.4645	1759.6693
1456.182861	238.78568	556.87573
1458.874512	457.66022	1103.5664
1461.566162	413.79053	1476.75
1464.257813	182.85333	245.87915
1466.949463	271.35956	839.59607
1469.641113	252.73048	707.873
1472.332764	269.14642	645.0175
1475.024414	242.01105	402.77142
1477.716065	265.7067	818.56775
1480.407715	323.60596	973.6167
1483.099365	295.21594	1212.4132
1485.791016	348.88733	946.7049
1488.482666	370.61804	1409.7717
1491.174316	649.4864	2948.8745
1493.865967	289.70633	587.515
1496.557617	253.13188	743.3608
1499.249268	410.105	1628.2942
1501.940918	249.49399	434.92325
1504.632568	319.57086	1017.3104
1507.324219	425.12347	2143.0618
1510.015869	451.45078	2191.3525
1512.70752	462.30746	1503.3794
1515.39917	563.83014	2836.2974
1518.09082	403.28455	1336.1708
1520.782471	502.11514	1641.2194
1523.474121	362.78613	873.32587
1526.165772	279.90982	923.5034
1528.857422	545.3017	2554.613
1531.549072	338.7001	1251.2539
1534.240723	375.90176	1563.3022
1536.932373	269.26913	868.591
1539.624023	341.45795	1135.8884
1542.315674	577.476	3090.1892
1545.007324	512.89685	2104.4636
1547.698975	191.18396	390.55612
1550.390625	340.80432	1044.9043
1553.082275	383.02927	1709.8734
1555.773926	255.615	857.7291
1558.465576	285.72495	757.94995
1561.157227	263.90375	615.9207
1563.848877	491.12775	2318.5112
1566.540527	327.06198	975.2667
1569.232178	237.61795	609.48724
1571.923828	262.6362	1086.0854
1574.615479	326.03366	966.821
1577.307129	256.19702	966.7367
1579.998779	272.91312	760.43933
1582.69043	275.05527	708.276
1585.38208	356.04395	1460.857
1588.073731	238.75249	908.2983
1590.765381	343.9905	861.2791
1593.457031	350.5102	1890.0657
1596.148682	177.57986	408.85626
1598.840332	257.37436	925.15393
1601.531982	324.67712	1271.1421
1604.223633	219.42964	642.1065
1606.915283	406.0942	1789.128
1609.606934	302.8504	1218.428
1612.298584	219.93715	976.33673
1614.990234	365.76776	1364.1791
1617.681885	208.48077	729.21136
1620.373535	308.59528	1168.8812
1623.065186	331.80246	1301.9775
1625.756836	224.01013	636.64166
1628.448486	404.52603	1859.9135
1631.140137	488.62048	2407.5627
1633.831787	203.48659	760.487
1636.523438	384.6471	1506.4705
1639.215088	408.97238	2098.648
1641.906738	498.13174	2350.266
1644.598389	309.17245	1490.4874
1647.290039	351.90237	1430.2992
1649.98169	178.70616	573.9576
1652.67334	294.11417	1124.892
1655.36499	247.24536	642.14886
1658.056641	322.0126	1212.5673
1660.748291	287.42105	1180.9938
1663.439941	397.60275	1842.5583
1666.131592	258.8042	1314.2372
1668.823242	191.16376	671.3748
1671.514893	621.54614	3185.5864
1674.206543	538.18915	2923.0383
1676.898193	311.20956	1337.7693
1679.589844	255.76881	559.74634
1682.281494	216.40356	906.0893
1684.973145	270.25473	1120.9087
1687.664795	255.6466	1039.2062
1690.356445	212.38353	849.3557
1693.048096	119.298065	231.5831
1695.739746	210.86874	905.8527
1698.431397	138.01967	251.84131
1701.123047	167.8542	385.25156
1703.814697	188.72205	466.18942
1706.506348	345.41333	1774.2189
1709.197998	338.97562	1590.0631
1711.889648	365.15506	1700.9924
1714.581299	124.20763	248.74512
1717.272949	152.60335	613.8784
1719.9646	160.28915	383.6512
1722.65625	271.84082	832.3183
1725.3479	339.01233	826.4647
1728.039551	225.11996	825.94226
1730.731201	243.34329	565.7395
1733.422852	253.1815	577.1921
1736.114502	168.28017	383.03885
1738.806152	348.0648	1722.6277
1741.497803	306.64096	1022.5928
1744.189453	252.13692	962.3057
1746.881104	207.44467	392.94205
1749.572754	352.8375	1226.8416
1752.264404	115.906784	223.86993
1754.956055	134.02197	373.38498
1757.647705	192.3125	374.18127
1760.339356	248.5927	645.828
1763.031006	241.42154	592.3109
1765.722656	249.84456	1025.1362
1768.414307	277.17557	1052.8678
1771.105957	240.6648	633.4222
1773.797607	218.06613	677.99963
1776.489258	360.46307	1450.6202
1779.180908	248.77348	977.8291
1781.872559	203.86401	634.08905
1784.564209	372.39957	1282.9614
1787.255859	311.37213	1519.6711
1789.94751	327.41162	1259.6909
1792.63916	229.50931	899.9364
1795.330811	448.71994	2359.2124
1798.022461	252.98753	1014.19385
1800.714111	134.90039	413.05142
1803.405762	269.71103	730.3286
1806.097412	167.73459	502.3288
1808.789063	171.55704	378.88785
1811.480713	234.90465	506.92633
1814.172363	307.68378	1219.6111
1816.864014	250.55086	903.4171
1819.555664	320.97653	1278.9719
1822.247315	283.1702	1014.6044
1824.938965	294.9343	954.3589
1827.630615	265.2911	1020.61316
1830.322266	247.78055	769.3887
1833.013916	163.63034	630.81244
1835.705566	317.02667	1446.4567
1838.397217	270.6901	934.27576
1841.088867	130.95688	272.8146
1843.780518	197.67496	371.68243
1846.472168	318.97504	1286.3704
1849.163818	244.13132	1059.8373
1851.855469	265.0448	722.6481
1854.547119	168.4915	539.37836
1857.23877	239.65518	790.9681
1859.93042	186.88217	479.72668
1862.62207	154.80565	378.05447
1865.313721	342.72626	1436.45
1868.005371	174.64508	560.08984
1870.697022	269.36157	1034.8783
1873.388672	175.4491	477.7827
1876.080322	217.05588	725.63995
1878.771973	246.57892	749.1038
1881.463623	157.99313	508.00983
1884.155273	321.41144	1464.2372
1886.846924	283.45114	1129.8282
1889.538574	310.96283	1429.3297
1892.230225	398.6459	1631.8619
1894.921875	444.82678	2121.5652
1897.613525	224.68262	791.0036
1900.305176	211.39496	693.9588
1902.996826	148.26392	427.98492
1905.688477	238.64288	935.0524
1908.380127	198.54341	909.9381
1911.071777	191.91269	679.4555
1913.763428	177.2569	395.896
1916.455078	91.976425	362.95773
1919.146729	205.2802	677.3291
1921.838379	216.76076	860.0904
1924.530029	259.7413	899.13275
1927.22168	312.93832	1704.2931
1929.91333	251.89192	601.1667
1932.604981	261.92755	1378.3385
1935.296631	414.13342	2398.7468
1937.988281	331.86557	1841.5044
1940.679932	128.01933	478.19278
1943.371582	166.57849	448.90677
1946.063232	128.20457	517.59344
1948.754883	150.9445	512.7059
1951.446533	220.61267	807.90247
1954.138184	240.17345	986.92896
1956.829834	145.38129	491.6128
1959.521484	235.55243	757.5049
1962.213135	285.65598	1540.6653
1964.904785	329.3276	1663.038
1967.596436	319.51373	1702.8271
1970.288086	210.78857	1027.2104
1972.979736	173.07243	681.8357
1975.671387	116.66059	259.99136
1978.363037	194.98892	712.7824
1981.054688	154.75987	591.54047
1983.746338	169.47038	583.92914
1986.437988	83.15969	177.62587
1989.129639	92.54995	221.10782
1991.821289	162.08176	626.2114
1994.51294	168.39397	497.12503
1997.20459	201.59708	945.0517
1999.89624	138.5689	600.49164
2002.587891	185.55669	933.5811
2005.279541	254.90048	839.5374
2007.971191	169.34349	572.2746
2010.662842	383.44836	2093.1353
2013.354492	116.60651	328.19287
2016.046143	161.70758	372.41815
2018.737793	117.60003	276.45313
2021.429443	162.96895	710.6365
2024.121094	86.69553	176.06917
2026.812744	177.11304	777.7947
2029.504395	128.8071	397.99402
2032.196045	167.65416	684.5235
2034.887695	149.84804	743.2449
2037.579346	105.145744	396.43594
2040.270996	177.21576	843.20184
2042.962647	141.29729	486.38626
2045.654297	122.77604	275.38635
2048.345947	241.00604	1007.5762
2051.037598	128.2021	409.16904
2053.729248	151.83305	573.4198
2056.420898	172.26276	522.1792
2059.112549	116.4576	335.04282
2061.804199	171.19377	629.19147
2064.49585	120.79717	346.72687
2067.1875	153.55997	466.9045
2069.87915	236.14993	1087.9435
2072.570801	164.51018	581.0176
2075.262451	102.5766	266.4378
2077.954102	106.31638	201.09459
2080.645752	121.8741	275.25613
2083.337402	181.31982	660.54297
2086.029053	165.45235	687.258
2088.720703	198.481	995.63525
2091.412354	123.715225	543.48254
2094.104004	185.57527	584.7734
2096.795654	195.17828	936.8723
2099.487305	90.74353	209.00587
2102.178955	90.67896	255.97562
2104.870606	161.5344	458.99597
2107.562256	192.10014	654.7581
2110.253906	207.86592	998.3242
2112.945557	110.24009	268.32324
2115.637207	199.34525	1080.8618
2118.328857	128.68538	333.10278
2121.020508	233.31422	935.7718
2123.712158	209.54538	909.7941
2126.403809	174.16223	671.2821
2129.095459	231.50232	1107.6473
2131.787109	167.3845	706.47095
2134.47876	101.38702	205.84218
2137.17041	145.72658	437.70963
2139.862061	207.83524	988.00916
2142.553711	110.07525	340.3684
2145.245361	200.44508	1042.9901
2147.937012	234.22046	1181.1724
2150.628662	212.91536	1133.027
2153.320313	108.92876	435.88513
2156.011963	198.06253	830.27124
2158.703613	193.11795	1047.8512
2161.395264	197.35411	1115.4963
2164.086914	253.31584	1117.5946
2166.778565	160.30815	728.99414
2169.470215	96.59885	380.5267
2172.161865	214.17166	1013.5203
2174.853516	198.63344	834.6628
2177.545166	73.7345	242.39136
2180.236816	127.622734	518.45276
2182.928467	197.06535	954.7756
2185.620117	150.00847	616.2081
2188.311768	138.85129	613.67053
2191.003418	282.29147	1401.4481
2193.695068	268.83493	1555.5327
2196.386719	241.76411	1210.256
2199.078369	185.99904	894.5833
2201.77002	147.18242	601.63904
2204.46167	116.610794	402.20303
2207.15332	66.55213	136.37033
2209.844971	53.485504	82.17278
2212.536621	81.31691	179.00935
2215.228272	71.78674	197.40282
2217.919922	165.47523	829.83704
2220.611572	194.5804	1009.834
2223.303223	117.01187	384.2227
2225.994873	93.53436	316.7701
2228.686523	116.571365	593.0018
2231.378174	90.56451	267.11136
2234.069824	141.88234	598.9795
2236.761475	184.61508	1048.3903
2239.453125	139.2018	565.59894
2242.144775	93.542816	390.30728
2244.836426	161.17796	720.96936
2247.528076	93.283775	358.35092
2250.219727	58.118988	121.4565
2252.911377	73.6764	186.0269
2255.603027	91.2518	207.55733
2258.294678	168.65263	630.1688
2260.986328	141.69592	377.26987
2263.677979	152.87471	660.20013
2266.369629	138.34393	577.54095
2269.061279	152.70418	680.6492
2271.75293	245.39204	1318.3914
2274.44458	74.515396	355.02954
2277.136231	158.95992	746.0776
2279.827881	95.3348	293.38733
2282.519531	143.39708	637.53534
2285.211182	135.68834	494.9072
2287.902832	168.11739	672.65735
2290.594482	118.66792	572.8396
2293.286133	132.76964	606.38464
2295.977783	126.25071	350.58627
2298.669434	138.3048	616.79865
2301.361084	204.26422	794.16406
2304.052734	50.874016	94.00074
2306.744385	225.24673	1262.0415
