Spectrum Analyzer Data File
2015-04-29 15:34:12

Frequency (Hz), Amplitude,Average Amplitude,Max Amplitude
0.0000000,0.0,0.0,0.0
2.6916504,7.579812E-5,5.5793265E-5,7.652622E-5
5.3833008,0.0011646484,9.3485066E-4,0.0011739596
8.0749512,0.0054455944,0.004152639,0.005478797
10.7666016,0.015625484,0.012547625,0.015756005
13.4582520,0.034255784,0.02709408,0.034287643
16.1499023,0.063273035,0.05022867,0.06392006
18.8415527,0.10349919,0.08104407,0.104304105
21.5332031,0.15611927,0.1264102,0.15611927
24.2248535,0.22211345,0.17869681,0.22211345
26.9165039,0.30307218,0.2488031,0.30307218
29.6081543,0.39891118,0.312952,0.39891118
32.2998047,0.511726,0.41954634,0.511726
34.9914551,0.65923566,0.52063495,0.65923566
37.6831055,0.7584884,0.6586164,0.7584884
40.3747559,0.9346884,0.73402834,0.9346884
43.0664062,1.1408317,0.97140163,1.1408317
45.7580566,1.383805,1.1092395,1.383805
48.4497070,1.6795068,1.3575276,1.6795068
51.1413574,2.058756,1.5797275,2.058756
53.8330078,2.5573282,1.8902863,2.5573282
56.5246582,3.3277228,2.2990308,3.3277228
59.2163086,4.3369546,2.9741657,4.3369546
61.9079590,5.428308,3.6625426,5.428308
64.5996094,11.415165,5.3890204,11.415165
67.2912598,23.274614,9.425795,23.274614
69.9829102,49.228474,18.61398,49.228474
72.6745605,40.990654,15.832852,40.990654
75.3662109,28.031525,16.285206,28.031525
78.0578613,13.340835,14.262528,18.149035
80.7495117,12.911101,33.975933,78.56575
83.4411621,7.6932473,97.182785,234.11613
86.1328125,7.89234,27.798277,52.495674
88.8244629,5.2308373,10.990921,16.091997
91.5161133,8.479762,13.729194,18.905466
94.2077637,25.372252,15.757296,25.372252
96.8994141,74.24945,33.27019,74.24945
99.5910645,173.66968,67.28436,173.66968
102.2827148,188.01321,78.50002,188.01321
104.9743652,203.77109,84.93052,203.77109
107.6660156,208.37971,81.63538,208.37971
110.3576660,87.3403,43.507004,87.3403
113.0493164,60.979683,36.306175,60.979683
115.7409668,101.80221,60.39331,101.80221
118.4326172,39.13429,49.481663,59.469433
121.1242676,64.96524,106.05657,191.67996
123.8159180,38.91644,72.19344,145.09268
126.5075684,65.606964,117.90577,264.71042
129.1992188,188.28215,67.89238,188.28215
131.8908691,468.0099,181.62074,468.0099
134.5825195,847.3754,299.67285,847.3754
137.2741699,571.5529,204.64157,571.5529
139.9658203,1040.7389,373.73752,1040.7389
142.6574707,1307.5964,454.28796,1307.5964
145.3491211,750.47394,267.8067,750.47394
148.0407715,267.36115,128.63649,267.36115
150.7324219,170.97505,93.76527,170.97505
153.4240723,206.33145,144.88123,206.33145
156.1157227,99.83909,154.29657,225.44507
158.8073730,66.98865,198.74063,304.0151
161.4990234,251.41728,274.548,448.57507
164.1906738,233.00969,696.75397,1073.5416
166.8823242,361.88037,1052.8823,2313.598
169.5739746,415.26093,691.3574,1425.4722
172.2656250,103.87302,136.5692,177.02884
174.9572754,236.58917,143.83334,236.58917
177.6489258,227.14044,123.445404,227.14044
180.3405762,239.42827,122.12537,239.42827
183.0322266,73.66025,72.77546,89.28653
185.7238770,178.23347,93.11141,178.23347
188.4155273,87.369736,99.52737,149.80399
191.1071777,94.21636,80.504486,103.52486
193.7988281,116.5001,107.021126,128.45451
196.4904785,148.63275,176.85667,267.044
199.1821289,140.04309,156.46516,168.86064
201.8737793,81.000885,188.77667,309.87613
204.5654297,146.79317,221.40141,337.20197
207.2570801,276.40558,212.2879,276.40558
209.9487305,50.96117,665.5422,1758.7218
212.6403809,112.70834,262.7449,553.9915
215.3320312,71.24419,113.264145,244.66133
218.0236816,378.48993,199.89665,378.48993
220.7153320,157.74939,148.83125,165.47397
223.4069824,227.01363,185.46436,301.46295
226.0986328,25.213718,85.144516,185.24411
228.7902832,294.46176,291.42023,489.6813
231.4819336,28.551508,79.27774,172.57466
234.1735840,72.53285,156.46904,250.21393
236.8652344,101.008194,150.04494,259.97443
239.5568848,130.7629,165.45255,235.26984
242.2485352,54.26035,158.96953,229.19124
244.9401855,126.05101,319.6778,560.92834
247.6318359,124.41656,190.98698,292.1705
250.3234863,163.3222,300.4947,557.04865
253.0151367,245.4341,423.85983,837.6449
255.7067871,182.48863,287.39496,529.3436
258.3984375,132.21542,247.51042,470.50854
261.0900879,206.5789,195.32892,361.50668
263.7817383,115.46939,103.969475,174.66074
266.4733887,201.19751,141.64098,201.19751
269.1650391,441.61542,363.02634,584.90796
271.8566895,346.6132,338.0765,635.8968
274.5483398,124.410385,98.807236,124.410385
277.2399902,267.03082,371.32742,798.59314
279.9316406,267.94806,157.50851,267.94806
282.6232910,270.11172,374.31528,519.3713
285.3149414,246.90965,200.88835,297.03238
288.0065918,105.747055,199.84839,251.62946
290.6982422,103.54216,253.28142,556.3615
293.3898926,25.882769,387.4232,1096.8318
296.0815430,469.27878,328.75638,469.27878
298.7731934,308.71915,295.50864,327.41916
301.4648438,155.41965,140.55856,176.15018
304.1564941,110.93588,215.6603,314.12463
306.8481445,288.37137,251.5857,390.90094
309.5397949,699.3261,528.24976,699.3261
312.2314453,229.25642,123.24251,229.25642
314.9230957,47.263927,191.9261,351.79297
317.6147461,108.835625,398.94974,794.2376
320.3063965,336.4317,331.96982,349.80487
322.9980469,114.856834,317.5987,432.97534
325.6896973,447.81052,468.51096,578.47894
328.3813477,325.05,548.8799,788.7726
331.0729980,744.6427,988.2539,1816.1807
333.7646484,225.20287,589.4464,1093.9004
336.4562988,600.90594,1030.7522,2213.8901
339.1479492,274.6036,409.86307,777.0937
341.8395996,314.33008,364.27576,563.6821
344.5312500,361.91638,270.75943,361.91638
347.2229004,293.33148,415.81296,724.7151
349.9145508,153.12054,258.2454,382.57135
