Spectrum Analyzer Data File
2015-04-29 15:36:48

Frequency (Hz), Amplitude,Average Amplitude,Max Amplitude
0.0000000,0.0,0.0,0.0
2.6916504,7.823837E-5,6.455548E-5,1.2109373E-4
5.3833008,0.0011929715,9.858127E-4,0.0018563477
8.0749512,0.005574796,0.0046158326,0.008680028
10.7666016,0.0158479,0.013158496,0.02495858
13.4582520,0.034802224,0.02881306,0.05450201
16.1499023,0.0637967,0.05290352,0.10021814
18.8415527,0.103412285,0.08615511,0.16445519
21.5332031,0.15398608,0.12845223,0.24619302
24.2248535,0.21408814,0.1809682,0.35025752
26.9165039,0.28581378,0.24532413,0.47745058
29.6081543,0.3703637,0.31634092,0.62192714
32.2998047,0.44874603,0.39942473,0.79599285
34.9914551,0.55550414,0.5009567,1.0001782
37.6831055,0.60845935,0.60343075,1.2605517
40.3747559,0.792808,0.6915745,1.4742787
43.0664062,0.9122081,0.8130132,1.7523111
45.7580566,1.0325706,0.95192987,2.081574
48.4497070,1.1534667,1.1032577,2.448356
51.1413574,1.2684163,1.2816783,2.8765287
53.8330078,1.3225445,1.547942,3.3680687
56.5246582,1.1203794,2.3037965,4.027498
59.2163086,3.4394844,2.4740734,4.9679775
61.9079590,3.9178848,2.6121366,5.6261153
64.5996094,0.529221,2.5405161,6.7821307
67.2912598,0.58902127,3.6447678,8.636796
69.9829102,0.97841763,4.5913005,8.8007145
72.6745605,5.2462745,9.508764,20.791746
75.3662109,45.50505,32.81535,60.517475
78.0578613,2.283854,61.102577,130.51619
80.7495117,6.7025075,12.075867,18.123327
83.4411621,7.1009526,6.702739,8.959607
86.1328125,7.932943,6.6530747,11.017801
88.8244629,7.8607955,9.976969,20.553835
91.5161133,7.676055,9.561307,14.213143
94.2077637,4.450902,6.3755217,10.027436
96.8994141,13.804058,12.345349,14.206767
99.5910645,11.959425,9.959745,14.471713
102.2827148,7.7084613,10.803086,24.950693
104.9743652,10.368451,11.613664,23.21853
107.6660156,18.590473,23.810791,30.627028
110.3576660,40.33453,31.805092,41.059658
113.0493164,10.4146805,46.722176,80.39011
115.7409668,12.947261,142.76732,301.99396
118.4326172,4.048191,56.71128,110.104515
121.1242676,9.612412,16.99281,31.000978
123.8159180,13.174086,36.61448,84.753296
126.5075684,20.075043,33.57464,62.66085
129.1992188,13.869826,36.400253,75.76576
131.8908691,30.71842,32.26078,55.289204
134.5825195,51.302887,26.31449,51.302887
137.2741699,29.57777,19.885036,42.244457
139.9658203,64.92149,52.80814,87.53971
142.6574707,69.48769,63.422604,91.01874
145.3491211,104.28599,53.44633,104.28599
148.0407715,354.30554,126.771835,354.30554
150.7324219,421.86765,174.85681,421.86765
153.4240723,189.72354,461.87396,1414.1077
156.1157227,124.53169,750.169,1605.0338
158.8073730,83.55144,160.54578,228.87193
161.4990234,23.568674,42.756393,76.690346
164.1906738,54.700962,109.04297,211.96097
166.8823242,52.883324,68.99754,103.85267
169.5739746,42.771454,91.53413,222.03978
