Spectrum Analyzer Data File																						
2015/3/29 18:17																						
																						
Frequency (Hz)	Average Amplitude																					
0	0																					
2.6916504	1.96E-05																					
5.3833008	2.95E-04		5779.119388	9903.531126	4116.837867	3088.451625	3036.383668	6168.54388	4500.37118	1968.662366	1184.189092	1133.234233	89.32332698	80.09486817	95.67594051	99.77909029	263.1087215	580.3009825	218.7163956	94.98462158	66.70431569	65.59218169
8.0749512	0.001376496																					
10.7666016	0.003991664																					
13.458252	0.008605509																					
16.1499023	0.015639683																					
18.8415527	0.025674859																					
21.5332031	0.039678454																					
24.2248535	0.056069843																					
26.9165039	0.07121686																					
29.6081543	0.09333967																					
32.2998047	0.121395916																					
34.9914551	0.15662983																					
37.6831055	0.16439669																					
40.3747559	0.19740804																					
43.0664062	0.23074664																					
45.7580566	0.27694464																					
48.449707	0.30258653																					
51.1413574	0.421474																					
53.8330078	0.41380215																					
56.5246582	0.5681668																					
59.2163086	0.97295076																					
61.907959	1.1884569																					
64.5996094	2.4082327																					
67.2912598	1.7019601																					
69.9829102	2.978761																					
72.6745605	4.5807757																					
75.3662109	4.201471																					
78.0578613	6.8038483																					
80.7495117	5.013931																					
83.4411621	7.2009516																					
86.1328125	7.2537384																					
88.8244629	13.302224																					
91.5161133	14.136319																					
94.2077637	24.47791																					
96.8994141	17.600077																					
99.5910645	20.861212																					
102.2827148	24.311306																					
104.9743652	24.506582																					
107.6660156	30.00084																					
110.357666	36.4123																					
113.0493164	36.554752																					
115.7409668	30.4156																					
118.4326172	34.371227																					
121.1242676	40.45746																					
123.815918	24.845343																					
126.5075684	36.268177																					
129.1992188	51.09292																					
131.8908691	26.912086																					
134.5825195	25.39336																					
137.2741699	25.563887																					
139.9658203	35.318604																					
142.6574707	112.343704																					
145.3491211	35.047955																					
148.0407715	31.97547																					
150.7324219	43.8818																					
153.4240723	50.0545																					
156.1157227	33.630543																					
158.807373	46.644238																					
161.4990234	34.007935																					
164.1906738	52.775562																					
166.8823242	34.879017																					
169.5739746	29.734293																					
172.265625	14.359022																					
174.9572754	52.252304																					
177.6489258	73.39043																					
180.3405762	43.626564																					
183.0322266	83.88778																					
185.723877	48.0455																					
188.4155273	57.977673																					
191.1071777	84.64108																					
193.7988281	72.313675																					
196.4904785	70.522896																					
199.1821289	67.30295																					
201.8737793	69.26713																					
204.5654297	47.767307																					
207.2570801	102.29982																					
209.9487305	95.306725																					
212.6403809	81.89452																					
215.3320312	76.57754																					
218.0236816	96.421135																					
220.715332	61.26181																					
223.4069824	133.35516																					
226.0986328	84.40912																					
228.7902832	68.20834																					
231.4819336	142.90752																					
234.173584	116.21593																					
236.8652344	94.22757																					
239.5568848	50.717888																					
242.2485352	53.385113																					
244.9401855	65.61349																					
247.6318359	92.23188																					
250.3234863	97.63446																					
253.0151367	57.976727																					
255.7067871	101.95072																					
258.3984375	107.354576																					
261.0900879	88.37143																					
263.7817383	109.61757																					
266.4733887	71.31347																					
269.1650391	90.402985																					
271.8566895	76.78413																					
274.5483398	115.27841																					
277.2399902	113.78349																					
279.9316406	126.4077																					
282.623291	101.65656																					
285.3149414	183.96521																					
288.0065918	203.8857																					
290.6982422	139.99329																					
293.3898926	105.33312																					
296.081543	92.564964																					
298.7731934	134.64047																					
301.4648438	113.85738																					
304.1564941	96.602646																					
306.8481445	115.94857																					
309.5397949	179.87411																					
312.2314453	132.06764																					
314.9230957	147.12645																					
317.6147461	115.16971																					
320.3063965	116.77637																					
322.9980469	121.3518																					
325.6896973	133.96306																					
328.3813477	82.933014																					
331.072998	122.8061																					
333.7646484	143.45667																					
336.4562988	100.39053																					
339.1479492	77.73592																					
341.8395996	114.26121																					
344.53125	88.256645																					
347.2229004	96.7051																					
349.9145508	84.16643																					
352.6062012	91.68219																					
355.2978516	97.96505																					
357.989502	82.791214																					
360.6811523	65.89208																					
363.3728027	65.52988																					
366.0644531	63.42366																					
368.7561035	52.654198																					
371.4477539	59.27869																					
374.1394043	104.89665																					
376.8310547	96.919525																					
379.5227051	75.31524																					
382.2143555	40.104088																					
384.9060059	51.266605																					
387.5976562	126.451645																					
390.2893066	95.36131																					
392.980957	36.224792																					
395.6726074	78.46791																					
398.3642578	98.568436																					
401.0559082	127.123566																					
403.7475586	94.68864																					
406.439209	104.37683																					
409.1308594	82.40105																					
411.8225098	121.194374																					
414.5141602	82.76646																					
417.2058105	86.129814																					
419.8974609	86.31861																					
422.5891113	106.67388																					
425.2807617	87.70038																					
427.9724121	92.096954																					
430.6640625	119.543304																					
433.3557129	78.675125																					
436.0473633	118.31321																					
438.7390137	130.31303																					
441.4306641	91.40219																					
444.1223145	136.23688																					
446.8139648	412.6207																					
449.5056152	187.0735																					
452.1972656	195.86826																					
454.888916	211.29228																					
457.5805664	223.53455																					
460.2722168	227.82988																					
462.9638672	237.09567																					
465.6555176	255.26161																					
468.347168	119.115295																					
471.0388184	188.63449																					
473.7304688	174.91885																					
476.4221191	183.18979																					
479.1137695	119.63418																					
481.8054199	70.60964																					
484.4970703	129.4244																					
487.1887207	99.45965																					
489.8803711	127.925804																					
492.5720215	103.17023																					
495.2636719	105.34625																					
497.9553223	135.8022																					
500.6469727	114.4731																					
503.338623	149.60155																					
506.0302734	186.43137																					
508.7219238	121.497536																					
511.4135742	83.58013																					
514.1052246	131.56798																					
516.796875	130.63693																					
519.4885254	131.40576																					
522.1801758	99.84097																					
524.8718262	120.11407																					
527.5634766	122.653496																					
530.255127	68.7156																					
532.9467773	73.173416																					
535.6384277	152.3166																					
538.3300781	125.30313																					
541.0217285	146.66873																					
543.7133789	139.07895																					
546.4050293	154.3822																					
549.0966797	119.69413																					
551.7883301	94.62213																					
554.4799805	196.88562																					
557.1716309	140.73425																					
559.8632812	135.9385																					
562.5549316	84.2753																					
565.246582	89.80385																					
567.9382324	152.80247																					
570.6298828	180.48398																					
573.3215332	118.5943																					
576.0131836	91.02602																					
578.704834	162.5942																					
581.3964844	151.43639																					
584.0881348	108.846664																					
586.7797852	47.458607																					
589.4714355	94.40408																					
592.1630859	74.528534																					
594.8547363	115.485664																					
597.5463867	115.71391																					
600.2380371	140.96672																					
602.9296875	98.083275																					
605.6213379	133.54794																					
608.3129883	112.03971																					
611.0046387	149.54492																					
613.6962891	127.69365																					
616.3879395	99.27382																					
619.0795898	127.4589																					
621.7712402	93.34259																					
624.4628906	129.18835																					
627.154541	180.4134																					
629.8461914	131.31085																					
632.5378418	145.5727																					
635.2294922	143.096																					
637.9211426	127.73296																					
640.612793	121.620415																					
643.3044434	62.107075																					
645.9960938	76.54371																					
648.6877441	88.06523																					
651.3793945	116.53871																					
654.0710449	132.70097																					
656.7626953	138.72281																					
659.4543457	124.251205																					
662.1459961	99.05601																					
664.8376465	151.99017																					
667.5292969	165.43811																					
670.2209473	104.3756																					
672.9125977	75.047646																					
675.604248	121.7346																					
678.2958984	156.70033																					
680.9875488	57.253174																					
683.6791992	56.781963																					
686.3708496	70.50605																					
689.0625	105.04839																					
691.7541504	100.758896																					
694.4458008	47.544876																					
697.1374512	123.432495																					
699.8291016	79.82412																					
702.520752	61.15384																					
705.2124023	104.393036																					
707.9040527	133.43953																					
710.5957031	101.13618																					
713.2873535	98.31848																					
715.9790039	134.77725																					
718.6706543	65.552216																					
721.3623047	56.3677																					
724.0539551	72.92396																					
726.7456055	147.51479																					
729.4372559	81.53536																					
732.1289062	110.70743																					
734.8205566	88.86695																					
737.512207	55.11366																					
740.2038574	121.97474																					
742.8955078	116.77887																					
745.5871582	208.09969																					
748.2788086	108.17427																					
750.970459	128.16348																					
753.6621094	83.31635																					
756.3537598	74.52272																					
759.0454102	146.83449																					
761.7370605	170.24585																					
764.4287109	124.901054																					
767.1203613	129.5621																					
769.8120117	130.27356																					
772.5036621	153.12279																					
775.1953125	112.7136																					
777.8869629	55.91236																					
780.5786133	130.10541																					
783.2702637	156.541																					
785.9619141	121.84482																					
788.6535645	119.08877																					
791.3452148	101.25081																					
794.0368652	49.175964																					
796.7285156	129.73402																					
799.420166	131.82816																					
802.1118164	74.623085																					
804.8034668	146.22165																					
807.4951172	130.86185																					
810.1867676	141.28366																					
812.878418	121.028145																					
815.5700684	132.38515																					
818.2617188	120.465225																					
820.9533691	57.800377																					
823.6450195	151.72183																					
826.3366699	156.0744																					
829.0283203	97.24818																					
831.7199707	60.059452																					
834.4116211	111.93399																					
837.1032715	121.8562																					
839.7949219	218.27542																					
842.4865723	144.42546																					
845.1782227	107.19801																					
847.869873	136.59076																					
850.5615234	106.84934																					
853.2531738	79.55604																					
855.9448242	67.443085																					
858.6364746	115.04669																					
861.328125	121.9324																					
864.0197754	74.28446																					
866.7114258	68.24819																					
869.4030762	71.81114																					
872.0947266	132.25038																					
874.786377	91.081436																					
877.4780273	161.4047																					
880.1696777	140.80316																					
882.8613281	120.90607																					
885.5529785	140.03162																					
888.2446289	150.81088																					
890.9362793	114.118866																					
893.6279297	200.84138																					
896.3195801	115.16975																					
899.0112305	230.30605																					
901.7028809	119.064804																					
904.3945312	141.8512																					
907.0861816	82.86716																					
909.777832	182.80965																					
912.4694824	158.73486																					
915.1611328	168.30008																					
917.8527832	149.9164																					
920.5444336	199.17953																					
923.236084	124.96685																					
925.9277344	231.43298																					
928.6193848	163.97179																					
931.3110352	145.5561																					
934.0026855	159.43857																					
936.6943359	124.83175																					
939.3859863	139.47089																					
942.0776367	136.18695																					
944.7692871	113.962296																					
947.4609375	97.83058																					
950.1525879	57.81952																					
952.8442383	89.91342																					
955.5358887	83.17771																					
958.2275391	68.10518																					
960.9191895	97.68238																					
963.6108398	131.47954																					
966.3024902	114.88397																					
968.9941406	43.771362																					
971.685791	150.0398																					
974.3774414	152.84749																					
977.0690918	114.18905																					
979.7607422	148.16951																					
982.4523926	88.4959																					
985.144043	97.273315																					
987.8356934	97.505196																					
990.5273438	86.64419																					
993.2189941	140.43565																					
995.9106445	100.06392																					
998.6022949	85.62093																					
1001.293945	73.922165																					
1003.985596	146.93918																					
1006.677246	131.67348																					
1009.368897	107.372314																					
1012.060547	86.02512																					
1014.752197	66.33881																					
1017.443848	73.13733																					
1020.135498	99.65252																					
1022.827148	65.363304																					
1025.518799	40.650475																					
1028.210449	69.10301																					
1030.9021	96.8628																					
1033.59375	84.71045																					
1036.2854	111.59148																					
1038.977051	168.72293																					
1041.668701	151.66481																					
1044.360352	88.826225																					
1047.052002	106.91034																					
1049.743652	93.36603																					
1052.435303	46.828823																					
1055.126953	87.65574																					
1057.818604	66.62883																					
1060.510254	99.83522																					
1063.201904	72.66621																					
1065.893555	113.06727																					
1068.585205	89.875																					
1071.276856	64.30902																					
1073.968506	107.011566																					
1076.660156	135.00873																					
1079.351807	79.016365																					
1082.043457	97.03493																					
1084.735107	101.94246																					
1087.426758	60.133675																					
1090.118408	76.91255																					
1092.810059	85.09983																					
1095.501709	59.073032																					
1098.193359	86.136795																					
1100.88501	67.634865																					
1103.57666	142.7042																					
1106.268311	98.941864																					
1108.959961	65.47888																					
1111.651611	68.26044																					
1114.343262	50.130344																					
1117.034912	80.01258																					
1119.726563	57.45102																					
1122.418213	66.69508																					
1125.109863	120.73921																					
1127.801514	82.720436																					
1130.493164	74.95796																					
1133.184815	61.62118																					
1135.876465	48.19446																					
1138.568115	51.81091																					
1141.259766	73.445885																					
1143.951416	62.40777																					
1146.643066	55.1025																					
1149.334717	60.72669																					
1152.026367	77.223724																					
1154.718018	72.64494																					
1157.409668	56.370346																					
1160.101318	23.199442																					
1162.792969	48.74027																					
1165.484619	108.6599																					
