Spectrum Analyzer Data File																							
2015/3/29 18:25																							
																							
Frequency (Hz)	 Amplitude	Average Amplitude																					
0	0	0																					
2.6916504	2.30E-06	7.62E-06																					
5.3833008	3.93E-05	1.23E-04																					
8.0749512	2.52E-04	5.80E-04		2677.163145	4109.325344	1853.249708	1546.820758	1075.542495	1665.792235	1770.987638	1016.078258	708.5262569	550.0079357	77.73543014	83.01673781	119.1149336	125.5941497	250.3494705	455.1042621	242.581858	125.2051262	79.73468795	62.0712722
10.7666016	8.58E-04	0.001681464																					
13.458252	0.00211545	0.003714976																					
16.1499023	0.004248933	0.006961065																					
18.8415527	0.007759088	0.011784425																					
21.5332031	0.013871154	0.01870885																					
24.2248535	0.018233476	0.02557269																					
26.9165039	0.028985515	0.035728868																					
29.6081543	0.03693244	0.04728865																					
32.2998047	0.070348136	0.06997168																					
34.9914551	0.0627262	0.07244558																					
37.6831055	0.11845792	0.10465305																					
40.3747559	0.12043817	0.118208975																					
43.0664062	0.1905295	0.16644555																					
45.7580566	0.23750788	0.18543531																					
48.449707	0.2831128	0.21597809																					
51.1413574	0.37250504	0.27646455																					
53.8330078	0.4525525	0.35296553																					
56.5246582	0.58445716	0.42561918																					
59.2163086	1.4434514	0.88565725																					
61.907959	1.1379523	1.0147682																					
64.5996094	2.3068643	1.51448																					
67.2912598	1.1354198	2.2025197																					
69.9829102	1.7142361	1.0544292																					
72.6745605	4.010778	3.0064695																					
75.3662109	4.7775645	6.962034																					
78.0578613	5.18656	6.8072634																					
80.7495117	5.0661287	4.938723																					
83.4411621	3.9168699	5.574012																					
86.1328125	4.859151	9.937804																					
88.8244629	1.3885323	3.8861961																					
91.5161133	22.31245	14.29202																					
94.2077637	14.145801	8.697723																					
96.8994141	8.6229925	11.76506																					
99.5910645	10.940679	9.454906																					
102.2827148	22.496885	14.481927																					
104.9743652	16.392982	19.108463																					
107.6660156	14.034627	14.0872755																					
110.357666	7.334702	9.480393																					
113.0493164	14.398234	23.293556																					
115.7409668	23.86332	27.388063																					
118.4326172	51.47744	29.41027																					
121.1242676	22.278437	17.73067																					
123.815918	15.785583	9.241749																					
126.5075684	15.667419	19.974663																					
129.1992188	19.27045	26.904701																					
131.8908691	18.665594	14.199386																					
134.5825195	35.376144	23.451525																					
137.2741699	8.66366	14.69612																					
139.9658203	38.03516	22.233255																					
142.6574707	8.596795	15.260624																					
145.3491211	26.05799	39.234978																					
148.0407715	39.495014	33.334087																					
150.7324219	36.60446	21.397549																					
153.4240723	33.516342	33.358315																					
156.1157227	14.392523	33.521564																					
158.807373	29.454113	19.55592																					
161.4990234	40.827797	28.891495																					
164.1906738	62.40438	49.557606																					
166.8823242	43.828365	62.009464																					
169.5739746	22.831865	68.815025																					
172.265625	45.534573	54.995785																					
