Spectrum Analyzer Data File																							
2015/3/29 18:22																							
																							
Frequency (Hz)	 Amplitude	Average Amplitude																					
0	0	0																					
2.6916504	1.08E-05	7.40E-06																					
5.3833008	1.91E-04	1.28E-04																					
8.0749512	8.64E-04	5.86E-04																					
10.7666016	0.002542109	0.001679208		3070.349828	5104.796102	2513.584231	1649.304647	1613.597959	3079.757147	2340.148903	1376.644926	875.2049597	560.3104114	78.55729756	87.38263502	160.6483167	145.9382299	283.7443833	616.7298362	362.0211414	167.7123278	80.48790315	79.14428015
13.458252	0.005342974	0.003565234																					
16.1499023	0.009925889	0.00669018																					
18.8415527	0.014613776	0.01081287																					
21.5332031	0.021975867	0.015877549																					
24.2248535	0.031922378	0.023259467																					
26.9165039	0.043180063	0.030002458																					
29.6081543	0.050129265	0.036358684																					
32.2998047	0.07292015	0.05628576																					
34.9914551	0.077534646	0.06314485																					
37.6831055	0.0892082	0.07188742																					
40.3747559	0.0973287	0.090009935																					
43.0664062	0.1173496	0.10002373																					
45.7580566	0.13251843	0.11477803																					
48.449707	0.13479099	0.13297777																					
51.1413574	0.13123673	0.1583958																					
53.8330078	0.216673	0.19972101																					
56.5246582	0.16780207	0.17163827																					
59.2163086	0.47613248	0.4471391																					
61.907959	0.29417166	0.61596245																					
64.5996094	0.67737126	1.0557262																					
67.2912598	2.1139631	2.576068																					
69.9829102	1.5281879	1.7051883																					
72.6745605	1.0173723	2.9186556																					
75.3662109	1.1206843	2.235655																					
78.0578613	0.7189623	2.9114425																					
80.7495117	8.006634	8.15985																					
83.4411621	3.6195245	3.5919757																					
86.1328125	3.60616	3.8067956																					
88.8244629	1.7854257	6.697231																					
91.5161133	5.6170673	15.621647																					
94.2077637	12.213729	13.853768																					
96.8994141	15.846752	13.920641																					
99.5910645	8.582149	8.382012																					
102.2827148	9.106808	7.4676933																					
104.9743652	13.933709	12.611563																					
107.6660156	24.098833	15.301861																					
110.357666	8.202158	12.669833																					
113.0493164	11.060498	14.1195																					
115.7409668	5.722921	8.602006																					
118.4326172	20.187231	18.730108																					
121.1242676	1.5191989	15.736165																					
123.815918	24.92524	17.850805																					
126.5075684	13.176573	26.93754																					
129.1992188	8.728288	9.179366																					
131.8908691	34.313904	37.05346																					
134.5825195	8.988607	16.676424																					
137.2741699	20.815695	20.864235																					
139.9658203	48.18312	36.301437																					
142.6574707	13.461066	17.00378																					
145.3491211	24.457474	24.500252																					
148.0407715	25.914143	22.873966																					
150.7324219	9.216795	26.710617																					
153.4240723	8.65919	37.97835																					
156.1157227	19.38362	28.228212																					
158.807373	22.842506	28.125782																					
161.4990234	111.386024	83.095566																					
164.1906738	40.40736	83.45151																					
166.8823242	30.538065	101.58066																					
169.5739746	2.696673	57.107025																					
172.265625	29.242218	40.48168																					
174.9572754	15.8721075	33.438957																					
177.6489258	11.07753	16.269165																					
180.3405762	44.387066	73.988914																					
183.0322266	21.7597	45.200287																					
185.723877	27.059698	39.609245																					
188.4155273	39.41156	83.492																					
191.1071777	45.674652	45.392937																					
193.7988281	6.512054	43.68661																					
196.4904785	50.217716	54.575615																					
199.1821289	32.163464	29.155157																					
201.8737793	36.719936	26.467165																					
204.5654297	73.87094	34.60213																					
207.2570801	41.86762	40.929794																					
209.9487305	25.35433	40.564026																					
212.6403809	45.429684	32.76756																					
215.3320312	31.81819	45.519352																					
218.0236816	43.241478	63.318058																					
220.715332	7.5923085	42.9959																					
