Spectrum Analyzer Data File				
2015/4/14 18:25				
				
Frequency (Hz)	Average Amplitude	Max Amplitude		
430.6640625	1037.5394	1347.0615		
433.3557129	973.79755	1460.684		
436.0473633	962.40283	1271.7548		
438.7390137	666.0007	1045.0596		
441.4306641	504.80096	1100.7043		
444.1223145	652.2539	892.57965		
446.8139648	1331.8881	1752.1448		
449.5056152	603.54266	1108.5298		
452.1972656	777.2994	1199.4685		
454.888916	555.0699	1168.6738		
457.5805664	839.00653	1541.2113		
460.2722168	644.82227	1307.9247		
462.9638672	258.10522	403.0674		
465.6555176	543.63654	852.89404		
468.347168	620.32367	1296.236		
471.0388184	453.4274	791.009		
473.7304688	298.4281	467.19656		
476.4221191	667.6364	803.76807		
479.1137695	615.74084	1183.4331		
481.8054199	564.1791	1328.1392		
484.4970703	399.33508	635.7602		
487.1887207	425.0762	656.8905		
489.8803711	422.29166	896.64996		
492.5720215	615.1992	1279.9105		
495.2636719	891.81305	1946.786		
497.9553223	405.86777	696.04663		
500.6469727	1024.1118	1760.834		
503.338623	401.0095	521.6506		
506.0302734	676.2593	1400.885		
508.7219238	219.31186	283.79675		
511.4135742	1459.7246	2065.1807		
514.1052246	812.13586	1190.7263		
516.796875	792.6266	1658.8102		
519.4885254	1029.3428	1569.8884		
522.1801758	1023.0824	1505.4419		
524.8718262	867.90155	1524.7932		
527.5634766	703.2983	1068.0824		
530.255127	711.8519	966.16364		
532.9467773	709.9092	1631.3984		
535.6384277	762.90485	1193.0684		
538.3300781	1012.43243	1656.6603		
541.0217285	762.87415	1130.5271		
543.7133789	573.80994	936.69904		
546.4050293	568.4295	662.477		
549.0966797	623.8141	857.8479		
551.7883301	767.3633	1042.8793		
554.4799805	552.4589	621.31836		
557.1716309	781.54095	824.829		
559.8632812	329.981	455.21472		
562.5549316	504.79425	1053.747		
565.246582	366.9027	506.33957		
567.9382324	511.0202	747.64154		
570.6298828	775.2823	993.7196		
573.3215332	668.8572	732.31305		
576.0131836	400.8791	518.2348		
578.704834	342.28928	406.9366		
581.3964844	668.4074	989.5018		
584.0881348	616.753	850.5219		
586.7797852	283.12607	348.76758		
589.4714355	521.30743	740.03064		
592.1630859	448.04395	512.1291		
594.8547363	499.98257	556.07306		
597.5463867	401.80234	459.38644		
600.2380371	749.9084	1022.8368		
602.9296875	459.2443	630.19794		
605.6213379	529.86957	585.24646		
608.3129883	720.84	828.34015		
611.0046387	511.86752	671.4494		
613.6962891	539.3408	641.4694		
616.3879395	475.17245	604.4111		
619.0795898	414.35376	664.63983		
621.7712402	546.7074	712.8161		
624.4628906	703.89154	1133.9131		
627.154541	608.52594	780.4818		
629.8461914	534.54584	832.8673		
632.5378418	657.9869	1319.5719		
635.2294922	791.30853	1420.3333		
637.9211426	556.2489	904.0652		
640.612793	794.3662	1239.5205		
643.3044434	571.9163	1399.553		
645.9960938	789.93195	1675.1003		
648.6877441	594.35333	882.3415		
651.3793945	604.7945	756.2668		
654.0710449	822.94403	956.59845		
656.7626953	365.98096	507.2196		
659.4543457	465.0571	559.83844		
662.1459961	362.04132	504.70486		
664.8376465	434.45132	742.0827		
667.5292969	331.3947	658.15735		
670.2209473	365.99377	455.54025		
672.9125977	725.7259	1605.6718		
675.604248	604.18115	789.371		
678.2958984	480.82315	531.5006		
680.9875488	547.8185	681.3982		
683.6791992	661.0131	1038.8013		
686.3708496	274.96527	375.2247		
689.0625	106.89065	186.60854		
691.7541504	624.68054	918.93823		
694.4458008	578.93713	1249.0238		
697.1374512	829.83246	958.8054		
699.8291016	376.88055	544.9698		
702.520752	665.98535	972.64575		
705.2124023	190.6625	290.5464		
707.9040527	821.5943	1527.3855		
710.5957031	447.5309	636.95465		
713.2873535	341.58914	464.56003		
715.9790039	260.09882	370.52576		
718.6706543	943.6269	1048.7771		
721.3623047	551.2812	806.90985		
724.0539551	819.83344	1787.9354		
726.7456055	304.87582	579.1775		
729.4372559	874.54834	1518.2665		
732.1289062	950.1012	1514.3224		
734.8205566	561.2613	946.4403		
737.512207	393.91342	556.03186		
740.2038574	574.1615	952.3634		
742.8955078	502.19775	685.8975		
745.5871582	634.3901	732.2835		
748.2788086	580.8063	886.6846		
750.970459	433.31253	729.61755		
753.6621094	706.59406	1219.6349		
756.3537598	698.8531	1117.7028		
759.0454102	1429.7723	2262.4954		
761.7370605	674.25195	1129.4852		
764.4287109	817.1829	1079.191		
767.1203613	320.19046	438.64258		
769.8120117	643.70294	917.5244		
772.5036621	310.40884	365.70334		
775.1953125	380.22827	582.4701		
777.8869629	392.1403	558.17975		
780.5786133	623.8361	907.04254		
783.2702637	439.8054	1164.2334		
785.9619141	695.4416	938.7915		
788.6535645	492.51797	822.71344		
791.3452148	668.0537	902.7675		
794.0368652	706.64404	979.0063		
796.7285156	575.65753	1110.0326		
799.420166	1033.6118	1491.0858		
802.1118164	553.4853	583.4464		
804.8034668	268.4358	351.87302		
807.4951172	494.04865	975.7006		
810.1867676	515.3755	816.1764		
812.878418	549.62006	711.1022		
815.5700684	651.00354	1014.793		
818.2617188	760.3375	1230.5431		
820.9533691	551.5016	889.5627		
823.6450195	508.02173	818.985		
826.3366699	513.6961	740.8196		
829.0283203	678.09283	779.87335		
831.7199707	598.91516	708.9091		
834.4116211	698.9304	1108.8704		
837.1032715	688.7634	734.4765		
839.7949219	413.96283	642.6838		
842.4865723	499.7591	872.936		
845.1782227	754.87177	1277.2083		
847.869873	468.5189	937.55273		
850.5615234	459.34296	580.8328		
853.2531738	493.87045	658.87775		
855.9448242	495.74377	897.1692		
858.6364746	539.98065	895.5406		
861.328125	888.0315	1193.8746		
864.0197754	1010.8479	1627.6981		
866.7114258	501.07053	597.62103		
869.4030762	547.62787	752.94995		
872.0947266	1311.0809	1411.3348		
874.786377	1053.2595	2174.4426		
877.4780273	1373.9703	1734.6638		
880.1696777	463.29388	826.03296		
882.8613281	815.73206	1255.6545		
885.5529785	749.2543	1141.1174		
888.2446289	712.6719	778.0019		
890.9362793	424.6279	867.72345		
893.6279297	646.1193	713.03143		
896.3195801	351.6476	476.73782		
899.0112305	761.32635	1439.1239		
901.7028809	593.9671	815.7603		
904.3945312	913.25714	1522.3479		
907.0861816	1039.4753	1184.6724		
909.777832	670.2043	957.5303		
912.4694824	965.68286	1425.7388		
915.1611328	680.21466	835.8131		
917.8527832	634.11975	777.45953		
920.5444336	482.83188	559.9992		
923.236084	423.09308	780.6452		
925.9277344	424.17642	548.11884		
928.6193848	433.9358	772.41077		
931.3110352	649.04156	792.05054		
934.0026855	609.6658	1425.8564		
936.6943359	595.82495	1241.0432		
939.3859863	590.1258	811.608		
942.0776367	639.2094	1311.8944		
944.7692871	1043.2814	1558.4551		
947.4609375	701.3174	1184.2821		
950.1525879	581.53107	687.6462		
952.8442383	749.62885	1144.3696		
955.5358887	704.65454	1019.8911		
958.2275391	495.25183	747.1687		
960.9191895	572.8482	844.47107		
963.6108398	350.55618	604.80646		
966.3024902	1338.4152	1929.2432		
968.9941406	444.1147	629.154		
971.685791	525.64624	1018.1111		
974.3774414	177.13884	286.4124		
977.0690918	756.36743	917.2517		
979.7607422	259.26416	441.63083		
982.4523926	341.74414	494.83264		
985.144043	333.82324	516.9478		
987.8356934	804.8915	1583.3162		
990.5273438	414.26672	572.85266		
993.2189941	464.69803	701.8211		
995.9106445	702.9605	793.727		
998.6022949	829.3175	1080.8425		
1001.293945	799.9467	1216.3234		
1003.985596	614.4877	965.7943		
1006.677246	814.30145	1104.7893		
1009.368897	553.9503	749.9667		
1012.060547	512.27905	797.4039		
1014.752197	447.48926	608.47076		
1017.443848	651.99854	1447.7423		
1020.135498	525.54767	758.2438		
1022.827148	1086.1586	1750.4341		
1025.518799	1003.6407	1407.5077		
1028.210449	753.8017	1331.7875		
1030.9021	582.34216	667.1335		
1033.59375	437.97855	561.20575		
1036.2854	795.1998	1018.1433		
1038.977051	867.56244	1034.3025		
1041.668701	696.8115	1000.4485		
1044.360352	779.3177	984.7674		
1047.052002	420.47922	557.4023		
1049.743652	1082.929	1175.1462		
1052.435303	646.7789	870.24646		
1055.126953	1285.7098	2238.8516		
1057.818604	581.82336	795.0701		
1060.510254	870.32117	1278.4585		
1063.201904	1300.0913	1672.0793		
1065.893555	781.0115	1050.3647		
1068.585205	571.87885	764.5576		
1071.276856	214.66795	371.8842		
1073.968506	819.6092	1258.2412		
1076.660156	367.37714	712.33026		
1079.351807	516.65674	983.9517		
1082.043457	681.4103	1398.6248		
1084.735107	858.118	1153.5037		
1087.426758	506.04868	990.0639		
1090.118408	844.472	1288.3708		
1092.810059	457.56366	898.5478		
1095.501709	601.0921	685.4038		
1098.193359	1005.67065	1050.6168		
1100.88501	567.03534	1049.1825		
1103.57666	986.8153	1357.3203		
1106.268311	1000.16656	1294.0653		
1108.959961	957.70044	1563.4885		
1111.651611	544.4204	716.33075		
1114.343262	1153.9935	1544.7269		
1117.034912	964.57623	1932.7709		
1119.726563	715.8398	1009.14734		
1122.418213	413.6318	496.95377		
1125.109863	589.9189	1248.8925		
1127.801514	494.85886	781.2912		
1130.493164	538.66815	958.6659		
1133.184815	722.3951	1165.0507		
1135.876465	883.545	1407.5126		
1138.568115	667.5852	879.9079		
1141.259766	470.94952	525.5215		
1143.951416	825.6302	1297.3794		
1146.643066	857.1227	2022.6982		
1149.334717	626.825	857.9926		
1152.026367	546.5199	628.5289		
1154.718018	749.7372	1065.5913		
1157.409668	1282.9583	1470.0603		
1160.101318	1010.9158	1167.303		
1162.792969	987.3869	2344.5166		
1165.484619	836.0424	1110.6237		
1168.17627	717.5234	886.1946		
1170.86792	768.81976	1210.7152		
1173.55957	1013.80206	1214.2195		
1176.251221	1110.6036	1889.4329		
1178.942871	696.7586	893.75446		
1181.634522	1013.0342	1515.8376		
1184.326172	913.3247	1619.513		
1187.017822	876.1398	949.027		
1189.709473	1075.8983	1190.034		
1192.401123	823.64484	1184.0164		
1195.092773	942.5417	1814.4272		
1197.784424	1700.2145	2183.347		
1200.476074	1031.2786	1215.5674		
1203.167725	854.39264	1103.7357		
1205.859375	726.5431	1306.7958		
1208.551025	1208.5441	1396.6268		
1211.242676	910.66266	1086.8751		
1213.934326	1249.7574	2295.1494		
1216.625977	1254.2485	2014.6615		
1219.317627	561.16156	1311.443		
1222.009277	681.9956	1511.8268		
1224.700928	1273.4222	1484.7478		
1227.392578	425.68207	678.06647		
1230.084229	928.9259	1627.2115		
1232.775879	799.6803	1289.8091		
1235.467529	470.9141	589.5035		
1238.15918	1209.2183	1901.2434		
1240.85083	614.0516	1110.7898		
1243.542481	630.15564	836.52277		
1246.234131	770.39984	1520.0138		
1248.925781	601.18115	968.7621		
1251.617432	579.6598	854.5326		
1254.309082	1016.28754	1072.281		
1257.000732	703.0695	1125.1567		
1259.692383	506.26053	978.54944		
1262.384033	374.67395	412.21976		
1265.075684	547.79767	816.7136		
1267.767334	527.5145	630.5626		
1270.458984	493.2751	1070.683		
1273.150635	738.1029	1479.8749		
1275.842285	936.71075	1379.499		
1278.533936	563.6663	849.4616		
1281.225586	564.82227	991.55975		
1283.917236	479.29358	780.66565		
1286.608887	528.015	663.9169		
1289.300537	754.7143	1671.5024		
1291.992188	807.4879	971.5645		
1294.683838	563.2675	742.0737		
1297.375488	1218.4329	1806.4282		
1300.067139	830.98914	1189.0271		
1302.758789	584.6073	1063.7616		
1305.45044	376.1735	540.18896		
1308.14209	660.0194	1085.1823		
1310.83374	440.3901	558.8828		
1313.525391	603.68164	857.7704		
1316.217041	385.15753	496.41812		
1318.908691	795.88605	1496.5305		
1321.600342	753.1964	1099.1835		
1324.291992	817.6542	1569.5693		
1326.983643	611.4046	1241.8485		
1329.675293	577.94464	886.7752		
1332.366943	553.56805	677.73157		
1335.058594	635.1975	948.359		
1337.750244	846.5008	2032.7631		
1340.441895	562.2871	893.4237		
1343.133545	618.8814	1028.0138		
1345.825195	635.23175	836.77277		
1348.516846	606.1592	764.93115		
1351.208496	771.65314	830.3874		
1353.900147	293.15384	537.03503		
1356.591797	575.8456	1145.6857		
1359.283447	872.218	1388.4913		
1361.975098	640.7053	801.9009		
1364.666748	651.64777	1507.1134		
1367.358398	1028.6671	2096.1096		
1370.050049	616.6715	1197.5165		
1372.741699	631.893	1117.5413		
1375.43335	770.1894	1009.3832		
1378.125	865.0335	1357.8824		
1380.81665	633.50476	1090.4984		
1383.508301	704.70703	1168.2284		
1386.199951	596.56726	1001.9395		
1388.891602	770.36896	1221.3041		
1391.583252	787.6684	950.873		
1394.274902	218.86768	259.7956		
1396.966553	633.9814	809.6626		
1399.658203	529.9116	721.197		
1402.349854	485.9705	667.00836		
1405.041504	319.4836	494.3272		
1407.733154	457.51288	721.7875		
1410.424805	404.20786	580.6623		
1413.116455	620.38153	1045.0664		
1415.808106	846.77954	1454.6808		
1418.499756	1250.9076	1975.7444		
1421.191406	481.36926	674.7611		
1423.883057	484.66272	865.77466		
1426.574707	683.74286	1296.3379		
1429.266357	773.08075	1291.4836		
1431.958008	740.9789	998.41705		
1434.649658	569.2708	1113.8282		
1437.341309	418.87082	625.8929		
1440.032959	715.4344	1003.266		
1442.724609	666.64264	1061.9359		
1445.41626	415.77838	553.97906		
1448.10791	472.90085	627.22125		
1450.799561	457.86493	565.7999		
1453.491211	542.48346	846.3569		
1456.182861	294.07196	524.332		
1458.874512	442.04797	629.62054		
1461.566162	469.03015	492.76788		
1464.257813	654.55975	879.12823		
1466.949463	588.4675	895.6593		
1469.641113	568.7791	872.73157		
1472.332764	405.03625	469.96304		
1475.024414	254.34656	376.37027		
1477.716065	736.46045	1013.7114		
1480.407715	510.38922	889.32306		
1483.099365	280.27747	416.75333		
1485.791016	598.41534	1060.2458		
1488.482666	347.89465	641.15576		
1491.174316	373.9676	510.8504		
1493.865967	339.43304	400.83542		
1496.557617	436.31686	739.31934		
1499.249268	350.6922	397.31747		
1501.940918	626.27374	932.2782		
1504.632568	432.67743	576.1608		
1507.324219	449.24454	788.7745		
1510.015869	405.43362	584.6378		
1512.70752	242.76445	381.9392		
1515.39917	306.9568	573.1269		
1518.09082	817.20654	1240.4386		
1520.782471	521.1861	707.64545		
1523.474121	540.2592	1080.518		
1526.165772	361.94446	545.17194		
1528.857422	289.5515	413.75763		
1531.549072	319.80667	469.41364		
1534.240723	390.21844	787.40326		
1536.932373	419.69656	691.88617		
1539.624023	924.98376	2006.673		
1542.315674	648.45306	901.1348		
1545.007324	542.5402	610.6029		
1547.698975	513.3107	668.43884		
1550.390625	297.50232	430.62347		
1553.082275	446.68594	877.6244		
1555.773926	386.09778	447.68283		
1558.465576	324.67105	348.3177		
1561.157227	649.5722	1111.5559		
1563.848877	529.26025	977.7708		
1566.540527	580.93744	723.79486		
1569.232178	864.02167	2000.1844		
1571.923828	279.18826	388.15347		
1574.615479	319.38638	377.44128		
1577.307129	267.78644	460.66592		
1579.998779	258.06906	339.72604		
1582.69043	293.98007	429.30862		
1585.38208	463.35547	643.60394		
1588.073731	471.7996	556.95416		
1590.765381	314.41614	434.09158		
1593.457031	441.0029	582.92896		
1596.148682	274.43826	348.54578		
1598.840332	469.4999	805.05334		
1601.531982	288.35477	421.69064		
1604.223633	173.04626	277.48608		
1606.915283	301.38907	330.6302		
1609.606934	399.1635	469.398		
1612.298584	550.15027	775.0393		
1614.990234	278.80652	405.79437		
1617.681885	517.0992	780.7834		
1620.373535	301.57144	698.81665		
1623.065186	408.99454	659.4207		
1625.756836	381.39255	499.32797		
1628.448486	331.11923	355.3998		
1631.140137	228.8901	314.08398		
1633.831787	415.1649	600.4851		
1636.523438	315.61807	535.98035		
1639.215088	313.3322	395.49225		
1641.906738	174.35669	222.19717		
1644.598389	545.3985	960.1837		
1647.290039	339.12402	465.93436		
1649.98169	535.2245	850.18695		
1652.67334	828.32513	1209.1792		
1655.36499	604.7978	948.64105		
1658.056641	475.02957	549.15894		
1660.748291	488.27737	879.7857		
1663.439941	245.70944	366.95502		
1666.131592	313.20984	497.4681		
1668.823242	331.4241	474.55972		
1671.514893	380.208	733.5674		
1674.206543	335.71347	479.83246		
1676.898193	433.44812	718.14044		
1679.589844	239.66862	463.15253		
1682.281494	256.7735	455.23843		
1684.973145	420.10184	840.3584		
1687.664795	364.72403	723.43616		
1690.356445	328.38773	476.23087		
1693.048096	291.1884	517.7869		
1695.739746	332.87683	502.7649		
1698.431397	415.93756	648.8851		
1701.123047	183.16301	239.21184		
1703.814697	604.5136	1229.2672		
1706.506348	529.6342	785.60315		
1709.197998	427.73737	642.67194		
1711.889648	306.0807	375.9172		
1714.581299	611.7933	847.28577		
1717.272949	296.4937	674.5997		
1719.9646	434.84793	953.1312		
1722.65625	455.84143	702.5295		
1725.3479	439.58228	586.4928		
1728.039551	130.10936	157.03897		
1730.731201	241.72318	418.77432		
1733.422852	496.74277	692.0477		
1736.114502	218.28036	297.7176		
1738.806152	324.21735	622.3127		
1741.497803	317.38123	840.22546		
1744.189453	419.00418	676.8508		
1746.881104	441.15796	880.96313		
1749.572754	613.2743	1172.4105		
1752.264404	481.98703	792.9469		
1754.956055	397.18005	563.6158		
1757.647705	312.28638	432.0312		
1760.339356	144.42896	209.0963		
1763.031006	243.31094	409.52628		
1765.722656	478.4267	864.651		
1768.414307	314.08838	601.9162		
1771.105957	185.46254	301.80524		
1773.797607	339.94562	478.147		
1776.489258	330.71732	559.0848		
1779.180908	368.57916	526.98303		
1781.872559	290.08365	407.0734		
1784.564209	250.30226	351.27496		
1787.255859	233.86505	292.3048		
1789.94751	345.4489	515.7346		
1792.63916	213.27803	360.79865		
1795.330811	181.20857	224.72586		
1798.022461	638.78827	889.1798		
1800.714111	314.32666	610.12006		
1803.405762	543.81146	928.8029		
1806.097412	241.5937	288.31042		
1808.789063	379.8955	626.81836		
1811.480713	456.0334	746.87085		
1814.172363	320.82916	496.0252		
1816.864014	160.68509	298.0945		
1819.555664	372.06143	582.5122		
1822.247315	141.69504	177.24068		
1824.938965	296.14215	519.9678		
1827.630615	522.0282	831.63367		
1830.322266	354.52002	698.3413		
1833.013916	334.7451	707.2931		
1835.705566	306.75507	551.5261		
1838.397217	305.29022	542.63367		
1841.088867	418.02515	542.288		
1843.780518	277.57043	529.01337		
1846.472168	225.55264	263.47745		
1849.163818	358.57953	536.9665		
1851.855469	202.72195	302.49847		
1854.547119	267.80685	375.56122		
1857.23877	247.59415	524.7877		
1859.93042	133.11513	177.41708		
1862.62207	466.32968	656.3596		
1865.313721	250.8392	323.908		
1868.005371	284.94336	395.95508		
1870.697022	314.42682	511.96912		
1873.388672	271.99664	378.8636		
1876.080322	146.6841	208.42891		
1878.771973	328.71954	496.20102		
1881.463623	281.0064	556.3404		
1884.155273	226.11154	336.8973		
1886.846924	179.44751	305.6119		
1889.538574	158.83025	184.47986		
1892.230225	126.17314	196.43637		
1894.921875	317.00732	395.67456		
1897.613525	533.4841	828.5986		
1900.305176	340.33487	685.94305		
1902.996826	236.68108	438.1458		
1905.688477	296.9905	391.14645		
1908.380127	307.95352	707.5714		
1911.071777	399.48346	491.99548		
1913.763428	417.4317	647.5822		
1916.455078	220.7681	287.1718		
1919.146729	377.43683	558.44684		
1921.838379	407.1299	627.54834		
1924.530029	125.40896	167.82191		
1927.22168	337.68744	446.27606		
1929.91333	517.91187	1297.7915		
1932.604981	331.87906	475.4643		
1935.296631	445.1004	734.1539		
1937.988281	209.73698	343.73874		
1940.679932	331.284	744.6369		
1943.371582	272.65286	457.15512		
1946.063232	286.81982	623.26324		
1948.754883	186.84233	240.08876		
1951.446533	250.28688	309.66006		
1954.138184	165.34605	249.453		
1956.829834	431.88464	920.1742		
1959.521484	245.39488	487.5486		
1962.213135	264.70313	364.2525		
1964.904785	349.977	594.64197		
1967.596436	304.21634	418.9286		
1970.288086	241.60167	319.9001		
1972.979736	224.1505	496.6039		
1975.671387	225.30208	373.72867		
1978.363037	140.86009	236.94637		
1981.054688	346.11603	468.5742		
1983.746338	290.54584	349.48618		
1986.437988	322.38052	354.14032		
1989.129639	189.09937	232.4196		
1991.821289	217.44182	330.3697		
1994.51294	202.13188	261.4252		
1997.20459	351.72922	501.66977		
1999.89624	168.35326	184.02615		
2002.587891	308.36786	610.68384		
2005.279541	176.50279	214.09552		
2007.971191	231.68414	396.4411		
2010.662842	175.43732	269.94577		
2013.354492	253.91135	400.65765		
2016.046143	109.27591	250.20757		
2018.737793	279.07977	426.2892		
2021.429443	197.21275	284.30698		
2024.121094	180.68857	342.27875		
2026.812744	392.64258	496.28772		
2029.504395	141.21512	165.24577		
2032.196045	404.99374	485.7773		
2034.887695	200.88052	270.986		
2037.579346	321.92804	352.35205		
2040.270996	260.53818	298.9856		
2042.962647	213.5657	286.48828		
2045.654297	213.44525	286.6262		
2048.345947	262.08203	524.38434		
2051.037598	167.91335	247.26479		
2053.729248	196.76099	298.11462		
2056.420898	213.41028	362.7184		
2059.112549	243.94026	447.47052		
2061.804199	249.04202	284.13776		
2064.49585	194.94617	375.0607		
2067.1875	151.72209	305.27753		
2069.87915	128.19931	287.607		
2072.570801	235.95995	360.26025		
2075.262451	272.67908	413.7796		
2077.954102	291.363	377.02454		
2080.645752	228.52686	349.54556		
2083.337402	491.20975	1110.8844		
2086.029053	257.25122	621.24304		
2088.720703	206.68675	290.44626		
2091.412354	218.11792	427.24985		
2094.104004	180.86963	213.30576		
2096.795654	121.93727	237.9569		
2099.487305	148.1971	259.4559		
2102.178955	213.38345	322.25082		
2104.870606	119.3448	242.68585		
2107.562256	253.65779	436.23788		
2110.253906	239.76726	270.11703		
2112.945557	235.52834	332.31522		
2115.637207	290.90665	455.9717		
2118.328857	200.4318	279.956		
2121.020508	214.41658	348.10773		
2123.712158	138.26938	181.2099		
2126.403809	192.62053	233.12717		
2129.095459	204.61644	260.82077		
2131.787109	157.05064	214.85765		
2134.47876	233.95001	327.23642		
2137.17041	210.42628	393.06696		
2139.862061	286.16104	587.0175		
2142.553711	168.8684	210.60301		
2145.245361	161.80235	290.09763		
2147.937012	182.61996	268.66656		
2150.628662	174.74176	217.08057		
2153.320313	291.2412	478.17175		
2156.011963	241.29655	322.5251		
2158.703613	146.8195	241.69327		
2161.395264	224.26614	348.46933		
2164.086914	203.46645	310.11194		
