Spectrum Analyzer Data File				
2015/4/14 18:25				
				
Frequency (Hz)	Average Amplitude	Max Amplitude		
269.1650391	739.1766	1360.7053		
271.8566895	800.25574	1758.9541		
274.5483398	506.39563	1148.3035		
277.2399902	624.1557	1072.5376		
279.9316406	886.7668	1985.3083		
282.623291	604.45715	1256.34		
285.3149414	416.22015	813.45123		
288.0065918	512.72943	902.14124		
290.6982422	620.18866	889.4523		
293.3898926	504.4017	586.1626		
296.081543	476.98746	698.6136		
298.7731934	454.3585	1081.654		
301.4648438	328.46658	475.06595		
304.1564941	453.88107	767.5866		
306.8481445	752.63306	1765.434		
309.5397949	1288.6102	2095.04		
312.2314453	772.14636	1671.3015		
314.9230957	684.69403	1629.5111		
317.6147461	744.95917	1559.0854		
320.3063965	509.4539	845.5143		
322.9980469	691.6964	1347.8488		
325.6896973	425.15796	1020.8317		
328.3813477	775.9613	932.5497		
331.072998	541.55396	1219.0479		
333.7646484	478.40115	817.49		
336.4562988	633.2714	1699.7285		
339.1479492	873.42303	1190.2501		
341.8395996	1039.7303	1860.1537		
344.53125	876.36914	1634.4156		
347.2229004	736.85315	1388.1097		
349.9145508	657.5046	962.5472		
352.6062012	998.1365	1944.3116		
355.2978516	535.7646	958.8125		
357.989502	972.27905	1648.7239		
360.6811523	1033.7526	1688.4121		
363.3728027	822.7211	1524.827		
366.0644531	862.5728	1286.4335		
368.7561035	481.17383	1133.0781		
371.4477539	716.2086	988.51013		
374.1394043	600.1316	997.9104		
376.8310547	337.10825	628.2172		
379.5227051	804.66016	1179.9668		
382.2143555	573.7522	858.6605		
384.9060059	650.4747	1182.0989		
387.5976562	921.46356	1790.3943		
390.2893066	761.9462	894.0236		
392.980957	558.8284	873.37915		
395.6726074	815.01965	1253.3341		
398.3642578	749.38824	1587.5101		
401.0559082	956.23364	1461.821		
403.7475586	723.69086	1098.6588		
406.439209	290.2878	660.4705		
409.1308594	983.1513	1562.0107		
411.8225098	1316.3975	1807.4136		
414.5141602	610.3108	916.6979		
417.2058105	719.469	1118.6925		
419.8974609	438.08066	620.1452		
422.5891113	986.78094	1678.3247		
425.2807617	978.91016	1316.042		
427.9724121	728.9844	1060.6563		
430.6640625	251.78348	346.77502		
433.3557129	628.9212	1075.8334		
436.0473633	700.114	959.7036		
438.7390137	615.50977	711.0548		
441.4306641	958.933	1304.1997		
444.1223145	856.5049	1716.5957		
446.8139648	720.03827	1176.4357		
449.5056152	644.3329	1087.2809		
452.1972656	757.8027	1259.8159		
454.888916	917.48364	1536.2902		
457.5805664	641.04663	909.33453		
460.2722168	884.49585	1838.3088		
462.9638672	1408.7898	1892.1587		
465.6555176	766.40533	1644.4119		
468.347168	692.9789	942.1414		
471.0388184	671.1914	1173.5168		
473.7304688	829.5219	1502.5906		
476.4221191	571.8901	767.7481		
479.1137695	747.2257	1597.941		
481.8054199	322.36917	528.92096		
484.4970703	760.0773	1521.6166		
487.1887207	731.9491	1039.4188		
489.8803711	654.57776	1293.92		
492.5720215	508.83862	597.3332		
495.2636719	736.87616	1104.173		
497.9553223	474.97833	714.03955		
500.6469727	632.6364	898.9908		
503.338623	745.4605	1481.6533		
506.0302734	684.5025	1660.3497		
508.7219238	478.09515	850.54114		
511.4135742	837.1478	1988.8236		
514.1052246	1364.4703	1919.1338		
516.796875	667.0301	1137.3854		
519.4885254	637.27893	785.4849		
522.1801758	590.3721	925.07		
524.8718262	617.53894	1063.5894		
527.5634766	927.2314	1157.8268		
530.255127	484.0546	623.8243		
532.9467773	668.4438	1806.3536		
535.6384277	497.94	640.769		
538.3300781	666.21497	1292.9261		
541.0217285	610.1925	857.3893		
543.7133789	848.4328	1021.35		
546.4050293	636.26605	858.11365		
549.0966797	411.11588	550.14703		
551.7883301	654.33765	1245.2041		
554.4799805	547.8262	702.7348		
557.1716309	722.8326	964.19025		
559.8632812	759.58093	1450.6229		
562.5549316	509.37814	680.5423		
565.246582	292.6876	576.03784		
567.9382324	780.6407	1604.5586		
570.6298828	186.08151	286.60266		
573.3215332	678.39154	939.17		
576.0131836	658.82074	1035.4481		
578.704834	483.85135	884.99506		
581.3964844	767.4968	1346.509		
584.0881348	641.5094	1445.574		
586.7797852	669.846	838.073		
589.4714355	574.12537	989.71136		
592.1630859	385.21555	480.89987		
594.8547363	532.4669	1068.6215		
597.5463867	625.79	1003.3288		
600.2380371	639.5536	759.15625		
602.9296875	681.41455	949.3609		
605.6213379	456.4632	879.55927		
608.3129883	325.59497	619.0043		
611.0046387	498.8946	912.7069		
613.6962891	635.8044	1172.6088		
616.3879395	671.92175	899.78107		
619.0795898	366.80685	513.31836		
621.7712402	493.67206	830.74243		
624.4628906	372.7756	622.1809		
627.154541	500.00912	679.7799		
629.8461914	429.2892	800.43506		
632.5378418	589.9208	1073.5491		
635.2294922	304.8402	571.55493		
637.9211426	318.3006	551.3727		
640.612793	278.59875	467.30142		
643.3044434	393.0979	795.50385		
645.9960938	735.6769	961.03186		
648.6877441	570.19977	692.80225		
651.3793945	458.8142	702.5072		
654.0710449	362.00058	523.2386		
656.7626953	333.12033	839.3381		
659.4543457	333.48727	591.5241		
662.1459961	272.71118	578.4813		
664.8376465	495.31436	607.9794		
667.5292969	540.6946	915.73285		
670.2209473	478.06158	729.9921		
672.9125977	350.244	721.9109		
675.604248	481.5888	755.7869		
678.2958984	339.90158	566.55884		
680.9875488	703.88513	1500.6144		
683.6791992	468.15955	657.0141		
686.3708496	392.8829	713.55695		
689.0625	633.0484	1025.6708		
691.7541504	585.9776	851.8448		
694.4458008	363.6883	617.98114		
697.1374512	419.9046	937.9533		
699.8291016	625.2454	962.9122		
702.520752	700.9839	1689.0929		
705.2124023	843.4673	2401.5757		
707.9040527	717.90765	1578.5626		
710.5957031	847.68695	1419.2411		
713.2873535	729.7378	864.03546		
715.9790039	586.99005	659.19446		
718.6706543	458.22137	680.70264		
721.3623047	493.53516	866.17114		
724.0539551	725.8603	2264.976		
726.7456055	495.8562	822.5979		
729.4372559	627.14404	1253.4021		
732.1289062	945.9073	1220.1827		
734.8205566	492.32828	736.46436		
737.512207	575.69244	1066.865		
740.2038574	697.98553	862.74146		
742.8955078	644.4289	766.84314		
745.5871582	324.51807	449.73352		
748.2788086	826.7662	1797.3049		
750.970459	544.70465	1240.5789		
753.6621094	421.97797	690.6765		
756.3537598	562.60016	692.8103		
759.0454102	534.13776	808.55646		
761.7370605	536.406	1010.7347		
764.4287109	643.3773	871.1408		
767.1203613	746.93317	1116.8453		
769.8120117	588.7074	1172.4496		
772.5036621	697.4097	1025.1924		
775.1953125	445.88925	643.2664		
777.8869629	397.62347	469.6694		
780.5786133	452.63507	781.0177		
783.2702637	922.7087	1405.8063		
785.9619141	578.3088	1105.2639		
788.6535645	611.15497	1313.9623		
791.3452148	472.14334	791.2919		
794.0368652	461.71628	871.9637		
796.7285156	515.9385	949.6648		
799.420166	520.8849	1039.3306		
802.1118164	274.55078	409.166		
804.8034668	322.56482	586.8797		
807.4951172	471.7504	688.9729		
810.1867676	603.6904	992.3517		
812.878418	689.49963	843.9328		
815.5700684	842.393	1417.3829		
818.2617188	858.09894	1360.6338		
820.9533691	885.0529	1245.5818		
823.6450195	1413.0319	1798.8677		
826.3366699	787.41876	1190.5284		
829.0283203	680.0678	1101.1346		
831.7199707	535.7667	1263.7095		
834.4116211	610.73596	920.40424		
837.1032715	471.0769	706.1407		
839.7949219	885.4453	1128.8308		
842.4865723	788.62286	1813.5704		
845.1782227	665.2752	1168.0638		
847.869873	294.53973	505.44083		
850.5615234	337.77188	719.3825		
853.2531738	321.77502	679.9109		
855.9448242	659.4051	774.6356		
858.6364746	664.2758	988.3091		
861.328125	630.6801	864.5519		
864.0197754	899.65454	1509.0349		
866.7114258	380.14713	586.93225		
869.4030762	590.8225	1107.4828		
872.0947266	545.42926	851.5424		
874.786377	620.1963	1000.94324		
877.4780273	553.41565	843.59515		
880.1696777	334.51352	1008.88055		
882.8613281	207.14613	307.22733		
885.5529785	400.99777	477.09006		
888.2446289	287.3225	447.50592		
890.9362793	456.9419	711.2732		
893.6279297	331.9104	426.90616		
896.3195801	473.56335	836.329		
899.0112305	487.76352	716.18616		
901.7028809	383.80414	614.56696		
904.3945312	549.87476	832.4607		
907.0861816	455.1389	738.78625		
909.777832	630.49713	891.1024		
912.4694824	481.3092	796.4209		
915.1611328	469.0831	738.273		
917.8527832	391.22946	764.2903		
920.5444336	328.96423	618.09576		
923.236084	345.90494	590.1032		
925.9277344	759.598	1649.1206		
928.6193848	613.65063	991.8373		
931.3110352	653.13556	842.46277		
934.0026855	590.30255	861.47894		
936.6943359	645.7774	874.8619		
939.3859863	348.2866	525.3001		
942.0776367	297.05377	666.50757		
944.7692871	295.63315	620.7539		
947.4609375	568.8079	703.33716		
950.1525879	349.41342	477.2095		
952.8442383	241.80235	424.1637		
955.5358887	614.6718	1039.2728		
958.2275391	322.54633	540.65564		
960.9191895	563.67194	770.237		
963.6108398	658.27106	1225.446		
966.3024902	567.5889	832		
968.9941406	506.8084	994.5865		
971.685791	431.6282	608.61633		
974.3774414	607.66614	1050.9111		
977.0690918	1011.5475	1409.6454		
979.7607422	771.8895	1097.7946		
982.4523926	531.5398	792.9839		
985.144043	195.80667	422.14597		
987.8356934	481.39252	726.8563		
990.5273438	380.62003	631.453		
993.2189941	612.91077	1114.6991		
995.9106445	685.0936	1452.9253		
998.6022949	433.47833	567.4976		
1001.293945	556.9778	775.5914		
1003.985596	503.8098	796.4573		
1006.677246	751.1538	1325.0281		
1009.368897	712.6866	1104.6898		
1012.060547	410.99307	718.7527		
1014.752197	601.6659	775.6965		
1017.443848	393.2959	632.2913		
1020.135498	271.68503	403.0646		
1022.827148	282.96655	490.32883		
1025.518799	448.64066	596.86914		
1028.210449	624.75574	1389.4706		
1030.9021	557.2452	988.47705		
1033.59375	596.12646	1548.1387		
1036.2854	492.68835	671.6484		
1038.977051	585.06775	927.26514		
1041.668701	491.40778	562.7074		
1044.360352	511.98843	850.0865		
1047.052002	589.8888	950.2169		
1049.743652	563.3607	1010.7672		
1052.435303	512.07874	791.5408		
1055.126953	671.3758	1059.0178		
1057.818604	523.0402	1134.0598		
1060.510254	674.7048	994.2771		
1063.201904	523.2896	673.66296		
1065.893555	495.66666	880.50824		
1068.585205	378.6265	488.21573		
1071.276856	598.242	989.0391		
1073.968506	346.0707	647.99304		
1076.660156	454.56937	729.0407		
1079.351807	898.06555	1226.8291		
1082.043457	884.915	1493.5453		
1084.735107	441.2019	779.5078		
1087.426758	400.93378	611.44385		
1090.118408	598.66034	881.26935		
1092.810059	638.8945	1528.1212		
1095.501709	574.97253	845.1102		
1098.193359	593.3605	1195.8907		
1100.88501	373.22507	509.47705		
1103.57666	414.08994	644.16376		
1106.268311	637.23065	994.9332		
1108.959961	336.3474	440.99255		
1111.651611	531.714	831.46405		
1114.343262	675.40027	1086.6013		
1117.034912	406.7368	591.48755		
1119.726563	536.4594	722.39		
1122.418213	508.6464	661.17		
1125.109863	443.66202	707.3409		
1127.801514	659.74805	1115.0226		
1130.493164	537.14075	663.3386		
1133.184815	649.0204	875.9761		
1135.876465	494.5279	867.27344		
1138.568115	429.13864	898.53204		
1141.259766	562.2248	1093.4518		
1143.951416	646.8069	951.98596		
1146.643066	697.4693	1125.5667		
1149.334717	629.5156	1366.9591		
1152.026367	507.51578	784.6376		
1154.718018	740.0453	1700.006		
1157.409668	312.42365	704.69257		
1160.101318	597.1725	1058.2052		
1162.792969	408.68298	683.01953		
1165.484619	362.81534	903.5862		
1168.17627	596.7484	1289.7437		
1170.86792	325.11426	418.69275		
1173.55957	397.536	859.12354		
1176.251221	587.1188	1048.1287		
1178.942871	615.5276	1055.7195		
1181.634522	515.0593	805.09564		
1184.326172	508.36972	648.61523		
1187.017822	709.3518	998.3481		
1189.709473	771.60223	1233.0298		
1192.401123	355.9117	570.20233		
1195.092773	489.1634	830.2327		
1197.784424	514.94495	1046.7532		
1200.476074	573.40027	867.8709		
1203.167725	395.80908	537.1109		
1205.859375	347.90396	453.45557		
1208.551025	420.15726	641.86316		
1211.242676	531.8687	756.2176		
1213.934326	746.4793	1087.6329		
1216.625977	742.2815	1389.1934		
1219.317627	304.3635	433.46228		
1222.009277	565.6065	921.8988		
1224.700928	533.0557	674.5563		
1227.392578	566.32495	925.5264		
1230.084229	441.51733	725.85284		
1232.775879	443.70154	619.81976		
1235.467529	385.413	573.2305		
1238.15918	545.7347	873.1864		
1240.85083	514.13184	870.4063		
1243.542481	346.70227	712.65936		
1246.234131	453.994	711.92615		
1248.925781	426.85065	657.9196		
1251.617432	127.59373	232.1757		
1254.309082	731.9017	1109.6047		
1257.000732	514.72156	854.8705		
1259.692383	261.35223	632.6682		
1262.384033	522.5463	1036.6605		
1265.075684	560.9059	1153.4484		
1267.767334	526.76715	663.4825		
1270.458984	340.39905	560.4211		
1273.150635	560.1455	1025.4639		
1275.842285	319.04846	531.54755		
1278.533936	464.6195	1203.2078		
1281.225586	388.96283	811.3999		
1283.917236	531.8293	629.67365		
1286.608887	479.65494	731.93176		
1289.300537	343.33932	587.0741		
1291.992188	386.85855	756.53827		
1294.683838	409.87027	909.94336		
1297.375488	357.71576	457.86435		
1300.067139	382.23102	517.6431		
1302.758789	426.47272	656.5907		
1305.45044	373.31116	505.50345		
1308.14209	574.5117	789.98126		
1310.83374	389.33365	532.68066		
1313.525391	345.3989	563.67944		
1316.217041	332.09915	491.5294		
1318.908691	497.5072	1030.0052		
1321.600342	587.1478	1014.17487		
1324.291992	582.1738	810.34766		
1326.983643	442.51746	704.34546		
1329.675293	466.7624	741.37006		
1332.366943	607.5452	824.2029		
1335.058594	491.8948	753.90796		
1337.750244	614.30914	914.9161		
1340.441895	496.6916	846.09326		
1343.133545	397.4043	675.56226		
1345.825195	346.72583	515.8387		
1348.516846	316.99518	633.80255		
1351.208496	349.9273	538.1189		
1353.900147	726.5669	1088.2332		
1356.591797	441.27133	562.45105		
1359.283447	322.55502	523.54034		
1361.975098	475.32535	776.90594		
1364.666748	444.53827	712.771		
1367.358398	414.91858	911.3144		
1370.050049	424.83926	509.93655		
1372.741699	509.21802	689.79755		
1375.43335	278.20563	457.55176		
1378.125	475.57544	849.7737		
1380.81665	284.7148	650.0931		
1383.508301	442.04578	769.69653		
1386.199951	558.7008	1270.3726		
1388.891602	182.18039	249.43759		
1391.583252	426.31638	748.81836		
1394.274902	417.6774	666.9358		
1396.966553	290.54138	391.8029		
1399.658203	626.8955	992.1662		
1402.349854	188.15146	324.6834		
1405.041504	364.45572	1033.0315		
1407.733154	367.57913	642.11237		
1410.424805	372.54758	577.9069		
1413.116455	553.124	975.02747		
1415.808106	461.9307	820.5471		
1418.499756	686.38525	1162.1049		
1421.191406	516.8843	788.69794		
1423.883057	433.43005	548.03503		
1426.574707	487.42603	816.8651		
1429.266357	477.32477	629.465		
1431.958008	778.14166	1336.3248		
1434.649658	603.67065	1269.4716		
1437.341309	375.00577	604.05414		
1440.032959	394.7714	836.8703		
1442.724609	415.3415	611.27106		
1445.41626	350.34583	722.5372		
1448.10791	461.53345	537.5644		
1450.799561	309.97614	551.0502		
1453.491211	241.61372	617.603		
1456.182861	252.42548	310.52032		
1458.874512	413.868	590.04065		
1461.566162	352.91995	579.15314		
1464.257813	483.26584	623.72534		
1466.949463	399.18173	475.2231		
1469.641113	359.33252	519.442		
1472.332764	332.6105	400.30435		
1475.024414	347.1134	618.4901		
1477.716065	258.54245	507.80942		
1480.407715	352.10663	527.3344		
1483.099365	597.9666	883.2684		
1485.791016	209.53287	287.0811		
1488.482666	247.97176	338.17166		
1491.174316	267.7499	506.10052		
1493.865967	222.63513	339.37915		
1496.557617	239.68451	446.57193		
1499.249268	338.92294	486.3595		
1501.940918	298.36664	474.58377		
1504.632568	363.729	473.85443		
1507.324219	426.2913	567.79456		
1510.015869	372.0884	665.19836		
1512.70752	301.41064	550.49255		
1515.39917	331.14703	619.66473		
1518.09082	401.2457	587.21533		
1520.782471	227.4563	362.39053		
1523.474121	260.80713	329.60236		
1526.165772	358.9716	582.1791		
1528.857422	382.07974	568.0678		
1531.549072	577.1808	889.40497		
1534.240723	244.1472	392.635		
1536.932373	328.29767	572.8136		
1539.624023	460.658	653.5942		
1542.315674	217.2501	365.2517		
1545.007324	425.05542	864.0029		
1547.698975	187.8855	370.20737		
1550.390625	236.05812	308.32205		
1553.082275	377.2965	477.02533		
1555.773926	429.13983	586.5445		
1558.465576	222.14226	362.73642		
1561.157227	407.08157	798.8943		
1563.848877	272.26364	409.96332		
1566.540527	404.1934	773.39496		
1569.232178	277.88837	390.8181		
1571.923828	443.25116	595.26636		
1574.615479	385.56326	504.3895		
1577.307129	420.3841	749.3524		
1579.998779	469.08466	727.256		
1582.69043	353.00748	417.21182		
1585.38208	393.61334	776.8376		
1588.073731	378.14624	458.07562		
1590.765381	252.19904	392.70706		
1593.457031	405.3899	574.8002		
1596.148682	208.89717	318.69986		
1598.840332	348.7837	571.4478		
1601.531982	352.04938	500.85815		
1604.223633	334.24832	453.72668		
1606.915283	448.5032	768.30676		
1609.606934	275.66437	468.0488		
1612.298584	263.6802	382.9295		
1614.990234	366.29007	422.2434		
1617.681885	314.97388	485.89008		
1620.373535	265.2664	459.15872		
1623.065186	266.6306	472.8745		
1625.756836	480.34015	619.483		
1628.448486	315.3767	383.39212		
1631.140137	234.25623	362.88852		
1633.831787	356.57526	566.80835		
1636.523438	258.43347	584.16064		
1639.215088	506.26572	816.7111		
1641.906738	176.50491	343.40073		
1644.598389	405.87253	523.1917		
1647.290039	286.42236	541.11914		
1649.98169	206.72704	367.4903		
1652.67334	390.17636	489.1659		
1655.36499	223.04517	265.18585		
1658.056641	330.7664	525.8765		
1660.748291	273.60748	339.40964		
1663.439941	162.79755	264.28015		
1666.131592	157.77245	286.5512		
1668.823242	441.6023	778.1393		
1671.514893	267.9253	400.40036		
1674.206543	336.8174	574.6719		
1676.898193	286.95166	439.32785		
1679.589844	243.27345	404.3565		
1682.281494	256.3745	361.8601		
1684.973145	308.5861	378.14557		
1687.664795	280.08237	465.50906		
1690.356445	348.08408	611.7603		
1693.048096	324.7089	466.5276		
1695.739746	159.323	199.23232		
1698.431397	208.27632	350.29346		
1701.123047	328.95935	545.37115		
1703.814697	288.3518	672.20447		
1706.506348	235.26018	306.2153		
1709.197998	291.14664	419.4479		
1711.889648	314.85376	581.73486		
1714.581299	268.32806	436.80023		
1717.272949	289.27826	494.87784		
1719.9646	347.1738	615.75726		
1722.65625	388.54034	560.6156		
1725.3479	361.53732	518.3311		
1728.039551	270.70108	525.9929		
1730.731201	304.66656	368.34424		
1733.422852	272.3258	345.70636		
1736.114502	241.79057	363.22766		
1738.806152	230.33412	536.9683		
1741.497803	434.88638	546.8671		
1744.189453	506.7672	656.27026		
1746.881104	332.2891	634.4842		
1749.572754	148.07741	210.56253		
1752.264404	202.39035	335.22165		
1754.956055	321.4332	523.7043		
1757.647705	473.49783	742.0643		
1760.339356	491.98486	694.53107		
1763.031006	253.60982	426.0347		
1765.722656	320.99625	487.11795		
1768.414307	225.31833	404.816		
1771.105957	419.2662	780.59894		
1773.797607	248.57294	539.0791		
1776.489258	251.65834	409.59164		
1779.180908	316.15118	646.69824		
1781.872559	349.34656	469.60626		
1784.564209	305.338	527.3856		
1787.255859	129.31924	215.0797		
1789.94751	268.52298	455.82263		
1792.63916	325.65027	607.7079		
1795.330811	287.8567	541.4573		
1798.022461	214.6366	288.32626		
1800.714111	377.87082	628.37726		
1803.405762	268.7199	437.44238		
1806.097412	208.71075	282.57275		
1808.789063	144.70172	196.1117		
1811.480713	289.4377	365.61072		
1814.172363	249.7614	390.97552		
1816.864014	345.6275	468.25696		
1819.555664	268.29477	517.4002		
1822.247315	307.99503	453.88385		
1824.938965	245.20229	357.4958		
1827.630615	160.42279	252.05998		
1830.322266	199.68721	365.96085		
1833.013916	270.4777	340.26843		
1835.705566	143.19728	238.60896		
1838.397217	231.66672	291.74524		
1841.088867	448.99655	761.8544		
1843.780518	318.87073	581.4326		
1846.472168	249.3742	450.35867		
1849.163818	376.7118	639.7955		
1851.855469	395.68964	632.1255		
1854.547119	319.71075	468.2565		
1857.23877	193.30205	301.12613		
1859.93042	246.14449	398.71155		
1862.62207	286.4786	547.6467		
1865.313721	356.94595	438.7516		
1868.005371	274.20438	521.0065		
1870.697022	326.31	588.0833		
1873.388672	231.31201	370.13055		
1876.080322	279.77707	405.9259		
1878.771973	262.20303	395.19193		
1881.463623	193.59546	282.75034		
1884.155273	217.53482	255.3724		
1886.846924	254.25462	370.48935		
1889.538574	430.7219	601.26013		
1892.230225	343.68497	510.3183		
1894.921875	110.49839	131.84755		
1897.613525	251.49448	347.23917		
1900.305176	345.13895	640.35254		
1902.996826	403.3062	583.8		
1905.688477	311.27628	420.02185		
1908.380127	284.70557	479.0249		
1911.071777	346.25757	697.04535		
1913.763428	361.9007	473.84412		
1916.455078	257.9014	526.4916		
1919.146729	165.3046	232.33298		
1921.838379	187.3136	324.99603		
1924.530029	324.7935	453.33676		
1927.22168	413.60007	618.71136		
1929.91333	202.13734	368.7636		
1932.604981	226.04266	298.95654		
1935.296631	188.08344	291.1968		
1937.988281	198.04942	299.55646		
1940.679932	243.11041	361.91904		
1943.371582	309.35257	637.63245		
1946.063232	277.08206	353.9999		
1948.754883	286.24713	373.20737		
1951.446533	187.64294	294.38196		
1954.138184	258.7981	351.49573		
1956.829834	303.07986	481.34918		
1959.521484	295.85156	485.17432		
1962.213135	215.96274	350.79623		
1964.904785	164.52527	259.80325		
1967.596436	248.64207	330.8916		
1970.288086	287.16034	427.90683		
1972.979736	181.68932	224.86229		
1975.671387	282.61594	465.82913		
1978.363037	209.1973	358.35565		
1981.054688	194.65634	332.36954		
1983.746338	184.32979	270.20828		
1986.437988	211.84155	410.9563		
1989.129639	313.5014	521.14557		
1991.821289	136.33229	234.72557		
1994.51294	306.901	476.28458		
1997.20459	294.92252	392.4599		
1999.89624	325.87683	497.2144		
2002.587891	282.64954	620.04724		
2005.279541	209.78024	380.3676		
2007.971191	189.319	251.678		
2010.662842	196.88754	243.46158		
2013.354492	266.72238	416.70288		
2016.046143	199.3387	425.71228		
2018.737793	361.4893	455.97748		
2021.429443	313.1949	368.37448		
2024.121094	145.46838	212.61046		
2026.812744	200.66382	259.7999		
2029.504395	229.8468	313.78235		
2032.196045	328.87573	513.046		
2034.887695	190.58662	230.98486		
2037.579346	211.28987	306.87253		
2040.270996	237.02122	491.83368		
2042.962647	365.1746	460.26663		
2045.654297	234.60297	330.99133		
2048.345947	214.84972	317.13257		
2051.037598	228.06207	354.65616		
2053.729248	204.60721	278.71613		
2056.420898	334.40994	815.8291		
2059.112549	302.44263	343.4913		
2061.804199	321.85303	612.5194		
2064.49585	227.83426	378.53354		
2067.1875	358.3691	648.63184		
2069.87915	264.92703	470.0664		
2072.570801	334.57233	513.1407		
2075.262451	369.15976	582.6867		
2077.954102	294.3169	546.8983		
2080.645752	249.02951	355.77795		
2083.337402	161.61955	267.47784		
2086.029053	279.13443	495.11328		
2088.720703	211.80167	475.04245		
2091.412354	214.18138	323.59012		
2094.104004	234.54573	391.6782		
2096.795654	235.37093	428.62515		
2099.487305	223.7817	433.14008		
2102.178955	177.01563	478.44995		
2104.870606	177.39667	417.13177		
2107.562256	160.16461	176.04454		
2110.253906	361.5701	589.6767		
2112.945557	171.53802	271.87393		
2115.637207	250.56764	459.7109		
2118.328857	285.48773	371.2625		
2121.020508	145.56647	195.67122		
2123.712158	279.75613	690.138		
2126.403809	232.3288	498.19217		
2129.095459	278.00754	410.6056		
2131.787109	251.73976	394.78906		
2134.47876	143.92159	321.5111		
2137.17041	102.728035	243.6324		
2139.862061	231.76662	364.63498		
2142.553711	300.6517	461.07895		
2145.245361	186.37222	215.74074		
2147.937012	156.79112	213.57611		
2150.628662	388.74417	499.1023		
2153.320313	136.4231	273.18317		
2156.011963	228.86743	303.43765		
2158.703613	296.22357	495.5155		
2161.395264	239.21782	323.86		
2164.086914	302.71884	471.08716		
2166.778565	244.44704	530.5055		
2169.470215	241.53357	400.2932		
2172.161865	238.30057	360.9443		
2174.853516	468.66312	1266.9058		
2177.545166	343.56335	525.2384		
2180.236816	213.58516	518.9285		
