Spectrum Analyzer Data File				
2015/4/14 18:23				
				
Frequency (Hz)	Average Amplitude	Max Amplitude		
8185.308838	5.5962725	7.7690535		
8188.000488	2.8592923	4.0890245		
8190.692139	2.927325	5.74107		
8193.383789	3.6198745	6.4647784		
8196.07544	4.6294184	10.103387		
8198.76709	4.2981615	8.690833		
8201.45874	2.2553606	3.3411672		
8204.150391	4.99532	9.021411		
8206.842041	4.7265725	7.4869795		
8209.533691	5.4075766	7.060918		
8212.225342	4.058515	7.339566		
8214.916992	2.764376	4.675339		
8217.608643	4.3767843	7.0981045		
8220.300293	3.6432102	5.5311265		
8222.991943	1.7855704	4.5526347		
8225.683594	4.5213037	6.5506644		
8228.375244	2.4854386	3.91936		
8231.066895	4.4401636	7.1375203		
8233.758545	2.9069455	5.1386137		
8236.450195	5.3444953	11.909383		
8239.141846	3.8708515	6.798156		
8241.833496	2.788611	4.0899854		
8244.525147	3.0143132	5.7660623		
8247.216797	2.891327	5.5511208		
8249.908447	4.3003664	8.938453		
8252.600098	3.7315876	5.0137663		
8255.291748	4.2245913	8.305152		
8257.983398	2.5914805	3.7012064		
8260.675049	3.4705558	4.5989785		
8263.366699	4.82191	8.824495		
8266.05835	2.474527	4.848686		
8268.75	4.3834867	10.966789		
8271.44165	3.0371878	5.638804		
8274.133301	3.956591	7.8110757		
8276.824951	2.750132	6.202091		
8279.516602	2.561963	4.5818887		
8282.208252	3.7585666	5.5742464		
8284.899902	4.2436714	5.8624473		
8287.591553	2.7282615	4.436612		
8290.283203	3.5754538	6.038822		
8292.974854	2.7530913	5.436362		
8295.666504	4.567045	14.304199		
8298.358154	3.721017	9.315827		
8301.049805	3.1818964	5.0359435		
8303.741455	2.8673072	5.423803		
8306.433106	3.845656	4.959259		
8309.124756	5.9357104	12.147935		
8311.816406	3.0688603	7.786439		
8314.508057	2.816246	4.5597444		
8317.199707	5.7454143	10.831736		
8319.891357	3.3733282	6.0280466		
8322.583008	4.0962553	7.5706086		
8325.274658	3.5191114	5.593938		
8327.966309	1.6950346	3.7340832		
8330.657959	1.5758519	3.0444953		
8333.349609	2.6496322	5.3863273		
8336.04126	2.7367296	5.207023		
8338.73291	3.937653	5.5695686		
8341.424561	2.6947396	4.4325824		
8344.116211	3.6912074	8.422953		
8346.807861	2.4944687	6.762566		
8349.499512	4.143001	7.143217		
8352.191162	4.7749014	11.65457		
8354.882813	3.6483014	5.9474416		
8357.574463	4.6468945	6.936226		
8360.266113	3.0305598	5.360047		
8362.957764	4.0159945	5.897503		
8365.649414	4.944683	7.869742		
8368.341065	4.0113597	6.04012		
8371.032715	3.3653262	5.738357		
8373.724365	2.8913333	4.0579333		
8376.416016	4.62026	7.5378532		
8379.107666	2.877554	4.568745		
8381.799316	6.303551	15.265856		
8384.490967	4.089354	9.735039		
8387.182617	2.9661195	5.921982		
8389.874268	3.180382	4.420014		
8392.565918	4.178663	6.2420897		
8395.257568	4.2200246	6.6057525		
8397.949219	3.2282672	5.3869405		
8400.640869	5.1922417	12.4031515		
8403.33252	2.4855578	5.0903563		
8406.02417	5.594037	12.049166		
8408.71582	3.030403	7.5354586		
8411.407471	4.0383167	5.3963		
8414.099121	3.0243409	5.935615		
8416.790772	2.7225373	4.772175		
8419.482422	4.5748897	7.3883753		
8422.174072	1.5964009	2.6200616		
8424.865723	5.176445	10.704207		
8427.557373	4.6105294	5.734719		
8430.249023	5.319795	15.388277		
8432.940674	2.7532716	3.6896412		
8435.632324	3.4447625	9.991507		
8438.323975	4.048562	7.735265		
8441.015625	4.1386447	5.4513464		
8443.707275	3.7196698	6.801191		
8446.398926	2.7823498	3.616153		
8449.090576	5.909323	14.341561		
8451.782227	3.483791	6.66493		
8454.473877	3.8626537	6.68706		
8457.165527	2.8299625	6.389551		
8459.857178	3.7810285	5.7751784		
8462.548828	3.2837174	7.4359846		
8465.240479	2.3836827	4.8735037		
8467.932129	3.4772909	4.1857295		
8470.623779	2.8414812	4.0202174		
8473.31543	4.547761	7.830089		
8476.00708	3.2856827	5.710814		
8478.698731	4.005075	7.718495		
8481.390381	3.0325954	5.1823797		
8484.082031	2.2785802	3.637417		
8486.773682	3.0493717	4.7333727		
8489.465332	2.6628838	4.67964		
8492.156982	5.1556582	6.7898703		
8494.848633	4.3745027	7.419514		
8497.540283	3.6343896	9.164988		
8500.231934	2.7669103	5.372808		
8502.923584	2.3908503	4.2084284		
8505.615234	2.8304675	4.300702		
8508.306885	2.786797	4.582925		
8510.998535	2.9231107	4.606574		
8513.690186	2.3233752	4.597604		
8516.381836	6.2323155	14.024594		
8519.073486	2.8066475	3.3455977		
8521.765137	2.122659	3.3814533		
8524.456787	5.785137	13.468022		
8527.148438	2.9687262	5.5258584		
8529.840088	3.7149875	6.102704		
8532.531738	2.4798157	4.066449		
8535.223389	4.477075	7.0922475		
8537.915039	3.1155732	5.9114537		
8540.60669	3.8682716	5.447464		
8543.29834	2.8058689	4.729595		
8545.98999	4.4521923	12.007002		
8548.681641	3.8897014	4.4864817		
8551.373291	1.4527901	2.7456584		
8554.064941	2.7443182	4.815617		
8556.756592	2.4315119	4.4744997		
8559.448242	3.8956487	6.2747393		
8562.139893	3.276025	6.264728		
8564.831543	4.5173893	14.555304		
8567.523193	3.5917022	6.186405		
8570.214844	2.273669	3.251895		
8572.906494	2.993953	4.8695393		
8575.598145	3.1375706	4.014804		
8578.289795	2.0966408	2.6141493		
8580.981445	3.8091836	6.105206		
8583.673096	3.8568552	5.6558933		
8586.364746	1.9427112	2.7983463		
8589.056397	4.7479	8.062589		
8591.748047	4.8419967	11.04838		
8594.439697	3.7706184	8.474869		
8597.131348	3.5632062	6.3405437		
8599.822998	4.598639	9.618749		
8602.514648	1.7148751	2.227828		
8605.206299	2.38331	3.7965157		
8607.897949	4.8152246	10.051244		
8610.5896	3.4201722	8.393194		
8613.28125	1.3627577	2.3937888		
8615.9729	4.938202	12.416448		
8618.664551	3.1087058	3.7665899		
8621.356201	4.026716	8.148971		
8624.047852	3.9300754	11.091671		
8626.739502	3.0686755	5.048803		
8629.431152	3.754565	7.9036365		
8632.122803	4.0614376	5.4010835		
8634.814453	1.9243037	2.9659595		
8637.506104	2.6071048	4.7222266		
8640.197754	3.5984554	4.8281007		
8642.889404	2.3604906	4.4959307		
8645.581055	2.6877825	6.594758		
8648.272705	3.7565618	6.8377995		
8650.964356	2.0767837	4.505528		
8653.656006	2.2928302	2.662795		
8656.347656	2.9963121	4.6850905		
8659.039307	3.1289563	4.25035		
8661.730957	1.9202101	2.518802		
8664.422607	4.5640664	6.4404635		
8667.114258	5.3141894	9.858665		
8669.805908	3.467772	8.010799		
8672.497559	2.3088937	4.091358		
8675.189209	3.2646515	6.769236		
8677.880859	2.9407256	4.802799		
8680.57251	3.09684	6.9431286		
8683.26416	2.2925937	2.9578688		
8685.955811	2.5919254	4.037291		
8688.647461	2.2507746	3.5687711		
8691.339111	4.142688	4.901259		
8694.030762	2.6090329	3.9622688		
8696.722412	4.439303	6.519349		
8699.414063	4.492245	11.467742		
8702.105713	1.8340199	2.6141548		
8704.797363	1.6087698	3.4752014		
8707.489014	2.8750196	3.9707751		
8710.180664	4.0051885	5.785083		
8712.872315	1.4037379	2.3154411		
8715.563965	3.758244	7.2280226		
8718.255615	2.4594657	3.0870838		
8720.947266	1.7166661	3.229303		
8723.638916	3.016687	3.4314523		
8726.330566	2.8080812	4.335731		
8729.022217	4.3071904	8.30142		
8731.713867	2.9332352	6.7641096		
8734.405518	5.0557737	13.258609		
8737.097168	1.8660316	3.0949783		
8739.788818	3.3759084	7.003941		
8742.480469	2.8137634	6.7255745		
8745.172119	4.0925946	5.1144314		
8747.86377	1.5886691	2.804422		
8750.55542	2.740392	4.052539		
8753.24707	1.84094	2.3753805		
8755.938721	3.4802425	7.1242666		
8758.630371	2.734825	3.100017		
8761.322022	2.3104706	3.3986864		
8764.013672	2.353787	5.125034		
8766.705322	2.301582	4.7969675		
8769.396973	3.6717515	9.214426		
8772.088623	1.9916263	3.2922556		
8774.780273	3.2462363	7.236002		
8777.471924	3.272114	3.913877		
8780.163574	2.9772868	5.417558		
8782.855225	3.5837946	5.786064		
8785.546875	2.34476	5.7510743		
8788.238525	4.6450567	7.836241		
8790.930176	2.6552408	3.8703046		
8793.621826	4.804381	8.681568		
8796.313477	4.400222	9.331512		
8799.005127	2.4628048	4.835129		
8801.696777	2.4612858	3.8026695		
8804.388428	3.253277	5.1762357		
8807.080078	1.9707296	4.5410757		
8809.771729	3.3878982	5.727596		
8812.463379	2.288537	4.319529		
8815.155029	3.2505486	5.269826		
8817.84668	3.6131525	8.062137		
8820.53833	3.0053349	8.472662		
8823.229981	3.6054285	5.255244		
8825.921631	2.5516372	3.4003677		
8828.613281	2.8897207	3.5482445		
8831.304932	2.7771869	3.8083773		
8833.996582	3.321805	4.1007614		
8836.688232	5.8328695	11.96676		
8839.379883	2.510834	3.527285		
8842.071533	2.4062152	4.256799		
8844.763184	2.6306436	5.9446535		
8847.454834	1.5703975	2.451421		
8850.146484	2.7523234	4.6301694		
8852.838135	3.8913686	4.6291456		
8855.529785	2.5184894	4.2773466		
8858.221436	2.64478	5.172078		
8860.913086	3.4308941	4.844095		
8863.604736	2.9608018	4.0531297		
8866.296387	5.209732	11.578938		
8868.988037	3.5134373	5.3328204		
8871.679688	2.2958114	2.992638		
8874.371338	3.273326	7.9364443		
8877.062988	2.31973	4.716152		
8879.754639	3.3633826	6.005289		
8882.446289	2.8411412	4.313438		
8885.13794	1.7150656	3.5934727		
8887.82959	3.9118557	5.765695		
8890.52124	2.4127252	4.466748		
8893.212891	2.6217422	3.750021		
8895.904541	4.4380665	8.590733		
8898.596191	2.5581176	4.5324583		
8901.287842	2.316824	4.8958635		
8903.979492	3.3108869	8.785932		
8906.671143	2.8152804	4.54308		
8909.362793	3.845424	5.4927187		
8912.054443	4.011119	8.6297655		
8914.746094	3.3231196	4.422124		
8917.437744	2.3164396	4.2067275		
8920.129395	2.5934706	3.738988		
8922.821045	2.4878101	4.425595		
8925.512695	3.8907971	7.256743		
8928.204346	3.2613125	7.295015		
8930.895996	3.4708042	7.277281		
8933.587647	3.8704813	8.538904		
8936.279297	3.5013742	5.6127086		
8938.970947	2.8021867	4.532795		
8941.662598	2.5955105	4.184628		
8944.354248	3.4862185	3.9537401		
8947.045898	3.0708773	4.440327		
8949.737549	1.7476649	3.8796883		
8952.429199	4.5874467	9.269111		
8955.12085	1.8480879	3.142223		
8957.8125	1.8409759	2.1828494		
8960.50415	3.768488	7.9480495		
8963.195801	3.2286081	8.345904		
8965.887451	4.17388	5.2721643		
8968.579102	2.0277915	3.658877		
8971.270752	3.2601721	4.606108		
8973.962402	2.7825387	4.7988067		
8976.654053	3.288112	4.8157487		
8979.345703	4.222064	6.4256463		
8982.037354	1.6241848	2.0522537		
8984.729004	3.9742897	8.353185		
8987.420654	1.7498717	2.8235826		
8990.112305	2.2753537	4.236461		
8992.803955	3.2374854	6.1428137		
8995.495606	2.2597678	3.6197534		
8998.187256	3.0043085	4.8653846		
9000.878906	3.3408623	5.7247906		
9003.570557	2.5053437	4.9370375		
9006.262207	4.368791	10.550464		
9008.953857	4.8995442	9.020392		
9011.645508	2.8535204	5.2487855		
9014.337158	2.7516134	7.228098		
9017.028809	1.3780808	1.9563165		
9019.720459	2.7713137	7.1630216		
9022.412109	1.9107485	3.823764		
9025.10376	3.4459357	4.1515503		
9027.79541	4.501581	12.415761		
9030.487061	2.029896	4.080793		
9033.178711	1.8787453	3.8216498		
9035.870361	1.9067422	4.083773		
9038.562012	2.0289803	2.5983393		
9041.253662	3.5174694	4.849655		
9043.945313	3.5939152	8.557551		
9046.636963	2.3236036	6.501091		
9049.328613	2.1953137	2.9994519		
9052.020264	3.610992	6.910626		
9054.711914	1.9936551	3.6926088		
9057.403565	3.8362744	5.8550024		
9060.095215	2.7237964	4.8538632		
9062.786865	3.750566	5.8314176		
9065.478516	3.299267	7.962151		
9068.170166	3.6251767	8.618093		
9070.861816	3.051731	8.102647		
9073.553467	5.1226664	8.468915		
9076.245117	1.8350065	4.17327		
9078.936768	2.2767622	3.7968683		
9081.628418	2.2807999	5.0872946		
9084.320068	1.4201838	2.211846		
9087.011719	3.041026	6.029435		
9089.703369	3.9611652	5.736354		
9092.39502	3.6466255	5.8094873		
9095.08667	1.7448065	2.508593		
9097.77832	1.8762215	3.2498276		
9100.469971	3.7681332	6.5916724		
9103.161621	1.9639492	3.246208		
9105.853272	2.805724	5.4928274		
9108.544922	3.0372024	5.168956		
9111.236572	2.5724282	5.1621933		
9113.928223	1.8459214	3.658602		
9116.619873	2.0541775	4.42402		
9119.311523	2.2791312	4.4215784		
9122.003174	2.984441	3.4011493		
9124.694824	2.5939035	5.896331		
9127.386475	2.6870737	4.407355		
9130.078125	3.758783	9.43258		
9132.769775	2.9930494	3.3452373		
9135.461426	2.410613	4.530678		
9138.153076	2.8351548	5.149619		
9140.844727	2.294137	4.9943304		
9143.536377	3.2756631	4.4480877		
9146.228027	2.3966715	3.1463332		
9148.919678	3.86261	8.689458		
9151.611328	2.4137607	2.8041327		
9154.302979	3.4068687	6.76936		
9156.994629	3.9233453	9.001151		
9159.686279	3.4923997	4.7785687		
9162.37793	1.7056918	2.4708061		
9165.06958	2.545232	4.7792916		
9167.761231	2.0988781	3.9588037		
9170.452881	2.054324	2.9166243		
9173.144531	2.726802	3.4190915		
9175.836182	2.4957047	3.3524685		
9178.527832	4.1817884	6.9363027		
9181.219482	3.2027552	4.544195		
9183.911133	2.837794	4.9226637		
9186.602783	2.732822	6.286413		
9189.294434	3.0323253	4.5729156		
9191.986084	3.2447987	5.088788		
9194.677734	2.4585097	4.518794		
9197.369385	3.8690517	7.8112106		
9200.061035	3.4569767	7.2616205		
9202.752686	2.354839	3.809709		
9205.444336	2.2829716	3.0203023		
9208.135986	2.2966506	2.944818		
9210.827637	1.8312432	2.8810923		
9213.519287	2.0266304	3.550461		
9216.210938	2.545359	4.480432		
9218.902588	1.7300699	2.7450533		
9221.594238	2.3192832	3.6064825		
9224.285889	2.726706	3.3491855		
9226.977539	2.6116025	3.6388948		
9229.66919	3.9636452	8.353378		
9232.36084	3.0705376	5.9994335		
9235.05249	3.3331184	7.832657		
9237.744141	3.2405672	4.0612		
9240.435791	2.5548337	3.0242698		
9243.127441	1.5247954	2.9507833		
9245.819092	1.6186796	3.4594078		
9248.510742	1.7230389	2.853283		
9251.202393	1.9751551	3.0578165		
9253.894043	1.9349415	2.7111683		
9256.585693	1.3652096	2.2815998		
9259.277344	4.1620216	8.9205475		
9261.968994	3.6335754	7.658446		
9264.660645	1.9161632	3.2518935		
9267.352295	2.2682228	4.139163		
9270.043945	2.1650503	4.2495356		
9272.735596	1.8710264	5.2252226		
9275.427246	1.8601565	3.412471		
9278.118897	3.4603777	9.948036		
9280.810547	1.7548748	2.979053		
9283.502197	3.6095529	7.5138803		
9286.193848	2.214944	3.6654854		
9288.885498	3.873727	8.436762		
9291.577148	2.6317453	4.201513		
9294.268799	3.6124206	7.5303807		
9296.960449	3.6115565	7.0825224		
9299.6521	4.504681	6.628841		
9302.34375	2.9613242	6.775473		
9305.0354	2.3380733	3.55171		
9307.727051	4.131102	8.018488		
9310.418701	1.9262258	2.4817932		
9313.110352	3.362244	6.976386		
9315.802002	2.0159557	5.115105		
9318.493652	1.8952059	3.025012		
9321.185303	2.304541	2.6556275		
9323.876953	1.9590826	3.582747		
9326.568604	2.2068093	4.4640503		
9329.260254	2.5115798	3.2339249		
9331.951904	2.1879115	3.9976487		
9334.643555	1.9411769	3.4408686		
9337.335205	3.092922	9.434385		
9340.026856	1.648049	3.1773582		
9342.718506	1.8976547	2.988886		
9345.410156	2.0064232	5.0331216		
9348.101807	3.1673946	6.002073		
9350.793457	3.1988328	7.06264		
9353.485107	1.9312794	3.996488		
9356.176758	1.7602271	2.4154818		
9358.868408	3.0745392	5.8773813		
9361.560059	3.5021958	6.8115854		
9364.251709	3.0844245	3.9773386		
9366.943359	3.4527092	4.7959495		
9369.63501	2.8050065	4.120682		
9372.32666	1.9439757	2.1680312		
9375.018311	4.677188	8.192986		
9377.709961	2.090855	2.9124453		
9380.401611	2.229542	5.0401726		
9383.093262	1.4887671	2.2174418		
9385.784912	1.5131345	2.1017728		
9388.476563	2.44823	3.2747493		
9391.168213	3.8518136	7.2033377		
9393.859863	2.6435397	6.4318585		
9396.551514	0.74291295	1.2917049		
9399.243164	2.4169655	4.4360013		
9401.934815	3.3953044	4.782979		
9404.626465	1.538874	2.3229327		
9407.318115	2.429194	5.2704506		
9410.009766	1.8684222	2.2396078		
9412.701416	2.0420122	5.7527466		
9415.393066	1.0703641	2.372609		
9418.084717	2.4856915	4.0322847		
9420.776367	3.760258	6.6319814		
9423.468018	1.7158229	2.5339386		
9426.159668	2.8258913	5.2805305		
9428.851318	2.4169245	3.4688087		
9431.542969	2.3780904	4.6014366		
9434.234619	3.0397582	3.8586106		
9436.92627	1.3214738	3.2588062		
9439.61792	1.9187682	2.524177		
9442.30957	1.6744826	3.2136316		
9445.001221	1.501264	2.0284295		
9447.692871	2.0644193	2.7544255		
9450.384522	3.3424475	7.1751437		
9453.076172	1.9793682	6.3920274		
9455.767822	2.1300101	4.9764113		
9458.459473	1.9060328	3.3778918		
9461.151123	2.9218063	4.0355372		
9463.842773	2.8207467	4.722119		
9466.534424	2.7084134	4.394952		
9469.226074	2.836767	4.7736807		
9471.917725	2.0127487	2.539172		
9474.609375	2.640236	3.8636115		
9477.301025	1.9209756	2.577923		
9479.992676	3.1749024	4.2245917		
9482.684326	3.5417325	6.088669		
9485.375977	2.5310838	4.0341606		
9488.067627	2.8698483	4.180679		
9490.759277	2.65188	3.9183125		
9493.450928	1.1467484	2.137566		
9496.142578	1.940277	2.9837093		
9498.834229	2.8221886	4.156853		
9501.525879	1.9089379	2.6607153		
9504.217529	2.5409567	4.8657227		
9506.90918	2.3131857	3.188997		
9509.60083	2.253396	2.8090508		
9512.292481	1.666345	3.1380858		
9514.984131	0.8481806	1.7512038		
9517.675781	2.4020977	3.9187713		
9520.367432	3.0474825	3.8718603		
9523.059082	3.6664898	5.7944207		
9525.750732	2.2206032	3.197313		
9528.442383	2.5941372	5.268028		
9531.134033	2.9936476	7.0826354		
9533.825684	2.480233	3.779781		
9536.517334	2.2782423	4.3708262		
9539.208984	2.196677	3.2250805		
9541.900635	2.1170506	2.8320763		
9544.592285	1.90604	2.8670819		
9547.283936	2.9624205	5.4226246		
9549.975586	1.9205973	2.7199535		
9552.667236	2.4625795	3.927581		
9555.358887	2.0760124	3.4746456		
9558.050537	2.8160694	6.72589		
9560.742188	1.534653	2.460972		
9563.433838	0.3766479	0.6822254		
9566.125488	1.5115387	2.382727		
9568.817139	2.1237967	2.8334172		
9571.508789	1.6609485	2.0924537		
9574.20044	2.8134365	4.815095		
9576.89209	2.8305197	4.6876965		
9579.58374	1.6254728	2.3809388		
9582.275391	1.8081136	2.4366813		
9584.967041	2.0350993	2.9635274		
9587.658691	2.387001	6.311249		
9590.350342	2.8824205	6.7859707		
9593.041992	1.8724341	3.6941268		
9595.733643	2.1211958	4.0468764		
9598.425293	4.054934	4.409341		
9601.116943	3.372051	4.2966447		
9603.808594	1.7271751	3.0336308		
9606.500244	1.0059915	1.9008989		
9609.191895	2.3440626	4.143902		
9611.883545	2.0923634	3.15554		
9614.575195	2.077131	6.119676		
9617.266846	1.5383763	2.6533673		
9619.958496	2.3182335	3.4041574		
9622.650147	0.9760101	2.1216908		
9625.341797	1.9903971	3.01966		
9628.033447	2.9394333	6.9698424		
9630.725098	2.7999806	4.9167085		
9633.416748	1.8835568	3.5700898		
9636.108398	0.7292346	1.5149517		
9638.800049	2.0039926	3.2093363		
9641.491699	2.0173101	2.9623802		
9644.18335	1.6165434	2.2955089		
9646.875	1.3433808	2.0401454		
9649.56665	2.131337	4.3038983		
9652.258301	2.3617887	5.230624		
9654.949951	3.1285906	6.475764		
9657.641602	2.3140855	2.8867698		
9660.333252	0.87566876	1.5697893		
9663.024902	1.8658788	2.791281		
9665.716553	1.8253888	2.6246843		
9668.408203	1.5762767	2.9062648		
9671.099854	1.8149346	2.6787317		
9673.791504	1.7110883	4.4912553		
9676.483154	1.3224957	2.3084817		
9679.174805	3.201904	5.429734		
9681.866455	1.8504264	2.6136792		
9684.558106	2.3823607	4.391015		
9687.249756	1.924923	4.1135426		
9689.941406	2.1348028	2.8716538		
9692.633057	2.032834	3.0449226		
9695.324707	0.92609686	1.3259778		
9698.016357	1.1818925	1.9850495		
9700.708008	1.6064271	3.7692888		
9703.399658	1.754186	3.66619		
9706.091309	2.7383132	4.2495017		
9708.782959	2.8394132	4.586528		
9711.474609	2.5035925	3.8160472		
9714.16626	1.8593866	3.2189615		
9716.85791	1.5978756	3.151181		
9719.549561	1.3833746	2.2744346		
9722.241211	1.7972713	4.9529285		
9724.932861	2.9067	6.3741484		
9727.624512	2.720906	4.2802243		
9730.316162	1.3954632	1.6355147		
9733.007813	2.2725646	3.3435133		
9735.699463	2.530643	3.254492		
9738.391113	2.7968054	3.673901		
9741.082764	3.0499957	4.358919		
9743.774414	1.337734	1.6142055		
9746.466065	3.7008934	6.844524		
9749.157715	2.7070658	4.488965		
9751.849365	1.6079075	3.8118832		
9754.541016	1.3613155	2.007926		
9757.232666	1.9733676	4.023078		
9759.924316	1.8119739	2.4671779		
9762.615967	0.9275292	1.6563938		
9765.307617	1.8797181	3.6669388		
9767.999268	1.7911819	3.1936743		
9770.690918	3.0398192	4.6888056		
9773.382568	1.9927541	3.3873298		
9776.074219	1.9809623	4.417231		
9778.765869	2.3153584	3.830662		
9781.45752	2.5608552	4.9190116		
9784.14917	2.6408205	5.9062886		
9786.84082	1.2528298	1.3994243		
9789.532471	1.8871229	4.458271		
9792.224121	2.481928	3.6770349		
9794.915772	1.9269819	2.9141328		
9797.607422	1.4384681	1.9674709		
9800.299072	1.4153249	1.7540506		
9802.990723	1.3448339	2.5869067		
9805.682373	2.5555966	3.3755755		
9808.374023	1.5294647	3.1442113		
9811.065674	2.3438878	2.7486937		
9813.757324	1.8948593	3.7149665		
9816.448975	1.7815415	3.3852086		
9819.140625	2.005816	3.4208934		
9821.832275	1.5701487	2.1283202		
9824.523926	1.1067916	2.1086051		
9827.215576	1.7865918	2.7493603		
9829.907227	1.7644131	3.789943		
9832.598877	2.5380793	4.1741095		
9835.290527	2.1531358	3.9281433		
9837.982178	2.8562825	4.470154		
9840.673828	1.3700727	2.1397305		
9843.365479	2.50497	4.209384		
9846.057129	1.5435585	2.856827		
9848.748779	1.7324271	2.9167202		
9851.44043	2.6000838	5.5754848		
9854.13208	1.6044143	2.0846019		
9856.823731	1.2546428	2.0569043		
9859.515381	1.9681668	2.6638436		
9862.207031	2.3820443	4.807864		
9864.898682	1.8247154	3.3896174		
9867.590332	1.4965563	2.0179877		
9870.281982	2.19338	4.3187757		
9872.973633	1.2257538	2.3167918		
9875.665283	2.4470644	4.1257844		
9878.356934	2.6364586	4.9162354		
9881.048584	1.9995278	2.2329836		
9883.740234	1.8240677	2.995617		
9886.431885	1.9743502	3.7731864		
9889.123535	2.489575	3.6467836		
9891.815186	2.0438755	4.0923057		
9894.506836	1.8555543	3.3118176		
9897.198486	0.7902398	1.2760608		
9899.890137	1.8961798	3.7743783		
9902.581787	2.4506867	3.0767481		
9905.273438	1.7558753	3.8327134		
9907.965088	1.4672381	2.0254648		
9910.656738	2.4627736	4.3967047		
9913.348389	1.4420953	2.6775737		
9916.040039	2.4776084	3.7341094		
9918.73169	2.152937	3.9357455		
9921.42334	1.1910733	1.6033843		
9924.11499	1.8609151	2.6972144		
9926.806641	1.5791514	1.9620897		
9929.498291	1.952711	3.3878367		
9932.189941	2.245975	3.517314		
9934.881592	2.4352086	3.0206285		
9937.573242	1.9133335	2.837763		
9940.264893	1.2408173	2.2527544		
9942.956543	1.4063828	2.2819798		
9945.648193	3.321949	4.032302		
9948.339844	2.393527	3.4850895		
9951.031494	1.4980716	2.4589765		
9953.723145	1.5425904	3.5334468		
9956.414795	2.5013742	4.0970864		
9959.106445	2.378356	3.4656878		
9961.798096	1.8548934	3.3247364		
9964.489746	1.7572007	3.3581858		
9967.181397	2.1365693	3.6834643		
9969.873047	2.1694274	4.4108367		
9972.564697	2.531876	4.287178		
9975.256348	1.4189179	2.8374846		
9977.947998	2.6278849	3.8162696		
9980.639648	2.1791928	2.7718532		
9983.331299	2.7175567	4.5179634		
9986.022949	1.2443542	1.6676966		
9988.7146	1.7955701	4.376769		
9991.40625	2.9666123	4.4656825		
9994.0979	1.7383448	2.277045		
9996.789551	1.893017	2.4392765		
9999.481201	2.2218049	3.2543898		
10002.17285	1.8340851	2.410226		
10004.8645	1.6298431	3.7301245		
10007.55615	2.7068403	3.515542		
10010.2478	1.569546	2.6041949		
10012.93945	1.3990557	2.4195752		
10015.6311	1.2802778	2.0153909		
10018.32275	1.9296124	4.1622562		
10021.0144	1.9644532	2.7019007		
10023.70605	1.7932628	2.2341425		
10026.39771	1.5311832	2.1639173		
10029.08936	1.6415962	4.3012037		
10031.78101	2.153104	3.4967241		
10034.47266	1.7510275	3.0980127		
10037.16431	1.4860216	2.0577016		
10039.85596	1.7240673	3.3498323		
10042.54761	1.7723571	3.7262847		
10045.23926	1.8459682	4.0851235		
10047.93091	1.7138704	4.0781016		
10050.62256	2.1282332	3.3099735		
10053.31421	1.3498793	1.7959384		
10056.00586	1.5265335	3.342617		
10058.69751	1.0593977	1.9718156		
10061.38916	1.9245225	2.362203		
10064.08081	1.5937041	2.809659		
10066.77246	1.4998908	2.932106		
10069.46411	1.6918122	2.5486202		
10072.15576	1.2705905	1.9642758		
10074.84741	1.6053704	1.9298738		
10077.53906	1.3391529	2.0410366		
10080.23071	2.1242917	4.128952		
10082.92236	0.941098	1.457249		
10085.61401	2.1255023	3.6836762		
10088.30566	2.1706462	3.1304529		
10090.99731	0.93622273	2.4548733		
10093.68896	2.4164305	4.654087		
10096.38062	1.8188304	2.6934354		
10099.07227	1.5148306	2.1049		
10101.76392	1.2092354	1.852644		
10104.45557	3.1127398	4.2257233		
10107.14722	1.6735281	2.884388		
10109.83887	1.3308539	2.608539		
10112.53052	1.2166929	1.9612452		
10115.22217	1.1761621	1.7381089		
10117.91382	1.6028183	2.3481705		
10120.60547	1.6215737	2.5886705		
10123.29712	1.6367167	2.6082072		
10125.98877	1.8316009	3.4357133		
10128.68042	2.959475	4.0201406		
10131.37207	1.2606068	2.828174		
10134.06372	1.8024282	2.910942		
10136.75537	2.0027895	3.6701322		
10139.44702	1.5324196	2.2620058		
10142.13867	2.1631365	2.901043		
10144.83032	1.4663186	2.0800333		
10147.52197	1.3698593	2.854693		
10150.21362	1.4991345	2.1835525		
10152.90527	1.3891042	2.3136828		
10155.59692	1.6701576	3.2459977		
10158.28857	2.5302799	4.293733		
10160.98022	2.0826318	3.3396792		
10163.67188	1.2319671	2.3232517		
10166.36353	1.0949713	2.310076		
10169.05518	1.786293	2.3787334		
10171.74683	2.0643501	3.5613267		
10174.43848	1.2023101	1.6527904		
10177.13013	1.2535233	1.5069168		
10179.82178	1.2838755	1.7855719		
10182.51343	1.3477516	1.8986413		
10185.20508	2.10367	3.1614757		
10187.89673	2.8428106	3.5468493		
10190.58838	2.6169825	4.891988		
10193.28003	2.5797136	3.3007348		
10195.97168	0.9741202	1.4611704		
10198.66333	1.2391948	2.236108		
10201.35498	1.2341516	1.892188		
10204.04663	1.9110912	2.1292303		
10206.73828	1.7313187	3.044729		
10209.42993	1.7033787	2.169907		
10212.12158	1.9551185	2.666446		
10214.81323	0.7408591	1.0264568		
10217.50488	1.9363719	4.5982566		
10220.19653	1.4500531	1.6915267		
10222.88818	2.06662	2.9821615		
10225.57983	1.3891014	3.40212		
