Spectrum Analyzer Data File
2015-04-14 18:15:43

Frequency (Hz), Amplitude,Average Amplitude,Max Amplitude
0.0000000,0.0,0.0,0.0
2.6916504,1.4308465E-4,1.2433127E-4,1.9584512E-4
5.3833008,0.0021738766,0.001875501,0.0029766103
8.0749512,0.01022109,0.008819254,0.013845929
10.7666016,0.029172203,0.025435612,0.0400296
13.4582520,0.063689314,0.054731373,0.08665934
16.1499023,0.11637042,0.09828572,0.15690346
18.8415527,0.18987256,0.16532236,0.25808635
21.5332031,0.28297573,0.2509056,0.3872327
24.2248535,0.39489937,0.33745334,0.5351646
26.9165039,0.5357092,0.45115262,0.71695155
29.6081543,0.688826,0.6015198,0.9274832
32.2998047,0.8984001,0.78421783,1.1615183
34.9914551,1.1058835,0.91636306,1.4142109
37.6831055,1.2216977,1.0555946,1.69575
40.3747559,1.4617908,1.2920586,1.9978884
43.0664062,1.7551744,1.5691385,2.272019
45.7580566,2.0117276,1.6880339,2.574529
48.4497070,2.3026426,1.9286971,2.9298835
51.1413574,2.772446,2.389625,3.2449675
53.8330078,2.7126925,2.462004,3.4492402
56.5246582,3.3266492,2.704047,3.8055868
59.2163086,3.1033003,2.9225674,4.604289
61.9079590,5.4002852,4.452574,5.4002852
64.5996094,5.331867,4.349563,5.331867
67.2912598,9.343524,6.9499674,9.343524
69.9829102,7.700952,7.097094,7.700952
72.6745605,14.224132,11.609656,17.924282
75.3662109,7.126659,5.8190675,7.126659
78.0578613,15.558314,26.060658,40.642117
80.7495117,40.055912,52.058838,95.848
83.4411621,50.045666,39.50958,50.045666
86.1328125,42.70351,33.379818,42.70351
88.8244629,50.47405,32.781494,50.47405
91.5161133,19.735914,20.893234,32.19163
94.2077637,15.821697,23.868721,32.43389
96.8994141,10.942209,13.45603,16.841034
99.5910645,39.622128,25.364025,39.622128
102.2827148,37.215183,37.96386,40.853382
104.9743652,72.21043,39.79612,72.21043
107.6660156,52.35556,40.014244,52.35556
110.3576660,76.91128,52.00957,76.91128
113.0493164,34.031708,48.79115,74.84811
115.7409668,59.220474,126.46003,252.31839
118.4326172,103.30592,67.9238,103.30592
121.1242676,54.372448,73.46595,138.19595
123.8159180,86.46284,52.580353,86.46284
126.5075684,135.28644,75.17746,135.28644
129.1992188,73.57901,71.40382,88.72168
131.8908691,36.68499,98.59842,191.78935
134.5825195,38.995747,153.92726,337.43237
137.2741699,86.07884,74.33244,86.07884
139.9658203,15.34017,45.636017,94.42341
142.6574707,116.967415,81.78107,116.967415
145.3491211,52.814034,126.667984,221.55267
148.0407715,122.73723,150.86197,243.3841
150.7324219,182.70755,180.16356,251.44398
153.4240723,511.3176,554.9378,924.8156
156.1157227,505.13852,576.16705,809.3055
158.8073730,282.3898,552.7589,1174.0236
161.4990234,200.32092,430.10834,874.1597
164.1906738,60.889633,184.36302,337.93246
166.8823242,219.11139,204.64424,274.39774
169.5739746,110.96892,125.42625,153.98973
172.2656250,158.46606,175.16235,226.99257
174.9572754,85.9754,117.28168,202.0095
177.6489258,38.117867,90.91944,147.26588
180.3405762,32.60213,90.75746,145.76675
183.0322266,102.46649,85.0581,102.46649
185.7238770,42.628273,113.948654,263.15265
188.4155273,115.43924,120.76693,196.13554
191.1071777,137.0874,164.56401,237.45555
193.7988281,517.2675,721.5419,1297.1794
196.4904785,357.73755,322.1149,366.7483
199.1821289,242.20241,568.8368,1333.5472
201.8737793,249.77605,411.7758,861.15405
204.5654297,126.432106,147.31612,261.4784
207.2570801,47.66032,116.34773,225.02252
209.9487305,78.84188,111.576675,137.87984
212.6403809,57.025993,85.74683,104.77624
215.3320312,149.79778,150.30336,202.70024
218.0236816,51.37248,92.90771,133.65158
