Spectrum Analyzer Data File
2015-04-14 18:19:26

Frequency (Hz), Amplitude,Average Amplitude,Max Amplitude
0.0000000,0.0,0.0,0.0
2.6916504,1.7865757E-4,1.4890588E-4,3.6879818E-4
5.3833008,0.0027413121,0.0023578429,0.0060002236
8.0749512,0.0129231075,0.012036089,0.031848326
10.7666016,0.03758067,0.033288125,0.08577859
13.4582520,0.082565986,0.074389376,0.19466747
16.1499023,0.15221469,0.13808951,0.360742
18.8415527,0.24914901,0.2544022,0.7065538
21.5332031,0.37350842,0.31950948,0.8062722
24.2248535,0.5224169,0.52332085,1.4351151
26.9165039,0.70609796,0.59894145,1.5142846
29.6081543,0.91283435,0.88773674,2.3932023
32.2998047,1.1453698,1.148071,3.1708467
34.9914551,1.4372662,1.4295772,3.8667982
37.6831055,1.8363656,1.6417203,4.236845
40.3747559,2.2440526,1.8696214,4.8213887
43.0664062,2.7327454,2.4171216,6.281138
45.7580566,3.3021455,2.8178606,7.3373184
48.4497070,3.9996166,2.3898985,4.7722673
51.1413574,4.9183474,3.1279235,6.7159367
53.8330078,6.6707344,3.1053088,6.6707344
56.5246582,9.085901,5.2008953,9.085901
59.2163086,10.438662,4.0106196,10.438662
61.9079590,11.958673,6.2821703,11.958673
64.5996094,12.322676,8.994583,12.322676
67.2912598,18.3302,13.504495,26.457945
69.9829102,12.084195,9.316796,12.084195
72.6745605,24.184958,14.430968,24.184958
75.3662109,48.43855,38.89312,59.61383
78.0578613,33.046036,31.813524,48.821735
80.7495117,12.171967,79.92494,177.52338
83.4411621,29.721844,32.555386,41.856174
86.1328125,17.614668,50.374565,90.6331
88.8244629,23.980871,74.75499,217.23273
91.5161133,33.015736,85.52904,186.47865
94.2077637,10.865948,63.17733,203.36563
96.8994141,64.366104,87.221695,176.53442
99.5910645,66.17046,90.88544,169.90837
102.2827148,91.39921,78.67469,164.81323
104.9743652,91.77261,90.2364,171.53891
107.6660156,116.300835,109.48096,165.56946
110.3576660,162.12387,140.49127,314.79672
113.0493164,181.78217,159.50256,239.67915
115.7409668,179.01875,148.13422,285.54492
118.4326172,127.07464,125.68921,278.41498
121.1242676,138.26906,123.59724,179.07706
123.8159180,320.4272,216.01404,320.4272
126.5075684,154.37096,138.73088,191.32555
129.1992188,128.74197,116.969406,194.58955
131.8908691,332.24698,161.38985,332.24698
134.5825195,347.23193,274.08228,581.8681
137.2741699,272.0497,208.08322,272.0497
139.9658203,289.13882,177.39485,289.13882
142.6574707,174.53401,272.04852,465.84113
145.3491211,275.6255,167.73282,275.6255
148.0407715,407.41187,243.22592,407.41187
150.7324219,493.6158,266.81732,493.6158
153.4240723,629.75964,374.22308,629.75964
156.1157227,400.0228,500.1252,1355.3932
158.8073730,551.3561,343.76746,551.3561
161.4990234,233.61046,700.9295,2182.9734
164.1906738,541.37756,609.02045,1292.0374
166.8823242,673.6355,500.26114,673.6355
169.5739746,770.98865,353.36395,770.98865
172.2656250,859.579,623.3854,859.579
174.9572754,75.603935,279.31195,535.20026
177.6489258,271.41977,870.7709,2552.8008
180.3405762,242.58174,1244.6877,3932.5173
183.0322266,191.8998,513.9588,930.879
185.7238770,94.81609,278.56543,395.86142
188.4155273,130.1645,216.88144,542.33167
191.1071777,222.79707,361.10165,681.3647
193.7988281,150.91634,569.9229,1678.6921
196.4904785,163.72481,353.4989,732.57404
199.1821289,403.06155,424.2422,742.54236
201.8737793,710.1211,868.2909,1849.6694
204.5654297,147.64624,604.1001,1487.9747
207.2570801,895.4366,538.2838,895.4366
209.9487305,751.78485,596.12286,858.4817
212.6403809,364.74124,317.62686,413.62036
215.3320312,385.5698,470.69412,762.115
218.0236816,507.8591,467.9067,733.4895
220.7153320,172.54567,476.96448,1087.3016
223.4069824,190.63556,581.12915,1193.5577
226.0986328,159.10876,804.4466,2208.5315
228.7902832,130.83008,630.87805,1051.4996
231.4819336,204.7904,473.679,612.7821
234.1735840,442.10788,538.326,1298.2021
236.8652344,476.7021,431.51514,655.26514
239.5568848,456.7207,643.10474,1133.5924
242.2485352,444.95203,1124.3828,2849.742
244.9401855,239.07059,715.94965,1726.8816
247.6318359,567.024,480.09558,679.8188
250.3234863,576.4023,705.86945,954.1154
253.0151367,118.537674,399.07367,709.9417
255.7067871,33.10667,536.77563,798.583
258.3984375,365.5178,677.79095,918.42865
261.0900879,480.31943,386.38297,630.27515
263.7817383,78.82264,388.93912,812.1793
266.4733887,202.60632,336.53033,743.3928
269.1650391,232.0187,497.37842,1135.1971
271.8566895,238.31458,820.9787,2280.882
274.5483398,83.899376,699.54065,1676.5304
277.2399902,301.2544,536.72125,1095.6996
279.9316406,682.6133,416.43387,682.6133
282.6232910,334.413,473.8623,1329.6251
285.3149414,877.56274,794.2071,1267.7231
288.0065918,516.5738,661.2019,927.44086
290.6982422,353.48575,413.72455,818.54694
293.3898926,178.7884,247.0957,346.12094
296.0815430,69.954926,404.53326,736.6288
298.7731934,353.55453,363.29816,731.66986
301.4648438,615.7516,511.6964,913.0337
304.1564941,214.2251,696.6073,1238.1082
306.8481445,245.5181,358.31757,658.3321
309.5397949,546.1705,439.78427,546.1705
312.2314453,275.80716,818.84045,2430.6445
314.9230957,507.73013,1228.0243,3234.345
317.6147461,1028.5942,1012.73926,2299.4333
320.3063965,793.1015,557.1261,793.1015
322.9980469,824.12604,803.4116,968.5412
325.6896973,776.2825,888.0019,1291.6036
328.3813477,915.4298,524.423,915.4298
331.0729980,1706.1572,1070.6991,1812.2396
333.7646484,779.2152,374.02206,779.2152
336.4562988,1647.9575,804.9564,1647.9575
339.1479492,627.93304,533.5269,967.90454
341.8395996,246.75415,428.70804,867.798
344.5312500,218.83723,329.13007,397.9767
347.2229004,422.46524,761.15784,1880.3519
349.9145508,478.78232,575.22833,743.22363
352.6062012,396.8265,452.91144,636.279
355.2978516,82.31453,373.43134,654.0981
357.9895020,526.5771,575.19257,837.8224
360.6811523,566.02313,752.0913,1031.2806
363.3728027,839.00183,873.91724,1512.097
366.0644531,474.16574,857.0457,1835.4023
368.7561035,904.38257,936.6313,1567.0164
371.4477539,1886.3091,1013.5267,1886.3091
374.1394043,1507.277,787.5778,1507.277
376.8310547,1014.08386,941.30597,1383.488
379.5227051,401.11383,658.0762,876.2873
382.2143555,236.2281,318.44775,403.7638
384.9060059,745.47955,647.6877,807.1056
387.5976562,806.2825,511.17615,868.4786
390.2893066,667.1873,819.9156,1603.1421
392.9809570,469.81378,731.46216,1322.3398
395.6726074,178.46477,293.72955,538.1583
398.3642578,884.95355,473.9877,884.95355
401.0559082,1358.6407,769.50244,1358.6407
403.7475586,616.4312,1449.9329,2956.4011
406.4392090,1260.434,1322.7828,2888.758
409.1308594,1254.6978,981.7689,1663.9485
411.8225098,845.0648,804.75836,1184.3441
414.5141602,1036.5267,1095.6455,1819.9397
417.2058105,1530.8558,798.0574,1530.8558
419.8974609,684.0693,432.72714,684.0693
422.5891113,416.39374,535.91254,936.5296
425.2807617,427.5822,649.4635,1583.3691
427.9724121,356.39636,729.0048,1219.3232
430.6640625,285.779,363.3247,587.1611
433.3557129,479.74536,587.22284,781.27765
436.0473633,342.57523,814.3586,1562.57
438.7390137,927.6306,711.7246,927.6306
441.4306641,168.75703,755.685,1551.0154
444.1223145,607.0704,676.5864,1078.824
446.8139648,252.32208,442.59714,1232.3508
449.5056152,531.0404,1040.3788,2679.6953
452.1972656,767.4636,585.5144,1192.9808
454.8889160,1001.5981,502.62097,1001.5981
457.5805664,1317.3977,906.869,1317.3977
460.2722168,867.10614,833.9327,1194.1725
462.9638672,1222.1595,970.76697,1222.1595
465.6555176,520.7423,642.7356,1710.9207
468.3471680,20.873919,701.015,1305.4556
471.0388184,511.4348,575.4965,1216.0813
473.7304688,1065.4884,482.083,1065.4884
476.4221191,803.0687,436.5026,803.0687
479.1137695,270.6474,454.50305,765.0994
481.8054199,774.4305,584.45166,774.4305
484.4970703,1465.3512,1082.5345,1465.3512
487.1887207,442.6518,1144.4479,2768.4395
489.8803711,64.32371,330.86407,682.6543
492.5720215,583.8431,669.69666,969.0958
495.2636719,455.59592,1028.5076,2742.463
497.9553223,942.22284,895.7918,1782.6458
500.6469727,842.29565,771.18994,1491.5442
503.3386230,563.20844,365.16403,563.20844
506.0302734,919.74677,746.81915,919.74677
508.7219238,317.70255,412.1004,683.2307
511.4135742,181.38974,349.60114,522.2378
514.1052246,102.63601,448.87473,755.70483
516.7968750,280.2996,391.86646,634.39307
519.4885254,643.0558,566.6047,643.0558
522.1801758,166.25212,499.95892,784.176
524.8718262,299.02148,657.4142,1142.6732
527.5634766,662.0981,670.3926,1050.316
530.2551270,669.9388,603.4753,1046.4292
532.9467773,923.89545,720.8809,970.9143
535.6384277,601.3116,619.5498,1428.8396
538.3300781,221.47415,323.07355,658.33923
541.0217285,392.47025,858.3815,1735.5621
543.7133789,221.3612,481.46906,1433.0112
546.4050293,252.61334,320.69016,596.1327
549.0966797,563.4781,742.91425,1211.2601
551.7883301,339.50058,796.38885,1525.0328
554.4799805,863.75507,818.8434,1225.1993
557.1716309,497.4491,323.62814,497.4491
559.8632812,316.6194,414.6389,536.2812
