Spectrum Analyzer Data File
2015-04-14 18:22:03

Frequency (Hz), Amplitude,Average Amplitude,Max Amplitude
0.0000000,0.0,0.0,0.0
2.6916504,9.802064E-5,9.2752925E-5,1.0585787E-4
5.3833008,0.0014910257,0.0014078586,0.0016154461
8.0749512,0.006970711,0.006575405,0.0075383084
10.7666016,0.020009132,0.018930227,0.021752099
13.4582520,0.04324299,0.04112472,0.047553055
16.1499023,0.07940911,0.07541843,0.08757711
18.8415527,0.12889649,0.122723304,0.14266379
21.5332031,0.19153677,0.18437876,0.21737443
24.2248535,0.27025172,0.26008138,0.3049241
26.9165039,0.37959054,0.35272637,0.41569278
29.6081543,0.4178,0.43454137,0.53416914
32.2998047,0.59885126,0.567263,0.68027276
34.9914551,0.72377586,0.6635225,0.74574494
37.6831055,0.92988545,0.83960307,0.9386985
40.3747559,0.9316539,0.9472675,1.2190259
43.0664062,1.2778847,1.1869082,1.5049015
45.7580566,1.4229256,1.3539473,1.75763
48.4497070,1.6529261,1.5519913,2.0188818
51.1413574,1.9568263,1.7668351,2.321574
53.8330078,2.362939,2.3254333,3.027227
56.5246582,4.1692176,2.818369,4.1692176
59.2163086,7.2798877,4.3890233,7.2798877
61.9079590,5.5577703,4.4785295,6.3932447
64.5996094,8.189802,6.075937,8.189802
67.2912598,6.305232,13.070173,23.015503
69.9829102,17.619366,15.272352,17.619366
72.6745605,42.251118,34.398014,42.251118
75.3662109,44.1014,29.418701,44.1014
78.0578613,28.350552,14.261582,28.350552
80.7495117,20.856686,25.902416,29.93443
83.4411621,60.666286,44.888916,60.666286
86.1328125,78.458534,53.546455,78.458534
88.8244629,84.10793,44.407944,84.10793
91.5161133,119.93907,88.53569,119.93907
94.2077637,67.59439,49.647556,67.59439
96.8994141,193.57811,96.69697,193.57811
99.5910645,30.791023,22.543598,30.791023
102.2827148,132.95663,76.709206,132.95663
104.9743652,105.183105,75.20644,105.183105
107.6660156,107.05188,93.587524,107.05188
110.3576660,101.429695,60.432377,101.429695
113.0493164,82.12553,116.921616,161.98465
115.7409668,249.79727,121.28621,249.79727
118.4326172,202.90259,149.48824,202.90259
121.1242676,79.92434,88.15635,155.61047
123.8159180,117.10404,122.10129,167.70241
126.5075684,98.336044,108.20786,171.68678
129.1992188,420.12982,168.95149,420.12982
131.8908691,66.632645,92.03316,140.35071
134.5825195,200.04575,165.2154,200.04575
137.2741699,269.18524,196.5051,269.18524
139.9658203,99.55701,140.24445,192.80806
142.6574707,313.96378,233.2822,313.96378
145.3491211,309.2161,306.43356,435.7754
148.0407715,352.77737,355.37677,540.14417
150.7324219,493.72784,295.86487,493.72784
153.4240723,234.33904,151.19438,234.33904
156.1157227,187.76068,149.26556,187.76068
158.8073730,405.30746,181.1516,405.30746
161.4990234,250.10275,170.14684,250.10275
164.1906738,242.69067,172.57094,251.37357
166.8823242,263.83078,203.97563,314.35913
169.5739746,183.41792,191.08818,209.74997
172.2656250,218.32225,255.05374,359.79126
174.9572754,423.40192,263.70233,423.40192
177.6489258,222.12029,285.81976,339.43655
180.3405762,596.86896,375.7347,596.86896
183.0322266,395.48624,320.76346,395.48624
185.7238770,163.61664,208.72763,260.1198
188.4155273,452.67484,367.0251,452.67484
191.1071777,362.18735,201.03142,362.18735
193.7988281,121.62294,144.66223,276.09167
196.4904785,324.52158,173.51169,324.52158
199.1821289,135.76707,125.876625,157.26425
201.8737793,270.7545,180.6707,270.7545
204.5654297,214.59132,212.41316,214.59132
207.2570801,69.563675,157.20514,220.59659
209.9487305,235.37541,169.19469,235.37541
212.6403809,242.29417,215.28313,242.29417
215.3320312,283.248,259.8256,323.59427
218.0236816,241.18213,236.06898,318.18326
220.7153320,552.0884,379.11096,552.0884
223.4069824,290.7436,324.0756,381.3652
226.0986328,309.28937,281.10446,471.66846
228.7902832,334.00827,255.81502,334.00827
231.4819336,245.7103,326.14105,497.85712
234.1735840,194.72401,433.92975,629.56287
236.8652344,127.72703,316.05804,650.9835
239.5568848,547.7453,496.51895,547.7453
242.2485352,330.31848,311.27563,393.68213
244.9401855,118.980934,165.75526,264.53238
247.6318359,287.39764,405.39252,524.7099
250.3234863,322.61615,209.24857,322.61615
253.0151367,129.99124,360.1202,547.7257
255.7067871,634.66815,265.41672,634.66815
258.3984375,399.4607,370.85248,399.4607
261.0900879,370.54865,345.56995,419.2396
263.7817383,443.90588,390.65485,642.2404
266.4733887,481.8545,326.38245,481.8545
269.1650391,543.908,319.41986,543.908
271.8566895,765.5201,548.8589,765.5201
274.5483398,770.0278,468.10254,770.0278
277.2399902,247.83064,312.54468,384.3271
279.9316406,268.11877,408.46634,689.03296
282.6232910,418.0593,413.6956,428.09985
285.3149414,324.835,344.42215,482.1755
288.0065918,269.2401,392.2875,468.92023
290.6982422,203.30806,176.29567,203.30806
293.3898926,152.51265,520.08826,913.36206
296.0815430,619.7945,585.69354,750.32513
298.7731934,551.81244,386.38785,551.81244
301.4648438,685.2469,579.2341,868.62634
304.1564941,75.96954,202.98354,395.46072
306.8481445,587.9968,462.78726,587.9968
309.5397949,192.28885,309.55402,466.44116
312.2314453,414.1275,295.056,414.1275
314.9230957,52.842247,234.95212,371.99185
317.6147461,142.80168,409.1455,745.4707
320.3063965,213.76598,659.20404,1442.8568
322.9980469,355.87238,421.9956,654.37634
325.6896973,249.52647,274.7936,308.2859
328.3813477,349.70764,284.3673,369.5896
331.0729980,155.11642,470.8907,746.5296
333.7646484,336.9861,370.34207,513.6753
336.4562988,469.44904,412.73123,481.67007
339.1479492,555.5755,388.83365,555.5755
341.8395996,185.66687,253.23344,300.0362
344.5312500,461.46533,398.263,461.46533
347.2229004,33.944847,168.69974,297.35095
349.9145508,169.93443,413.8538,749.0472
352.6062012,354.3805,486.42932,583.3023
355.2978516,425.83124,534.5155,929.41187
357.9895020,362.2594,261.13138,366.25034
360.6811523,341.84946,331.98685,341.84946
363.3728027,155.26086,224.50528,295.91916
366.0644531,176.3193,339.6954,441.8747
368.7561035,318.38736,298.89822,343.94034
371.4477539,316.63672,248.6821,316.63672
374.1394043,391.0343,243.20135,391.0343
376.8310547,403.7836,354.11313,478.21786
379.5227051,201.7898,368.34778,717.1775
382.2143555,259.47083,520.51447,944.73425
384.9060059,316.02002,242.64778,364.8802
387.5976562,196.57849,358.95084,580.9967
390.2893066,207.49509,241.35945,308.2638
392.9809570,448.9365,466.89648,594.8935
395.6726074,371.77496,368.73865,562.71106
398.3642578,395.79044,337.62167,395.79044
401.0559082,416.61826,289.6969,416.61826
403.7475586,463.0546,354.57065,519.8919
406.4392090,410.0804,407.25906,748.6443
409.1308594,219.69794,480.2216,904.43097
411.8225098,758.7451,543.3283,758.7451
414.5141602,92.51152,563.0184,830.22504
417.2058105,580.106,278.5633,580.106
419.8974609,392.0132,414.3177,608.6958
422.5891113,133.94513,301.45688,449.58374
425.2807617,417.97836,320.20947,485.32016
427.9724121,273.19675,243.92407,317.19592
430.6640625,284.57935,259.01563,378.4517
433.3557129,142.24883,357.86136,721.5041
436.0473633,443.8106,694.8408,822.15137
438.7390137,591.59827,555.0747,954.19244
441.4306641,53.039337,257.8026,435.78394
444.1223145,127.933655,395.52078,612.1279
446.8139648,343.97046,336.37354,417.7689
449.5056152,443.44135,381.94843,453.09464
452.1972656,454.8353,506.80283,606.07385
454.8889160,165.70627,343.56238,519.9452
457.5805664,315.56708,289.6072,349.60052
460.2722168,223.54955,233.00092,438.88342
462.9638672,394.31598,256.99924,394.31598
465.6555176,685.2228,494.43472,685.2228
468.3471680,397.72696,301.30905,439.30743
471.0388184,178.47018,533.20087,847.26807
473.7304688,221.77803,300.09015,497.48132
476.4221191,480.35745,534.2786,703.57776
479.1137695,248.51709,418.88388,599.04944
481.8054199,165.55185,386.4035,671.1748
484.4970703,530.583,496.21326,831.3241
487.1887207,316.8367,248.74054,316.8367
489.8803711,629.90173,512.36066,734.52435
492.5720215,683.16174,580.0663,750.4857
495.2636719,767.51294,636.3185,767.51294
497.9553223,634.2042,388.50146,634.2042
500.6469727,325.21835,384.6143,438.3738
503.3386230,353.84406,457.01382,833.3559
506.0302734,304.62952,317.85617,407.1495
508.7219238,443.0551,327.2432,443.0551
511.4135742,156.89116,172.25668,312.59012
514.1052246,54.379185,195.9426,368.83844
516.7968750,291.1048,281.84946,291.1048
519.4885254,294.42548,357.13525,484.92657
522.1801758,464.438,544.10913,732.1239
524.8718262,184.44727,350.18878,555.9678
527.5634766,311.26453,440.79514,628.2365
530.2551270,760.7687,467.29242,760.7687
532.9467773,594.70374,460.3706,594.70374
535.6384277,228.22704,380.06274,551.40454
538.3300781,632.40204,333.97958,632.40204
541.0217285,127.36228,99.14948,127.36228
543.7133789,42.413517,263.2432,556.4414
546.4050293,266.94852,334.03006,530.5106
549.0966797,391.61752,397.50916,439.95917
551.7883301,729.1852,409.12253,729.1852
554.4799805,283.06656,488.76382,929.37354
557.1716309,649.90845,656.4605,791.0142
559.8632812,220.62427,224.36948,304.8246
562.5549316,452.7055,418.8312,460.71933
565.2465820,342.51367,275.5236,342.51367
567.9382324,180.00113,132.45297,180.00113
570.6298828,477.76492,315.39508,477.76492
573.3215332,376.56732,323.12067,386.96426
576.0131836,386.8685,357.74948,386.8685
578.7048340,88.64049,321.93314,545.4188
581.3964844,477.9586,336.41382,477.9586
584.0881348,570.58484,467.96286,570.58484
586.7797852,181.36098,350.40344,436.11777
589.4714355,552.1794,454.20578,695.31433
592.1630859,167.92963,269.51,559.9112
594.8547363,351.7593,294.94662,392.8561
597.5463867,507.44006,251.39622,507.44006
600.2380371,450.36313,304.54697,450.36313
602.9296875,531.3814,501.84668,625.05963
605.6213379,326.71133,196.50034,326.71133
608.3129883,347.71494,404.80002,603.19916
611.0046387,253.15816,458.2972,808.63086
613.6962891,292.92676,245.13156,295.58865
616.3879395,380.29944,315.6597,380.29944
619.0795898,211.19266,323.84357,474.41437
621.7712402,159.152,228.0341,358.85718
624.4628906,126.90395,241.36365,351.34665
627.1545410,163.91695,274.14328,344.65912
