Spectrum Analyzer Data File
2015-04-14 18:21:37

Frequency (Hz), Amplitude,Average Amplitude,Max Amplitude
0.0000000,0.0,0.0,0.0
2.6916504,7.981184E-5,7.520379E-5,1.306547E-4
5.3833008,0.0012397757,0.0013022467,0.0023238892
8.0749512,0.005039161,0.0053139585,0.009048372
10.7666016,0.016022403,0.018795816,0.04001969
13.4582520,0.036083885,0.030059967,0.054820336
16.1499023,0.057867862,0.061967395,0.100718744
18.8415527,0.098936066,0.09791953,0.15648139
21.5332031,0.16000965,0.16789567,0.30596146
24.2248535,0.19378543,0.1839619,0.3503113
26.9165039,0.2588021,0.2840822,0.46480298
29.6081543,0.36089662,0.417967,0.71328896
32.2998047,0.42003432,0.523404,0.8348121
34.9914551,0.48402146,0.5488497,1.0517896
37.6831055,0.8494432,0.78161603,1.1976007
40.3747559,0.7595473,0.9574268,1.5125952
43.0664062,0.6977569,1.2343166,2.4304266
45.7580566,1.0848751,1.3100951,2.00578
48.4497070,1.1752877,1.818163,3.6681826
51.1413574,1.0570356,1.636897,2.6615767
53.8330078,1.1999518,1.9652833,3.2743328
56.5246582,2.5821857,2.8797424,3.33207
59.2163086,0.3704358,2.5189087,4.491825
61.9079590,1.8420217,4.679343,7.667972
64.5996094,9.324503,7.8351936,9.324503
67.2912598,3.5968056,5.4491534,9.366788
69.9829102,18.588913,11.284389,18.588913
72.6745605,14.140557,13.033956,18.66084
75.3662109,15.0196495,13.740161,23.82206
78.0578613,40.773624,22.957958,40.773624
80.7495117,48.290333,30.493374,63.8454
83.4411621,45.724384,28.351309,45.724384
86.1328125,48.109764,49.79956,121.84687
88.8244629,54.259758,45.031933,89.25437
91.5161133,42.046597,31.674286,42.046597
94.2077637,172.10281,58.842392,172.10281
96.8994141,124.35884,83.59106,147.12589
99.5910645,168.31017,89.55257,168.31017
102.2827148,128.63303,108.80099,295.52533
104.9743652,105.060875,97.2243,185.93309
107.6660156,189.31406,121.94547,233.7438
110.3576660,247.81177,118.949165,247.81177
113.0493164,548.62317,176.94873,548.62317
